Refractive index of gold at +89K
lambda [um]	n	k
0.72954	0.15554	4.49149
0.73122	0.15554	4.50660
0.73291	0.15555	4.52167
0.73460	0.15556	4.53672
0.73629	0.15559	4.55173
0.73798	0.15562	4.56673
0.73967	0.15566	4.58169
0.74136	0.15571	4.59663
0.74305	0.15577	4.61154
0.74474	0.15584	4.62643
0.74643	0.15591	4.64129
0.74812	0.15599	4.65613
0.74981	0.15608	4.67095
0.75150	0.15617	4.68574
0.75319	0.15627	4.70050
0.75488	0.15638	4.71525
0.75657	0.15649	4.72997
0.75826	0.15662	4.74467
0.75995	0.15674	4.75934
0.76164	0.15688	4.77400
0.76333	0.15702	4.78863
0.76502	0.15716	4.80324
0.76671	0.15732	4.81783
0.76840	0.15747	4.83241
0.77009	0.15764	4.84696
0.77178	0.15781	4.86149
0.77347	0.15798	4.87600
0.77516	0.15816	4.89049
0.77685	0.15835	4.90496
0.77854	0.15854	4.91941
0.78023	0.15874	4.93384
0.78192	0.15894	4.94826
0.78361	0.15915	4.96266
0.78530	0.15936	4.97704
0.78699	0.15958	4.99140
0.78867	0.15980	5.00574
0.79036	0.16003	5.02007
0.79205	0.16026	5.03438
0.79374	0.16050	5.04867
0.79543	0.16074	5.06295
0.79712	0.16098	5.07720
0.79881	0.16123	5.09145
0.80050	0.16149	5.10568
0.80219	0.16175	5.11989
0.80388	0.16201	5.13408
0.80557	0.16228	5.14826
0.80726	0.16255	5.16243
0.80895	0.16283	5.17658
0.81064	0.16311	5.19072
0.81233	0.16339	5.20484
0.81402	0.16368	5.21894
0.81571	0.16397	5.23303
0.81740	0.16426	5.24711
0.81909	0.16456	5.26118
0.82078	0.16487	5.27523
0.82247	0.16517	5.28926
0.82416	0.16548	5.30329
0.82585	0.16580	5.31730
0.82754	0.16612	5.33129
0.82923	0.16644	5.34528
0.83092	0.16676	5.35925
0.83261	0.16709	5.37320
0.83430	0.16742	5.38715
0.83599	0.16776	5.40108
0.83768	0.16809	5.41500
0.83937	0.16844	5.42891
0.84106	0.16878	5.44281
0.84275	0.16913	5.45669
0.84443	0.16948	5.47057
0.84612	0.16984	5.48443
0.84781	0.17019	5.49828
0.84950	0.17055	5.51211
0.85119	0.17092	5.52594
0.85288	0.17128	5.53976
0.85457	0.17165	5.55356
0.85626	0.17203	5.56736
0.85795	0.17240	5.58114
0.85964	0.17278	5.59491
0.86133	0.17316	5.60867
0.86302	0.17355	5.62243
0.86471	0.17393	5.63617
0.86640	0.17432	5.64990
0.86809	0.17472	5.66362
0.86978	0.17511	5.67733
0.87147	0.17551	5.69103
0.87316	0.17591	5.70472
0.87485	0.17631	5.71840
0.87654	0.17672	5.73207
0.87823	0.17713	5.74574
0.87992	0.17754	5.75939
0.88161	0.17795	5.77303
0.88330	0.17837	5.78667
0.88499	0.17879	5.80029
0.88668	0.17921	5.81391
0.88837	0.17964	5.82752
0.89006	0.18006	5.84111
0.89175	0.18049	5.85470
0.89344	0.18092	5.86828
0.89513	0.18136	5.88186
0.89682	0.18179	5.89542
0.89851	0.18223	5.90897
0.90020	0.18267	5.92252
0.90188	0.18311	5.93606
0.90357	0.18356	5.94959
0.90526	0.18401	5.96311
0.90695	0.18446	5.97663
0.90864	0.18491	5.99013
0.91033	0.18537	6.00363
0.91202	0.18582	6.01712
0.91371	0.18628	6.03060
0.91540	0.18674	6.04408
0.91709	0.18721	6.05754
0.91878	0.18767	6.07100
0.92047	0.18814	6.08446
0.92216	0.18861	6.09790
0.92385	0.18908	6.11134
0.92554	0.18956	6.12477
0.92723	0.19003	6.13819
0.92892	0.19051	6.15161
0.93061	0.19099	6.16502
0.93230	0.19147	6.17842
0.93399	0.19196	6.19181
0.93568	0.19244	6.20520
0.93737	0.19293	6.21858
0.93906	0.19342	6.23195
0.94075	0.19391	6.24532
0.94244	0.19441	6.25868
0.94413	0.19491	6.27204
0.94582	0.19540	6.28538
0.94751	0.19590	6.29872
0.94920	0.19641	6.31206
0.95089	0.19691	6.32539
0.95258	0.19742	6.33871
0.95427	0.19792	6.35202
0.95596	0.19843	6.36533
0.95764	0.19895	6.37864
0.95933	0.19946	6.39193
0.96102	0.19998	6.40522
0.96271	0.20049	6.41851
0.96440	0.20101	6.43179
0.96609	0.20153	6.44506
0.96778	0.20206	6.45833
0.96947	0.20258	6.47159
0.97116	0.20311	6.48484
0.97285	0.20363	6.49809
0.97454	0.20416	6.51134
0.97623	0.20470	6.52458
0.97792	0.20523	6.53781
0.97961	0.20577	6.55103
0.98130	0.20630	6.56426
0.98299	0.20684	6.57747
0.98468	0.20738	6.59068
0.98637	0.20792	6.60389
0.98806	0.20847	6.61709
0.98975	0.20901	6.63028
0.99144	0.20956	6.64347
0.99313	0.21011	6.65666
0.99482	0.21066	6.66983
0.99651	0.21121	6.68301
0.99820	0.21177	6.69618
0.99989	0.21232	6.70934
1.00158	0.21288	6.72250
1.00327	0.21344	6.73565
1.00496	0.21400	6.74880
1.00665	0.21456	6.76194
1.00834	0.21513	6.77508
1.01003	0.21569	6.78822
1.01172	0.21626	6.80135
1.01341	0.21683	6.81447
1.01509	0.21740	6.82759
1.01678	0.21797	6.84070
1.01847	0.21854	6.85381
1.02016	0.21912	6.86692
1.02185	0.21970	6.88002
1.02354	0.22028	6.89312
1.02523	0.22086	6.90621
1.02692	0.22144	6.91930
1.02861	0.22202	6.93238
1.03030	0.22260	6.94546
1.03199	0.22319	6.95853
1.03368	0.22378	6.97160
1.03537	0.22437	6.98467
1.03706	0.22496	6.99773
1.03875	0.22555	7.01078
1.04044	0.22614	7.02384
1.04213	0.22674	7.03688
1.04382	0.22734	7.04993
1.04551	0.22794	7.06297
1.04720	0.22854	7.07600
