Refractive index of gold at +31K
lambda [um]	n	k
0.79374	0.15260	5.02345
0.79543	0.15281	5.03764
0.79712	0.15304	5.05180
0.79881	0.15327	5.06596
0.80050	0.15350	5.08009
0.80219	0.15374	5.09421
0.80388	0.15398	5.10831
0.80557	0.15422	5.12240
0.80726	0.15447	5.13648
0.80895	0.15472	5.15053
0.81064	0.15498	5.16458
0.81233	0.15524	5.17861
0.81402	0.15550	5.19262
0.81571	0.15577	5.20662
0.81740	0.15604	5.22061
0.81909	0.15632	5.23458
0.82078	0.15660	5.24854
0.82247	0.15688	5.26248
0.82416	0.15717	5.27641
0.82585	0.15746	5.29033
0.82754	0.15775	5.30424
0.82923	0.15805	5.31813
0.83092	0.15835	5.33201
0.83261	0.15865	5.34587
0.83430	0.15896	5.35973
0.83599	0.15926	5.37357
0.83768	0.15958	5.38740
0.83937	0.15989	5.40122
0.84106	0.16021	5.41502
0.84275	0.16054	5.42881
0.84443	0.16086	5.44260
0.84612	0.16119	5.45637
0.84781	0.16152	5.47012
0.84950	0.16186	5.48387
0.85119	0.16219	5.49761
0.85288	0.16253	5.51133
0.85457	0.16288	5.52505
0.85626	0.16322	5.53875
0.85795	0.16357	5.55244
0.85964	0.16392	5.56612
0.86133	0.16428	5.57979
0.86302	0.16464	5.59345
0.86471	0.16500	5.60711
0.86640	0.16536	5.62075
0.86809	0.16572	5.63438
0.86978	0.16609	5.64800
0.87147	0.16646	5.66161
0.87316	0.16683	5.67521
0.87485	0.16721	5.68880
0.87654	0.16759	5.70238
0.87823	0.16797	5.71595
0.87992	0.16835	5.72951
0.88161	0.16874	5.74307
0.88330	0.16913	5.75661
0.88499	0.16952	5.77014
0.88668	0.16991	5.78367
0.88837	0.17031	5.79719
0.89006	0.17070	5.81070
0.89175	0.17110	5.82419
0.89344	0.17151	5.83769
0.89513	0.17191	5.85117
0.89682	0.17232	5.86464
0.89851	0.17273	5.87811
0.90020	0.17314	5.89156
0.90188	0.17355	5.90501
0.90357	0.17397	5.91845
0.90526	0.17439	5.93188
0.90695	0.17481	5.94531
0.90864	0.17523	5.95873
0.91033	0.17566	5.97213
0.91202	0.17608	5.98553
0.91371	0.17651	5.99893
0.91540	0.17694	6.01231
0.91709	0.17738	6.02569
0.91878	0.17781	6.03906
0.92047	0.17825	6.05242
0.92216	0.17869	6.06578
0.92385	0.17913	6.07913
0.92554	0.17957	6.09247
0.92723	0.18002	6.10580
0.92892	0.18047	6.11913
0.93061	0.18092	6.13245
0.93230	0.18137	6.14576
0.93399	0.18182	6.15906
0.93568	0.18228	6.17236
0.93737	0.18273	6.18566
0.93906	0.18319	6.19894
0.94075	0.18366	6.21222
0.94244	0.18412	6.22549
0.94413	0.18458	6.23876
0.94582	0.18505	6.25201
0.94751	0.18552	6.26527
0.94920	0.18599	6.27851
0.95089	0.18646	6.29175
0.95258	0.18694	6.30499
0.95427	0.18741	6.31821
0.95596	0.18789	6.33143
0.95764	0.18837	6.34465
0.95933	0.18885	6.35786
0.96102	0.18933	6.37106
0.96271	0.18982	6.38425
0.96440	0.19031	6.39744
0.96609	0.19080	6.41063
0.96778	0.19129	6.42381
0.96947	0.19178	6.43698
0.97116	0.19227	6.45015
0.97285	0.19277	6.46331
0.97454	0.19326	6.47647
0.97623	0.19376	6.48962
0.97792	0.19426	6.50276
0.97961	0.19477	6.51590
0.98130	0.19527	6.52903
0.98299	0.19578	6.54216
0.98468	0.19628	6.55528
0.98637	0.19679	6.56840
0.98806	0.19730	6.58151
0.98975	0.19781	6.59462
0.99144	0.19833	6.60772
0.99313	0.19884	6.62082
0.99482	0.19936	6.63391
0.99651	0.19988	6.64700
0.99820	0.20040	6.66008
0.99989	0.20092	6.67315
1.00158	0.20145	6.68623
1.00327	0.20197	6.69929
1.00496	0.20250	6.71235
1.00665	0.20302	6.72541
1.00834	0.20355	6.73846
1.01003	0.20409	6.75151
1.01172	0.20462	6.76455
1.01341	0.20515	6.77759
1.01509	0.20569	6.79062
1.01678	0.20623	6.80365
1.01847	0.20677	6.81667
1.02016	0.20731	6.82969
1.02185	0.20785	6.84270
1.02354	0.20839	6.85571
1.02523	0.20894	6.86872
1.02692	0.20948	6.88172
1.02861	0.21003	6.89471
1.03030	0.21058	6.90771
1.03199	0.21113	6.92069
1.03368	0.21168	6.93368
1.03537	0.21224	6.94666
1.03706	0.21279	6.95963
1.03875	0.21335	6.97260
1.04044	0.21391	6.98557
1.04213	0.21447	6.99853
1.04382	0.21503	7.01149
1.04551	0.21559	7.02444
1.04720	0.21616	7.03739
