Refractive index of gold at +41K
lambda [um]	n	k
0.80726	0.15625	5.13758
0.80895	0.15651	5.15164
0.81064	0.15677	5.16569
0.81233	0.15703	5.17972
0.81402	0.15730	5.19374
0.81571	0.15757	5.20774
0.81740	0.15785	5.22173
0.81909	0.15812	5.23571
0.82078	0.15841	5.24967
0.82247	0.15869	5.26362
0.82416	0.15898	5.27755
0.82585	0.15928	5.29147
0.82754	0.15957	5.30538
0.82923	0.15988	5.31928
0.83092	0.16018	5.33316
0.83261	0.16049	5.34703
0.83430	0.16080	5.36089
0.83599	0.16111	5.37473
0.83768	0.16143	5.38856
0.83937	0.16175	5.40238
0.84106	0.16207	5.41619
0.84275	0.16240	5.42999
0.84443	0.16273	5.44377
0.84612	0.16306	5.45754
0.84781	0.16340	5.47130
0.84950	0.16374	5.48505
0.85119	0.16408	5.49879
0.85288	0.16442	5.51252
0.85457	0.16477	5.52624
0.85626	0.16512	5.53994
0.85795	0.16547	5.55364
0.85964	0.16583	5.56732
0.86133	0.16619	5.58099
0.86302	0.16655	5.59466
0.86471	0.16691	5.60831
0.86640	0.16728	5.62195
0.86809	0.16765	5.63559
0.86978	0.16802	5.64921
0.87147	0.16840	5.66282
0.87316	0.16878	5.67642
0.87485	0.16916	5.69002
0.87654	0.16954	5.70360
0.87823	0.16993	5.71717
0.87992	0.17031	5.73074
0.88161	0.17070	5.74429
0.88330	0.17110	5.75784
0.88499	0.17149	5.77138
0.88668	0.17189	5.78490
0.88837	0.17229	5.79842
0.89006	0.17269	5.81193
0.89175	0.17310	5.82543
0.89344	0.17351	5.83893
0.89513	0.17392	5.85241
0.89682	0.17433	5.86589
0.89851	0.17474	5.87935
0.90020	0.17516	5.89281
0.90188	0.17558	5.90626
0.90357	0.17600	5.91970
0.90526	0.17642	5.93314
0.90695	0.17685	5.94656
0.90864	0.17728	5.95998
0.91033	0.17771	5.97339
0.91202	0.17814	5.98679
0.91371	0.17857	6.00019
0.91540	0.17901	6.01357
0.91709	0.17945	6.02695
0.91878	0.17989	6.04033
0.92047	0.18033	6.05369
0.92216	0.18078	6.06705
0.92385	0.18122	6.08040
0.92554	0.18167	6.09374
0.92723	0.18212	6.10707
0.92892	0.18258	6.12040
0.93061	0.18303	6.13372
0.93230	0.18349	6.14704
0.93399	0.18395	6.16034
0.93568	0.18441	6.17364
0.93737	0.18487	6.18694
0.93906	0.18534	6.20022
0.94075	0.18580	6.21350
0.94244	0.18627	6.22677
0.94413	0.18674	6.24004
0.94582	0.18721	6.25330
0.94751	0.18769	6.26655
0.94920	0.18816	6.27980
0.95089	0.18864	6.29304
0.95258	0.18912	6.30628
0.95427	0.18960	6.31950
0.95596	0.19009	6.33272
0.95764	0.19057	6.34594
0.95933	0.19106	6.35915
0.96102	0.19155	6.37235
0.96271	0.19204	6.38555
0.96440	0.19253	6.39874
0.96609	0.19303	6.41193
0.96778	0.19352	6.42511
0.96947	0.19402	6.43828
0.97116	0.19452	6.45145
0.97285	0.19502	6.46461
0.97454	0.19553	6.47777
0.97623	0.19603	6.49092
0.97792	0.19654	6.50406
0.97961	0.19704	6.51720
0.98130	0.19755	6.53034
0.98299	0.19807	6.54347
0.98468	0.19858	6.55659
0.98637	0.19909	6.56971
0.98806	0.19961	6.58282
0.98975	0.20013	6.59593
0.99144	0.20065	6.60903
0.99313	0.20117	6.62213
0.99482	0.20169	6.63522
0.99651	0.20222	6.64831
0.99820	0.20275	6.66139
0.99989	0.20327	6.67447
1.00158	0.20380	6.68754
1.00327	0.20433	6.70061
1.00496	0.20487	6.71367
1.00665	0.20540	6.72672
1.00834	0.20594	6.73978
1.01003	0.20648	6.75282
1.01172	0.20701	6.76587
1.01341	0.20756	6.77890
1.01509	0.20810	6.79194
1.01678	0.20864	6.80497
1.01847	0.20919	6.81799
1.02016	0.20973	6.83101
1.02185	0.21028	6.84402
1.02354	0.21083	6.85703
1.02523	0.21138	6.87004
1.02692	0.21194	6.88304
1.02861	0.21249	6.89604
1.03030	0.21305	6.90903
1.03199	0.21360	6.92202
1.03368	0.21416	6.93500
1.03537	0.21472	6.94798
1.03706	0.21529	6.96095
1.03875	0.21585	6.97392
1.04044	0.21641	6.98689
1.04213	0.21698	6.99985
1.04382	0.21755	7.01281
1.04551	0.21812	7.02577
1.04720	0.21869	7.03872
