Refractive index of gold at +57K
lambda [um]	n	k
0.55043	0.34524	2.48283
0.55212	0.33691	2.51056
0.55381	0.32899	2.53790
0.55550	0.32148	2.56486
0.55719	0.31434	2.59145
0.55888	0.30754	2.61769
0.56057	0.30108	2.64358
0.56225	0.29492	2.66913
0.56394	0.28905	2.69437
0.56563	0.28345	2.71929
0.56732	0.27810	2.74392
0.56901	0.27300	2.76825
0.57070	0.26813	2.79231
0.57239	0.26346	2.81609
0.57408	0.25901	2.83961
0.57577	0.25474	2.86288
0.57746	0.25065	2.88590
0.57915	0.24674	2.90869
0.58084	0.24299	2.93125
0.58253	0.23939	2.95358
0.58422	0.23594	2.97571
0.58591	0.23264	2.99762
0.58760	0.22946	3.01934
0.58929	0.22641	3.04086
0.59098	0.22348	3.06219
0.59267	0.22066	3.08334
0.59436	0.21796	3.10431
0.59605	0.21536	3.12511
0.59774	0.21286	3.14574
0.59943	0.21045	3.16622
0.60112	0.20813	3.18653
0.60281	0.20590	3.20670
0.60450	0.20376	3.22671
0.60619	0.20169	3.24659
0.60788	0.19970	3.26632
0.60957	0.19779	3.28592
0.61126	0.19594	3.30539
0.61295	0.19416	3.32472
0.61464	0.19245	3.34394
0.61633	0.19079	3.36303
0.61801	0.18920	3.38201
0.61970	0.18767	3.40087
0.62139	0.18619	3.41962
0.62308	0.18476	3.43827
0.62477	0.18338	3.45680
0.62646	0.18206	3.47524
0.62815	0.18078	3.49357
0.62984	0.17954	3.51180
0.63153	0.17835	3.52994
0.63322	0.17721	3.54799
0.63491	0.17610	3.56595
0.63660	0.17503	3.58382
0.63829	0.17400	3.60160
0.63998	0.17301	3.61930
0.64167	0.17206	3.63691
0.64336	0.17114	3.65445
0.64505	0.17025	3.67191
0.64674	0.16939	3.68929
0.64843	0.16857	3.70660
0.65012	0.16777	3.72383
0.65181	0.16701	3.74099
0.65350	0.16627	3.75808
0.65519	0.16556	3.77511
0.65688	0.16488	3.79207
0.65857	0.16422	3.80896
0.66026	0.16359	3.82579
0.66195	0.16298	3.84255
0.66364	0.16240	3.85926
0.66533	0.16184	3.87591
0.66702	0.16130	3.89249
0.66871	0.16078	3.90902
0.67040	0.16029	3.92550
0.67209	0.15981	3.94192
0.67378	0.15936	3.95828
0.67546	0.15892	3.97459
0.67715	0.15850	3.99086
0.67884	0.15810	4.00707
0.68053	0.15772	4.02323
0.68222	0.15736	4.03934
0.68391	0.15701	4.05541
0.68560	0.15668	4.07142
0.68729	0.15636	4.08740
0.68898	0.15606	4.10332
0.69067	0.15578	4.11921
0.69236	0.15551	4.13505
0.69405	0.15525	4.15084
0.69574	0.15501	4.16660
0.69743	0.15479	4.18232
0.69912	0.15457	4.19799
0.70081	0.15437	4.21363
0.70250	0.15418	4.22922
0.70419	0.15401	4.24478
0.70588	0.15384	4.26030
0.70757	0.15369	4.27579
0.70926	0.15355	4.29124
0.71095	0.15342	4.30665
0.71264	0.15331	4.32203
0.71433	0.15320	4.33737
0.71602	0.15310	4.35268
0.71771	0.15302	4.36796
0.71940	0.15294	4.38321
0.72109	0.15288	4.39842
0.72278	0.15282	4.41360
0.72447	0.15278	4.42875
0.72616	0.15274	4.44388
0.72785	0.15271	4.45897
0.72954	0.15269	4.47403
0.73122	0.15268	4.48906
0.73291	0.15268	4.50406
0.73460	0.15269	4.51904
0.73629	0.15270	4.53399
0.73798	0.15273	4.54891
0.73967	0.15276	4.56381
0.74136	0.15280	4.57867
0.74305	0.15284	4.59352
0.74474	0.15290	4.60833
0.74643	0.15296	4.62313
0.74812	0.15303	4.63789
0.74981	0.15310	4.65264
0.75150	0.15319	4.66736
0.75319	0.15328	4.68205
0.75488	0.15337	4.69672
0.75657	0.15348	4.71137
0.75826	0.15358	4.72600
0.75995	0.15370	4.74060
0.76164	0.15382	4.75518
0.76333	0.15395	4.76975
0.76502	0.15408	4.78428
0.76671	0.15422	4.79880
0.76840	0.15437	4.81330
0.77009	0.15452	4.82778
0.77178	0.15468	4.84223
0.77347	0.15484	4.85667
0.77516	0.15501	4.87109
0.77685	0.15518	4.88549
0.77854	0.15536	4.89987
0.78023	0.15555	4.91423
0.78192	0.15574	4.92857
0.78361	0.15593	4.94289
0.78530	0.15613	4.95720
0.78699	0.15633	4.97148
0.78867	0.15654	4.98575
0.79036	0.15676	5.00000
0.79205	0.15697	5.01424
0.79374	0.15720	5.02846
0.79543	0.15743	5.04266
0.79712	0.15766	5.05684
0.79881	0.15789	5.07101
0.80050	0.15813	5.08517
0.80219	0.15838	5.09930
0.80388	0.15863	5.11342
0.80557	0.15888	5.12753
0.80726	0.15914	5.14162
0.80895	0.15940	5.15570
0.81064	0.15967	5.16976
0.81233	0.15994	5.18380
0.81402	0.16021	5.19783
0.81571	0.16049	5.21185
0.81740	0.16077	5.22585
0.81909	0.16105	5.23984
0.82078	0.16134	5.25381
0.82247	0.16163	5.26778
0.82416	0.16193	5.28172
0.82585	0.16223	5.29566
0.82754	0.16253	5.30958
0.82923	0.16284	5.32348
0.83092	0.16315	5.33738
0.83261	0.16346	5.35126
0.83430	0.16378	5.36513
0.83599	0.16410	5.37899
0.83768	0.16442	5.39283
0.83937	0.16475	5.40666
0.84106	0.16508	5.42048
0.84275	0.16541	5.43429
0.84443	0.16575	5.44809
0.84612	0.16609	5.46187
0.84781	0.16643	5.47565
0.84950	0.16678	5.48941
0.85119	0.16713	5.50316
0.85288	0.16748	5.51690
0.85457	0.16783	5.53063
0.85626	0.16819	5.54434
0.85795	0.16855	5.55805
0.85964	0.16891	5.57175
0.86133	0.16928	5.58543
0.86302	0.16965	5.59911
0.86471	0.17002	5.61277
0.86640	0.17040	5.62643
0.86809	0.17077	5.64007
0.86978	0.17115	5.65370
0.87147	0.17154	5.66733
0.87316	0.17192	5.68094
0.87485	0.17231	5.69455
0.87654	0.17270	5.70814
0.87823	0.17309	5.72173
0.87992	0.17349	5.73530
0.88161	0.17389	5.74887
0.88330	0.17429	5.76243
0.88499	0.17469	5.77598
0.88668	0.17510	5.78951
0.88837	0.17550	5.80304
0.89006	0.17591	5.81657
