Refractive index of gold at +22K
lambda [um]	n	k
0.73122	0.14612	4.48401
0.73291	0.14611	4.49899
0.73460	0.14612	4.51394
0.73629	0.14613	4.52886
0.73798	0.14615	4.54375
0.73967	0.14618	4.55862
0.74136	0.14621	4.57346
0.74305	0.14625	4.58828
0.74474	0.14630	4.60307
0.74643	0.14636	4.61784
0.74812	0.14642	4.63258
0.74981	0.14649	4.64729
0.75150	0.14657	4.66199
0.75319	0.14665	4.67666
0.75488	0.14674	4.69131
0.75657	0.14684	4.70593
0.75826	0.14694	4.72053
0.75995	0.14705	4.73511
0.76164	0.14717	4.74967
0.76333	0.14729	4.76421
0.76502	0.14742	4.77873
0.76671	0.14755	4.79322
0.76840	0.14769	4.80770
0.77009	0.14783	4.82215
0.77178	0.14798	4.83659
0.77347	0.14813	4.85100
0.77516	0.14829	4.86540
0.77685	0.14846	4.87977
0.77854	0.14863	4.89413
0.78023	0.14880	4.90847
0.78192	0.14898	4.92279
0.78361	0.14917	4.93709
0.78530	0.14936	4.95138
0.78699	0.14955	4.96565
0.78867	0.14975	4.97990
0.79036	0.14995	4.99413
0.79205	0.15016	5.00834
0.79374	0.15037	5.02254
0.79543	0.15059	5.03672
0.79712	0.15081	5.05089
0.79881	0.15103	5.06504
0.80050	0.15126	5.07917
0.80219	0.15150	5.09329
0.80388	0.15174	5.10740
0.80557	0.15198	5.12148
0.80726	0.15222	5.13556
0.80895	0.15247	5.14961
0.81064	0.15273	5.16366
0.81233	0.15298	5.17768
0.81402	0.15324	5.19170
0.81571	0.15351	5.20570
0.81740	0.15378	5.21968
0.81909	0.15405	5.23365
0.82078	0.15432	5.24761
0.82247	0.15460	5.26156
0.82416	0.15489	5.27549
0.82585	0.15517	5.28940
0.82754	0.15546	5.30331
0.82923	0.15575	5.31720
0.83092	0.15605	5.33108
0.83261	0.15635	5.34495
0.83430	0.15665	5.35880
0.83599	0.15696	5.37264
0.83768	0.15727	5.38647
0.83937	0.15758	5.40029
0.84106	0.15789	5.41409
0.84275	0.15821	5.42788
0.84443	0.15853	5.44167
0.84612	0.15886	5.45544
0.84781	0.15919	5.46920
0.84950	0.15952	5.48294
0.85119	0.15985	5.49668
0.85288	0.16019	5.51040
0.85457	0.16052	5.52412
0.85626	0.16087	5.53782
0.85795	0.16121	5.55151
0.85964	0.16156	5.56520
0.86133	0.16191	5.57887
0.86302	0.16226	5.59253
0.86471	0.16262	5.60618
0.86640	0.16297	5.61982
0.86809	0.16333	5.63345
0.86978	0.16370	5.64707
0.87147	0.16406	5.66068
0.87316	0.16443	5.67428
0.87485	0.16480	5.68788
0.87654	0.16518	5.70146
0.87823	0.16555	5.71503
0.87992	0.16593	5.72859
0.88161	0.16631	5.74215
0.88330	0.16669	5.75569
0.88499	0.16708	5.76923
0.88668	0.16747	5.78276
0.88837	0.16786	5.79627
0.89006	0.16825	5.80978
0.89175	0.16864	5.82328
0.89344	0.16904	5.83678
0.89513	0.16944	5.85026
0.89682	0.16984	5.86373
0.89851	0.17025	5.87720
0.90020	0.17065	5.89066
0.90188	0.17106	5.90411
0.90357	0.17147	5.91755
0.90526	0.17189	5.93098
0.90695	0.17230	5.94441
0.90864	0.17272	5.95783
0.91033	0.17314	5.97124
0.91202	0.17356	5.98464
0.91371	0.17398	5.99803
0.91540	0.17441	6.01142
0.91709	0.17483	6.02480
0.91878	0.17526	6.03817
0.92047	0.17570	6.05153
0.92216	0.17613	6.06489
0.92385	0.17657	6.07824
0.92554	0.17700	6.09158
0.92723	0.17744	6.10492
0.92892	0.17788	6.11825
0.93061	0.17833	6.13157
0.93230	0.17877	6.14488
0.93399	0.17922	6.15819
0.93568	0.17967	6.17149
0.93737	0.18012	6.18478
0.93906	0.18057	6.19807
0.94075	0.18103	6.21135
0.94244	0.18149	6.22462
0.94413	0.18195	6.23789
0.94582	0.18241	6.25115
0.94751	0.18287	6.26441
0.94920	0.18333	6.27765
0.95089	0.18380	6.29090
0.95258	0.18427	6.30413
0.95427	0.18474	6.31736
0.95596	0.18521	6.33058
0.95764	0.18568	6.34380
0.95933	0.18616	6.35701
0.96102	0.18663	6.37021
0.96271	0.18711	6.38341
0.96440	0.18759	6.39660
0.96609	0.18807	6.40979
0.96778	0.18856	6.42297
0.96947	0.18904	6.43615
0.97116	0.18953	6.44932
0.97285	0.19002	6.46248
0.97454	0.19051	6.47564
0.97623	0.19100	6.48879
0.97792	0.19150	6.50194
0.97961	0.19199	6.51508
0.98130	0.19249	6.52821
0.98299	0.19299	6.54134
0.98468	0.19349	6.55447
0.98637	0.19399	6.56759
0.98806	0.19449	6.58070
0.98975	0.19500	6.59381
0.99144	0.19551	6.60692
0.99313	0.19601	6.62002
0.99482	0.19652	6.63311
0.99651	0.19704	6.64620
0.99820	0.19755	6.65928
0.99989	0.19806	6.67236
1.00158	0.19858	6.68543
1.00327	0.19910	6.69850
1.00496	0.19962	6.71157
1.00665	0.20014	6.72463
1.00834	0.20066	6.73768
1.01003	0.20119	6.75073
1.01172	0.20171	6.76377
1.01341	0.20224	6.77681
1.01509	0.20277	6.78985
1.01678	0.20330	6.80288
1.01847	0.20383	6.81590
1.02016	0.20436	6.82892
1.02185	0.20490	6.84194
1.02354	0.20543	6.85495
1.02523	0.20597	6.86796
1.02692	0.20651	6.88096
1.02861	0.20705	6.89396
1.03030	0.20759	6.90696
1.03199	0.20814	6.91995
1.03368	0.20868	6.93293
1.03537	0.20923	6.94591
1.03706	0.20978	6.95889
1.03875	0.21033	6.97186
1.04044	0.21088	6.98483
1.04213	0.21143	6.99780
1.04382	0.21198	7.01076
1.04551	0.21254	7.02371
1.04720	0.21309	7.03667
