Refractive index of gold at +40K
lambda [um]	n	k
0.69912	0.15166	4.19484
0.70081	0.15147	4.21045
0.70250	0.15128	4.22603
0.70419	0.15111	4.24157
0.70588	0.15094	4.25707
0.70757	0.15079	4.27254
0.70926	0.15066	4.28797
0.71095	0.15053	4.30336
0.71264	0.15041	4.31872
0.71433	0.15031	4.33405
0.71602	0.15021	4.34934
0.71771	0.15013	4.36460
0.71940	0.15005	4.37983
0.72109	0.14999	4.39502
0.72278	0.14993	4.41018
0.72447	0.14988	4.42532
0.72616	0.14985	4.44042
0.72785	0.14982	4.45549
0.72954	0.14980	4.47054
0.73122	0.14979	4.48555
0.73291	0.14978	4.50054
0.73460	0.14979	4.51550
0.73629	0.14980	4.53043
0.73798	0.14983	4.54533
0.73967	0.14986	4.56021
0.74136	0.14989	4.57506
0.74305	0.14994	4.58989
0.74474	0.14999	4.60469
0.74643	0.15005	4.61947
0.74812	0.15012	4.63422
0.74981	0.15019	4.64894
0.75150	0.15027	4.66365
0.75319	0.15036	4.67832
0.75488	0.15045	4.69298
0.75657	0.15055	4.70761
0.75826	0.15066	4.72222
0.75995	0.15077	4.73681
0.76164	0.15089	4.75138
0.76333	0.15101	4.76592
0.76502	0.15114	4.78045
0.76671	0.15128	4.79495
0.76840	0.15142	4.80943
0.77009	0.15157	4.82389
0.77178	0.15172	4.83834
0.77347	0.15188	4.85276
0.77516	0.15204	4.86716
0.77685	0.15221	4.88154
0.77854	0.15239	4.89591
0.78023	0.15257	4.91025
0.78192	0.15275	4.92458
0.78361	0.15294	4.93889
0.78530	0.15314	4.95318
0.78699	0.15334	4.96745
0.78867	0.15354	4.98171
0.79036	0.15375	4.99594
0.79205	0.15396	5.01017
0.79374	0.15418	5.02437
0.79543	0.15440	5.03856
0.79712	0.15463	5.05273
0.79881	0.15486	5.06688
0.80050	0.15510	5.08102
0.80219	0.15534	5.09514
0.80388	0.15558	5.10925
0.80557	0.15583	5.12334
0.80726	0.15608	5.13742
0.80895	0.15634	5.15148
0.81064	0.15660	5.16553
0.81233	0.15686	5.17956
0.81402	0.15713	5.19358
0.81571	0.15740	5.20758
0.81740	0.15767	5.22157
0.81909	0.15795	5.23554
0.82078	0.15824	5.24951
0.82247	0.15852	5.26345
0.82416	0.15881	5.27739
0.82585	0.15910	5.29131
0.82754	0.15940	5.30522
0.82923	0.15970	5.31911
0.83092	0.16001	5.33299
0.83261	0.16031	5.34686
0.83430	0.16062	5.36072
0.83599	0.16094	5.37456
0.83768	0.16125	5.38839
0.83937	0.16157	5.40221
0.84106	0.16190	5.41602
0.84275	0.16222	5.42982
0.84443	0.16255	5.44360
0.84612	0.16288	5.45737
0.84781	0.16322	5.47113
0.84950	0.16356	5.48488
0.85119	0.16390	5.49862
0.85288	0.16424	5.51235
0.85457	0.16459	5.52606
0.85626	0.16494	5.53977
0.85795	0.16529	5.55346
0.85964	0.16565	5.56714
0.86133	0.16601	5.58082
0.86302	0.16637	5.59448
0.86471	0.16673	5.60813
0.86640	0.16710	5.62177
0.86809	0.16747	5.63541
0.86978	0.16784	5.64903
0.87147	0.16822	5.66264
0.87316	0.16859	5.67624
0.87485	0.16897	5.68984
0.87654	0.16936	5.70342
0.87823	0.16974	5.71699
0.87992	0.17013	5.73056
0.88161	0.17052	5.74411
0.88330	0.17091	5.75766
0.88499	0.17131	5.77119
0.88668	0.17170	5.78472
0.88837	0.17210	5.79824
0.89006	0.17250	5.81175
0.89175	0.17291	5.82525
0.89344	0.17332	5.83874
0.89513	0.17373	5.85222
0.89682	0.17414	5.86570
0.89851	0.17455	5.87917
0.90020	0.17497	5.89262
0.90188	0.17539	5.90607
0.90357	0.17581	5.91952
0.90526	0.17623	5.93295
0.90695	0.17665	5.94637
0.90864	0.17708	5.95979
0.91033	0.17751	5.97320
0.91202	0.17794	5.98660
0.91371	0.17838	6.00000
0.91540	0.17881	6.01338
0.91709	0.17925	6.02676
0.91878	0.17969	6.04013
0.92047	0.18013	6.05350
0.92216	0.18058	6.06685
0.92385	0.18102	6.08020
0.92554	0.18147	6.09355
0.92723	0.18192	6.10688
0.92892	0.18237	6.12021
0.93061	0.18283	6.13353
0.93230	0.18329	6.14684
0.93399	0.18374	6.16015
0.93568	0.18420	6.17345
0.93737	0.18467	6.18674
0.93906	0.18513	6.20003
0.94075	0.18560	6.21331
0.94244	0.18607	6.22658
0.94413	0.18654	6.23984
0.94582	0.18701	6.25310
0.94751	0.18748	6.26636
0.94920	0.18796	6.27960
0.95089	0.18843	6.29284
0.95258	0.18891	6.30608
0.95427	0.18939	6.31930
0.95596	0.18988	6.33253
0.95764	0.19036	6.34574
0.95933	0.19085	6.35895
0.96102	0.19134	6.37215
0.96271	0.19183	6.38535
0.96440	0.19232	6.39854
0.96609	0.19281	6.41173
0.96778	0.19331	6.42491
0.96947	0.19381	6.43808
0.97116	0.19431	6.45125
0.97285	0.19481	6.46441
0.97454	0.19531	6.47757
0.97623	0.19581	6.49072
0.97792	0.19632	6.50386
0.97961	0.19683	6.51700
0.98130	0.19734	6.53014
0.98299	0.19785	6.54326
0.98468	0.19836	6.55639
0.98637	0.19887	6.56950
0.98806	0.19939	6.58262
0.98975	0.19991	6.59572
0.99144	0.20043	6.60883
0.99313	0.20095	6.62192
0.99482	0.20147	6.63502
0.99651	0.20200	6.64810
0.99820	0.20252	6.66118
0.99989	0.20305	6.67426
1.00158	0.20358	6.68733
1.00327	0.20411	6.70040
1.00496	0.20464	6.71346
1.00665	0.20517	6.72652
1.00834	0.20571	6.73957
1.01003	0.20625	6.75262
1.01172	0.20679	6.76566
1.01341	0.20733	6.77869
1.01509	0.20787	6.79173
1.01678	0.20841	6.80476
1.01847	0.20895	6.81778
1.02016	0.20950	6.83080
1.02185	0.21005	6.84381
1.02354	0.21060	6.85682
1.02523	0.21115	6.86983
1.02692	0.21170	6.88283
1.02861	0.21226	6.89582
1.03030	0.21281	6.90882
1.03199	0.21337	6.92180
1.03368	0.21393	6.93479
1.03537	0.21449	6.94777
1.03706	0.21505	6.96074
1.03875	0.21561	6.97371
1.04044	0.21617	6.98668
1.04213	0.21674	6.99964
1.04382	0.21731	7.01260
1.04551	0.21788	7.02555
1.04720	0.21845	7.03850
