Refractive index of gold at +18K
lambda [um]	n	k
0.55043	0.33349	2.48444
0.55212	0.32528	2.51209
0.55381	0.31749	2.53934
0.55550	0.31010	2.56621
0.55719	0.30308	2.59271
0.55888	0.29641	2.61885
0.56057	0.29006	2.64464
0.56225	0.28401	2.67010
0.56394	0.27825	2.69524
0.56563	0.27276	2.72007
0.56732	0.26752	2.74459
0.56901	0.26252	2.76883
0.57070	0.25775	2.79279
0.57239	0.25318	2.81647
0.57408	0.24882	2.83989
0.57577	0.24464	2.86307
0.57746	0.24065	2.88599
0.57915	0.23682	2.90868
0.58084	0.23316	2.93115
0.58253	0.22965	2.95339
0.58422	0.22628	2.97542
0.58591	0.22305	2.99724
0.58760	0.21995	3.01886
0.58929	0.21697	3.04029
0.59098	0.21411	3.06153
0.59267	0.21137	3.08259
0.59436	0.20873	3.10347
0.59605	0.20619	3.12418
0.59774	0.20376	3.14473
0.59943	0.20141	3.16511
0.60112	0.19916	3.18534
0.60281	0.19699	3.20542
0.60450	0.19490	3.22536
0.60619	0.19289	3.24515
0.60788	0.19095	3.26480
0.60957	0.18909	3.28432
0.61126	0.18729	3.30371
0.61295	0.18556	3.32297
0.61464	0.18389	3.34211
0.61633	0.18229	3.36112
0.61801	0.18074	3.38002
0.61970	0.17925	3.39881
0.62139	0.17781	3.41749
0.62308	0.17642	3.43606
0.62477	0.17508	3.45452
0.62646	0.17380	3.47289
0.62815	0.17255	3.49115
0.62984	0.17136	3.50932
0.63153	0.17020	3.52739
0.63322	0.16909	3.54537
0.63491	0.16801	3.56326
0.63660	0.16698	3.58107
0.63829	0.16598	3.59878
0.63998	0.16502	3.61642
0.64167	0.16409	3.63397
0.64336	0.16320	3.65145
0.64505	0.16233	3.66885
0.64674	0.16150	3.68617
0.64843	0.16070	3.70342
0.65012	0.15993	3.72059
0.65181	0.15919	3.73770
0.65350	0.15848	3.75473
0.65519	0.15779	3.77170
0.65688	0.15713	3.78860
0.65857	0.15649	3.80544
0.66026	0.15588	3.82222
0.66195	0.15529	3.83893
0.66364	0.15472	3.85559
0.66533	0.15418	3.87218
0.66702	0.15365	3.88872
0.66871	0.15315	3.90520
0.67040	0.15267	3.92162
0.67209	0.15221	3.93799
0.67378	0.15177	3.95431
0.67546	0.15134	3.97058
0.67715	0.15094	3.98679
0.67884	0.15055	4.00296
0.68053	0.15018	4.01907
0.68222	0.14983	4.03514
0.68391	0.14949	4.05116
0.68560	0.14917	4.06713
0.68729	0.14886	4.08306
0.68898	0.14857	4.09895
