Refractive index of gold at +28K
lambda [um]	n	k
0.68560	0.15161	4.06771
0.68729	0.15130	4.08365
0.68898	0.15100	4.09954
0.69067	0.15072	4.11539
0.69236	0.15045	4.13120
0.69405	0.15020	4.14697
0.69574	0.14996	4.16269
0.69743	0.14974	4.17838
0.69912	0.14953	4.19402
0.70081	0.14933	4.20962
0.70250	0.14914	4.22519
0.70419	0.14897	4.24072
0.70588	0.14880	4.25621
0.70757	0.14865	4.27167
0.70926	0.14851	4.28709
0.71095	0.14838	4.30247
0.71264	0.14827	4.31782
0.71433	0.14816	4.33314
0.71602	0.14806	4.34842
0.71771	0.14798	4.36367
0.71940	0.14790	4.37889
0.72109	0.14783	4.39408
0.72278	0.14777	4.40923
0.72447	0.14773	4.42436
0.72616	0.14769	4.43945
0.72785	0.14766	4.45452
0.72954	0.14764	4.46955
0.73122	0.14762	4.48456
0.73291	0.14762	4.49954
0.73460	0.14762	4.51449
0.73629	0.14763	4.52941
0.73798	0.14765	4.54431
0.73967	0.14768	4.55918
0.74136	0.14772	4.57403
0.74305	0.14776	4.58885
0.74474	0.14781	4.60364
0.74643	0.14786	4.61841
0.74812	0.14793	4.63315
0.74981	0.14800	4.64787
0.75150	0.14808	4.66257
0.75319	0.14816	4.67724
0.75488	0.14825	4.69189
0.75657	0.14835	4.70652
0.75826	0.14845	4.72112
0.75995	0.14856	4.73571
0.76164	0.14868	4.75027
0.76333	0.14880	4.76481
0.76502	0.14893	4.77932
0.76671	0.14906	4.79382
0.76840	0.14920	4.80830
0.77009	0.14934	4.82275
0.77178	0.14949	4.83719
0.77347	0.14965	4.85161
0.77516	0.14981	4.86600
0.77685	0.14997	4.88038
0.77854	0.15015	4.89474
0.78023	0.15032	4.90908
0.78192	0.15050	4.92340
0.78361	0.15069	4.93771
0.78530	0.15088	4.95199
0.78699	0.15107	4.96626
0.78867	0.15128	4.98051
0.79036	0.15148	4.99475
0.79205	0.15169	5.00896
0.79374	0.15190	5.02316
0.79543	0.15212	5.03735
0.79712	0.15234	5.05151
0.79881	0.15257	5.06566
0.80050	0.15280	5.07980
0.80219	0.15304	5.09392
0.80388	0.15328	5.10802
0.80557	0.15352	5.12211
0.80726	0.15377	5.13618
0.80895	0.15402	5.15024
0.81064	0.15428	5.16428
0.81233	0.15454	5.17831
0.81402	0.15480	5.19233
0.81571	0.15507	5.20633
0.81740	0.15534	5.22031
0.81909	0.15561	5.23428
0.82078	0.15589	5.24824
0.82247	0.15617	5.26219
0.82416	0.15645	5.27612
0.82585	0.15674	5.29004
0.82754	0.15703	5.30394
0.82923	0.15733	5.31783
0.83092	0.15763	5.33171
0.83261	0.15793	5.34558
0.83430	0.15824	5.35943
0.83599	0.15854	5.37327
0.83768	0.15886	5.38710
0.83937	0.15917	5.40092
0.84106	0.15949	5.41472
0.84275	0.15981	5.42852
0.84443	0.16013	5.44230
0.84612	0.16046	5.45607
0.84781	0.16079	5.46983
0.84950	0.16112	5.48357
0.85119	0.16146	5.49731
0.85288	0.16180	5.51103
0.85457	0.16214	5.52475
0.85626	0.16249	5.53845
0.85795	0.16283	5.55214
0.85964	0.16318	5.56582
0.86133	0.16354	5.57950
0.86302	0.16389	5.59316
0.86471	0.16425	5.60681
0.86640	0.16461	5.62045
0.86809	0.16497	5.63408
0.86978	0.16534	5.64770
0.87147	0.16571	5.66131
0.87316	0.16608	5.67491
0.87485	0.16646	5.68850
0.87654	0.16683	5.70208
0.87823	0.16721	5.71565
0.87992	0.16759	5.72922
0.88161	0.16798	5.74277
0.88330	0.16836	5.75631
0.88499	0.16875	5.76985
0.88668	0.16914	5.78338
0.88837	0.16954	5.79689
0.89006	0.16993	5.81040
0.89175	0.17033	5.82390
0.89344	0.17073	5.83739
0.89513	0.17114	5.85087
0.89682	0.17154	5.86435
0.89851	0.17195	5.87781
0.90020	0.17236	5.89127
0.90188	0.17277	5.90472
0.90357	0.17319	5.91816
0.90526	0.17360	5.93159
0.90695	0.17402	5.94502
0.90864	0.17444	5.95843
0.91033	0.17487	5.97184
0.91202	0.17529	5.98524
0.91371	0.17572	5.99864
0.91540	0.17615	6.01202
0.91709	0.17658	6.02540
0.91878	0.17701	6.03877
0.92047	0.17745	6.05214
0.92216	0.17789	6.06549
0.92385	0.17832	6.07884
0.92554	0.17877	6.09218
0.92723	0.17921	6.10551
0.92892	0.17966	6.11884
0.93061	0.18010	6.13216
0.93230	0.18055	6.14547
0.93399	0.18100	6.15878
0.93568	0.18146	6.17208
0.93737	0.18191	6.18537
0.93906	0.18237	6.19866
0.94075	0.18283	6.21194
0.94244	0.18329	6.22521
0.94413	0.18375	6.23847
0.94582	0.18422	6.25173
0.94751	0.18469	6.26499
0.94920	0.18515	6.27823
0.95089	0.18562	6.29147
0.95258	0.18610	6.30471
0.95427	0.18657	6.31793
0.95596	0.18705	6.33116
0.95764	0.18752	6.34437
0.95933	0.18800	6.35758
0.96102	0.18849	6.37078
0.96271	0.18897	6.38398
0.96440	0.18945	6.39717
0.96609	0.18994	6.41036
0.96778	0.19043	6.42354
0.96947	0.19092	6.43671
0.97116	0.19141	6.44988
0.97285	0.19190	6.46304
0.97454	0.19240	6.47620
0.97623	0.19289	6.48935
0.97792	0.19339	6.50249
0.97961	0.19389	6.51563
0.98130	0.19439	6.52877
0.98299	0.19490	6.54189
0.98468	0.19540	6.55502
0.98637	0.19591	6.56814
0.98806	0.19642	6.58125
0.98975	0.19693	6.59436
0.99144	0.19744	6.60746
0.99313	0.19795	6.62056
0.99482	0.19847	6.63365
0.99651	0.19898	6.64674
0.99820	0.19950	6.65982
0.99989	0.20002	6.67289
1.00158	0.20054	6.68597
1.00327	0.20107	6.69903
1.00496	0.20159	6.71210
1.00665	0.20212	6.72515
1.00834	0.20264	6.73820
1.01003	0.20317	6.75125
1.01172	0.20370	6.76429
1.01341	0.20424	6.77733
1.01509	0.20477	6.79037
1.01678	0.20530	6.80339
1.01847	0.20584	6.81642
1.02016	0.20638	6.82944
1.02185	0.20692	6.84245
1.02354	0.20746	6.85546
1.02523	0.20800	6.86847
1.02692	0.20855	6.88147
1.02861	0.20909	6.89447
1.03030	0.20964	6.90746
1.03199	0.21019	6.92045
1.03368	0.21074	6.93343
1.03537	0.21129	6.94641
1.03706	0.21184	6.95939
1.03875	0.21240	6.97236
1.04044	0.21295	6.98533
1.04213	0.21351	6.99829
1.04382	0.21407	7.01125
1.04551	0.21463	7.02420
1.04720	0.21519	7.03715
