Refractive index of gold at +87K
lambda [um]	n	k
0.72785	0.15559	4.47436
0.72954	0.15558	4.48949
0.73122	0.15558	4.50458
0.73291	0.15559	4.51965
0.73460	0.15561	4.53469
0.73629	0.15563	4.54970
0.73798	0.15567	4.56468
0.73967	0.15571	4.57964
0.74136	0.15576	4.59457
0.74305	0.15581	4.60947
0.74474	0.15588	4.62435
0.74643	0.15595	4.63921
0.74812	0.15603	4.65404
0.74981	0.15611	4.66884
0.75150	0.15621	4.68363
0.75319	0.15631	4.69838
0.75488	0.15642	4.71312
0.75657	0.15653	4.72783
0.75826	0.15665	4.74252
0.75995	0.15678	4.75719
0.76164	0.15691	4.77184
0.76333	0.15705	4.78646
0.76502	0.15720	4.80106
0.76671	0.15735	4.81565
0.76840	0.15750	4.83021
0.77009	0.15767	4.84475
0.77178	0.15784	4.85927
0.77347	0.15801	4.87377
0.77516	0.15819	4.88825
0.77685	0.15838	4.90272
0.77854	0.15857	4.91716
0.78023	0.15876	4.93159
0.78192	0.15897	4.94599
0.78361	0.15917	4.96038
0.78530	0.15938	4.97475
0.78699	0.15960	4.98910
0.78867	0.15982	5.00344
0.79036	0.16005	5.01775
0.79205	0.16028	5.03206
0.79374	0.16052	5.04634
0.79543	0.16076	5.06061
0.79712	0.16100	5.07486
0.79881	0.16125	5.08909
0.80050	0.16150	5.10331
0.80219	0.16176	5.11751
0.80388	0.16202	5.13170
0.80557	0.16229	5.14587
0.80726	0.16256	5.16003
0.80895	0.16284	5.17417
0.81064	0.16312	5.18829
0.81233	0.16340	5.20240
0.81402	0.16369	5.21650
0.81571	0.16398	5.23058
0.81740	0.16427	5.24465
0.81909	0.16457	5.25871
0.82078	0.16487	5.27275
0.82247	0.16518	5.28678
0.82416	0.16549	5.30079
0.82585	0.16580	5.31479
0.82754	0.16612	5.32878
0.82923	0.16644	5.34275
0.83092	0.16676	5.35671
0.83261	0.16709	5.37066
0.83430	0.16742	5.38460
0.83599	0.16776	5.39852
0.83768	0.16809	5.41243
0.83937	0.16843	5.42633
0.84106	0.16878	5.44022
0.84275	0.16913	5.45409
0.84443	0.16948	5.46795
0.84612	0.16983	5.48180
0.84781	0.17019	5.49564
0.84950	0.17055	5.50947
0.85119	0.17091	5.52329
0.85288	0.17128	5.53710
0.85457	0.17165	5.55089
0.85626	0.17202	5.56468
0.85795	0.17239	5.57845
0.85964	0.17277	5.59221
0.86133	0.17315	5.60596
0.86302	0.17353	5.61971
0.86471	0.17392	5.63344
0.86640	0.17431	5.64716
0.86809	0.17470	5.66087
0.86978	0.17510	5.67457
0.87147	0.17549	5.68826
0.87316	0.17589	5.70194
0.87485	0.17630	5.71562
0.87654	0.17670	5.72928
0.87823	0.17711	5.74293
0.87992	0.17752	5.75657
0.88161	0.17793	5.77021
0.88330	0.17835	5.78383
0.88499	0.17877	5.79745
0.88668	0.17919	5.81105
0.88837	0.17961	5.82465
0.89006	0.18004	5.83824
0.89175	0.18047	5.85182
0.89344	0.18090	5.86539
0.89513	0.18133	5.87895
0.89682	0.18177	5.89250
0.89851	0.18220	5.90605
0.90020	0.18264	5.91959
0.90188	0.18309	5.93311
0.90357	0.18353	5.94664
0.90526	0.18398	5.96015
0.90695	0.18443	5.97365
0.90864	0.18488	5.98715
0.91033	0.18533	6.00064
0.91202	0.18579	6.01412
0.91371	0.18625	6.02759
0.91540	0.18671	6.04105
0.91709	0.18717	6.05451
0.91878	0.18764	6.06796
0.92047	0.18810	6.08140
0.92216	0.18857	6.09484
0.92385	0.18904	6.10826
0.92554	0.18952	6.12168
0.92723	0.18999	6.13510
0.92892	0.19047	6.14850
0.93061	0.19095	6.16190
0.93230	0.19143	6.17529
0.93399	0.19192	6.18868
0.93568	0.19240	6.20206
0.93737	0.19289	6.21543
0.93906	0.19338	6.22879
0.94075	0.19387	6.24215
0.94244	0.19437	6.25550
0.94413	0.19486	6.26884
0.94582	0.19536	6.28218
0.94751	0.19586	6.29551
0.94920	0.19636	6.30883
0.95089	0.19686	6.32215
0.95258	0.19737	6.33546
0.95427	0.19788	6.34877
0.95596	0.19839	6.36207
0.95764	0.19890	6.37536
0.95933	0.19941	6.38865
0.96102	0.19992	6.40193
0.96271	0.20044	6.41520
0.96440	0.20096	6.42847
0.96609	0.20148	6.44174
0.96778	0.20200	6.45499
0.96947	0.20253	6.46824
0.97116	0.20305	6.48149
0.97285	0.20358	6.49473
0.97454	0.20411	6.50796
0.97623	0.20464	6.52119
0.97792	0.20517	6.53441
0.97961	0.20571	6.54763
0.98130	0.20624	6.56084
0.98299	0.20678	6.57405
0.98468	0.20732	6.58725
0.98637	0.20786	6.60044
0.98806	0.20841	6.61363
0.98975	0.20895	6.62682
0.99144	0.20950	6.64000
0.99313	0.21005	6.65317
0.99482	0.21060	6.66634
0.99651	0.21115	6.67950
0.99820	0.21170	6.69266
0.99989	0.21226	6.70581
1.00158	0.21282	6.71896
1.00327	0.21337	6.73211
1.00496	0.21393	6.74524
1.00665	0.21450	6.75838
1.00834	0.21506	6.77151
1.01003	0.21562	6.78463
1.01172	0.21619	6.79775
1.01341	0.21676	6.81086
1.01509	0.21733	6.82397
1.01678	0.21790	6.83708
1.01847	0.21847	6.85018
1.02016	0.21905	6.86327
1.02185	0.21962	6.87636
1.02354	0.22020	6.88945
1.02523	0.22078	6.90253
1.02692	0.22136	6.91561
1.02861	0.22195	6.92868
1.03030	0.22253	6.94175
1.03199	0.22312	6.95481
1.03368	0.22370	6.96787
1.03537	0.22429	6.98093
1.03706	0.22488	6.99398
1.03875	0.22547	7.00703
1.04044	0.22607	7.02007
1.04213	0.22666	7.03311
1.04382	0.22726	7.04614
1.04551	0.22786	7.05917
1.04720	0.22845	7.07220
