Refractive index of gold at +97K
lambda [um]	n	k
0.55043	0.35949	2.50351
0.55212	0.35042	2.53106
0.55381	0.34183	2.55824
0.55550	0.33368	2.58506
0.55719	0.32594	2.61153
0.55888	0.31859	2.63765
0.56057	0.31160	2.66344
0.56225	0.30494	2.68891
0.56394	0.29861	2.71407
0.56563	0.29258	2.73893
0.56732	0.28683	2.76350
0.56901	0.28134	2.78778
0.57070	0.27611	2.81179
0.57239	0.27111	2.83554
0.57408	0.26633	2.85903
0.57577	0.26177	2.88227
0.57746	0.25740	2.90528
0.57915	0.25322	2.92805
0.58084	0.24922	2.95060
0.58253	0.24539	2.97293
0.58422	0.24172	2.99505
0.58591	0.23821	3.01697
0.58760	0.23483	3.03869
0.58929	0.23160	3.06022
0.59098	0.22849	3.08156
0.59267	0.22551	3.10272
0.59436	0.22265	3.12371
0.59605	0.21990	3.14453
0.59774	0.21726	3.16519
0.59943	0.21472	3.18569
0.60112	0.21228	3.20603
0.60281	0.20993	3.22622
0.60450	0.20768	3.24627
0.60619	0.20550	3.26618
0.60788	0.20342	3.28595
0.60957	0.20141	3.30558
0.61126	0.19947	3.32509
0.61295	0.19761	3.34447
0.61464	0.19581	3.36373
0.61633	0.19409	3.38287
0.61801	0.19243	3.40189
0.61970	0.19082	3.42080
0.62139	0.18928	3.43960
0.62308	0.18779	3.45830
0.62477	0.18636	3.47688
0.62646	0.18498	3.49537
0.62815	0.18365	3.51376
0.62984	0.18237	3.53205
0.63153	0.18114	3.55025
0.63322	0.17995	3.56836
0.63491	0.17881	3.58638
0.63660	0.17770	3.60431
0.63829	0.17664	3.62215
0.63998	0.17562	3.63992
0.64167	0.17463	3.65760
0.64336	0.17368	3.67520
0.64505	0.17277	3.69273
0.64674	0.17188	3.71018
0.64843	0.17104	3.72756
0.65012	0.17022	3.74486
0.65181	0.16944	3.76210
0.65350	0.16868	3.77926
0.65519	0.16796	3.79636
0.65688	0.16726	3.81339
0.65857	0.16659	3.83036
0.66026	0.16594	3.84727
0.66195	0.16532	3.86412
0.66364	0.16473	3.88090
0.66533	0.16416	3.89763
0.66702	0.16361	3.91429
0.66871	0.16308	3.93091
0.67040	0.16258	3.94746
0.67209	0.16210	3.96397
0.67378	0.16164	3.98042
0.67546	0.16120	3.99681
0.67715	0.16078	4.01316
0.67884	0.16037	4.02946
0.68053	0.15999	4.04571
0.68222	0.15962	4.06191
0.68391	0.15928	4.07806
0.68560	0.15895	4.09417
0.68729	0.15863	4.11023
0.68898	0.15833	4.12625
0.69067	0.15805	4.14222
0.69236	0.15778	4.15816
0.69405	0.15753	4.17405
0.69574	0.15729	4.18990
0.69743	0.15707	4.20570
0.69912	0.15686	4.22147
0.70081	0.15666	4.23720
0.70250	0.15648	4.25290
0.70419	0.15631	4.26855
0.70588	0.15615	4.28417
0.70757	0.15601	4.29975
0.70926	0.15587	4.31530
0.71095	0.15575	4.33081
0.71264	0.15564	4.34629
0.71433	0.15554	4.36173
0.71602	0.15545	4.37714
0.71771	0.15538	4.39252
0.71940	0.15531	4.40787
0.72109	0.15525	4.42318
0.72278	0.15520	4.43847
0.72447	0.15517	4.45372
0.72616	0.15514	4.46894
0.72785	0.15512	4.48414
0.72954	0.15511	4.49930
0.73122	0.15511	4.51444
0.73291	0.15512	4.52955
0.73460	0.15514	4.54463
0.73629	0.15517	4.55968
0.73798	0.15520	4.57471
0.73967	0.15524	4.58971
0.74136	0.15529	4.60468
0.74305	0.15535	4.61963
0.74474	0.15542	4.63455
0.74643	0.15549	4.64945
0.74812	0.15557	4.66433
0.74981	0.15566	4.67918
0.75150	0.15575	4.69401
0.75319	0.15586	4.70881
0.75488	0.15596	4.72359
0.75657	0.15608	4.73835
0.75826	0.15620	4.75308
0.75995	0.15633	4.76780
0.76164	0.15646	4.78249
0.76333	0.15661	4.79716
0.76502	0.15675	4.81181
0.76671	0.15691	4.82644
0.76840	0.15707	4.84105
0.77009	0.15723	4.85564
0.77178	0.15740	4.87020
0.77347	0.15758	4.88475
0.77516	0.15776	4.89928
0.77685	0.15795	4.91379
0.77854	0.15814	4.92828
0.78023	0.15834	4.94276
0.78192	0.15854	4.95721
0.78361	0.15875	4.97165
0.78530	0.15896	4.98607
0.78699	0.15918	5.00047
0.78867	0.15941	5.01485
0.79036	0.15963	5.02922
0.79205	0.15987	5.04357
0.79374	0.16010	5.05790
0.79543	0.16035	5.07221
0.79712	0.16059	5.08651
0.79881	0.16085	5.10080
0.80050	0.16110	5.11506
0.80219	0.16136	5.12932
