Refractive index of gold at +9K
lambda [um]	n	k
0.73122	0.14411	4.48400
0.73291	0.14411	4.49897
0.73460	0.14411	4.51391
0.73629	0.14412	4.52882
0.73798	0.14414	4.54370
0.73967	0.14417	4.55856
0.74136	0.14420	4.57340
0.74305	0.14425	4.58821
0.74474	0.14430	4.60299
0.74643	0.14435	4.61775
0.74812	0.14442	4.63248
0.74981	0.14449	4.64719
0.75150	0.14456	4.66188
0.75319	0.14465	4.67654
0.75488	0.14473	4.69118
0.75657	0.14483	4.70580
0.75826	0.14493	4.72039
0.75995	0.14504	4.73496
0.76164	0.14515	4.74952
0.76333	0.14527	4.76405
0.76502	0.14540	4.77856
0.76671	0.14553	4.79304
0.76840	0.14567	4.80751
0.77009	0.14581	4.82196
0.77178	0.14596	4.83639
0.77347	0.14611	4.85079
0.77516	0.14627	4.86518
0.77685	0.14643	4.87955
0.77854	0.14660	4.89390
0.78023	0.14677	4.90824
0.78192	0.14695	4.92255
0.78361	0.14713	4.93685
0.78530	0.14732	4.95113
0.78699	0.14752	4.96539
0.78867	0.14771	4.97963
0.79036	0.14791	4.99386
0.79205	0.14812	5.00806
0.79374	0.14833	5.02226
0.79543	0.14854	5.03643
0.79712	0.14876	5.05059
0.79881	0.14899	5.06474
0.80050	0.14921	5.07887
0.80219	0.14945	5.09298
0.80388	0.14968	5.10707
0.80557	0.14992	5.12116
0.80726	0.15016	5.13522
0.80895	0.15041	5.14927
0.81064	0.15066	5.16331
0.81233	0.15092	5.17733
0.81402	0.15117	5.19134
0.81571	0.15144	5.20534
0.81740	0.15170	5.21932
0.81909	0.15197	5.23328
0.82078	0.15224	5.24723
0.82247	0.15252	5.26117
0.82416	0.15280	5.27510
0.82585	0.15308	5.28901
0.82754	0.15337	5.30291
0.82923	0.15366	5.31680
0.83092	0.15395	5.33067
0.83261	0.15425	5.34453
0.83430	0.15455	5.35838
0.83599	0.15485	5.37222
0.83768	0.15516	5.38604
0.83937	0.15547	5.39985
0.84106	0.15578	5.41365
0.84275	0.15609	5.42744
0.84443	0.15641	5.44122
0.84612	0.15673	5.45498
0.84781	0.15706	5.46874
0.84950	0.15738	5.48248
0.85119	0.15771	5.49621
0.85288	0.15805	5.50993
0.85457	0.15838	5.52364
0.85626	0.15872	5.53734
0.85795	0.15906	5.55103
0.85964	0.15940	5.56471
0.86133	0.15975	5.57837
0.86302	0.16010	5.59203
0.86471	0.16045	5.60568
0.86640	0.16080	5.61931
0.86809	0.16116	5.63294
0.86978	0.16152	5.64656
0.87147	0.16188	5.66016
0.87316	0.16225	5.67376
0.87485	0.16261	5.68735
0.87654	0.16298	5.70092
0.87823	0.16336	5.71449
0.87992	0.16373	5.72805
0.88161	0.16411	5.74160
0.88330	0.16449	5.75514
0.88499	0.16487	5.76868
0.88668	0.16525	5.78220
0.88837	0.16564	5.79571
0.89006	0.16603	5.80922
0.89175	0.16642	5.82271
0.89344	0.16681	5.83620
0.89513	0.16720	5.84968
0.89682	0.16760	5.86315
0.89851	0.16800	5.87662
0.90020	0.16840	5.89007
0.90188	0.16881	5.90352
0.90357	0.16921	5.91695
0.90526	0.16962	5.93038
0.90695	0.17003	5.94381
0.90864	0.17044	5.95722
0.91033	0.17086	5.97063
0.91202	0.17128	5.98402
0.91371	0.17169	5.99742
0.91540	0.17212	6.01080
0.91709	0.17254	6.02418
0.91878	0.17296	6.03754
0.92047	0.17339	6.05090
0.92216	0.17382	6.06426
0.92385	0.17425	6.07760
0.92554	0.17468	6.09094
0.92723	0.17512	6.10428
0.92892	0.17556	6.11760
0.93061	0.17599	6.13092
0.93230	0.17643	6.14423
0.93399	0.17688	6.15753
0.93568	0.17732	6.17083
0.93737	0.17777	6.18412
0.93906	0.17822	6.19740
0.94075	0.17867	6.21068
0.94244	0.17912	6.22395
0.94413	0.17957	6.23722
0.94582	0.18003	6.25047
0.94751	0.18048	6.26373
0.94920	0.18094	6.27697
0.95089	0.18140	6.29021
0.95258	0.18187	6.30344
0.95427	0.18233	6.31667
0.95596	0.18280	6.32989
0.95764	0.18327	6.34310
0.95933	0.18374	6.35631
0.96102	0.18421	6.36951
0.96271	0.18468	6.38271
0.96440	0.18516	6.39589
0.96609	0.18563	6.40908
0.96778	0.18611	6.42226
0.96947	0.18659	6.43543
0.97116	0.18707	6.44860
0.97285	0.18755	6.46176
0.97454	0.18804	6.47491
0.97623	0.18853	6.48806
0.97792	0.18901	6.50121
0.97961	0.18950	6.51435
0.98130	0.19000	6.52748
0.98299	0.19049	6.54061
0.98468	0.19098	6.55373
0.98637	0.19148	6.56685
0.98806	0.19198	6.57996
0.98975	0.19248	6.59307
0.99144	0.19298	6.60617
0.99313	0.19348	6.61926
0.99482	0.19399	6.63235
0.99651	0.19449	6.64544
0.99820	0.19500	6.65852
0.99989	0.19551	6.67160
1.00158	0.19602	6.68467
1.00327	0.19653	6.69774
1.00496	0.19705	6.71080
1.00665	0.19756	6.72385
1.00834	0.19808	6.73691
1.01003	0.19859	6.74995
1.01172	0.19911	6.76299
1.01341	0.19964	6.77603
1.01509	0.20016	6.78906
1.01678	0.20068	6.80209
1.01847	0.20121	6.81512
1.02016	0.20174	6.82814
1.02185	0.20226	6.84115
1.02354	0.20279	6.85416
1.02523	0.20333	6.86717
1.02692	0.20386	6.88017
1.02861	0.20439	6.89316
1.03030	0.20493	6.90616
1.03199	0.20547	6.91914
1.03368	0.20600	6.93213
1.03537	0.20654	6.94511
1.03706	0.20709	6.95808
1.03875	0.20763	6.97105
1.04044	0.20817	6.98402
1.04213	0.20872	6.99698
1.04382	0.20927	7.00994
1.04551	0.20981	7.02290
1.04720	0.21036	7.03585
