Refractive index of gold at +93K
lambda [um]	n	k
0.55043	0.35728	2.49968
0.55212	0.34835	2.52731
0.55381	0.33989	2.55455
0.55550	0.33186	2.58143
0.55719	0.32424	2.60795
0.55888	0.31699	2.63412
0.56057	0.31010	2.65996
0.56225	0.30355	2.68548
0.56394	0.29731	2.71067
0.56563	0.29136	2.73557
0.56732	0.28569	2.76017
0.56901	0.28028	2.78448
0.57070	0.27511	2.80852
0.57239	0.27018	2.83230
0.57408	0.26547	2.85581
0.57577	0.26096	2.87908
0.57746	0.25665	2.90211
0.57915	0.25252	2.92490
0.58084	0.24857	2.94747
0.58253	0.24479	2.96981
0.58422	0.24116	2.99195
0.58591	0.23768	3.01388
0.58760	0.23435	3.03562
0.58929	0.23115	3.05716
0.59098	0.22808	3.07851
0.59267	0.22513	3.09968
0.59436	0.22230	3.12068
0.59605	0.21958	3.14151
0.59774	0.21697	3.16217
0.59943	0.21446	3.18268
0.60112	0.21204	3.20303
0.60281	0.20972	3.22323
0.60450	0.20748	3.24328
0.60619	0.20534	3.26319
0.60788	0.20327	3.28296
0.60957	0.20128	3.30260
0.61126	0.19936	3.32211
0.61295	0.19752	3.34149
0.61464	0.19574	3.36075
0.61633	0.19403	3.37989
0.61801	0.19238	3.39891
0.61970	0.19079	3.41782
0.62139	0.18926	3.43662
0.62308	0.18779	3.45531
0.62477	0.18637	3.47389
0.62646	0.18500	3.49238
0.62815	0.18368	3.51076
0.62984	0.18241	3.52905
0.63153	0.18119	3.54725
0.63322	0.18001	3.56535
0.63491	0.17887	3.58336
0.63660	0.17778	3.60129
0.63829	0.17673	3.61913
0.63998	0.17571	3.63688
0.64167	0.17473	3.65456
0.64336	0.17379	3.67215
0.64505	0.17288	3.68967
0.64674	0.17201	3.70712
0.64843	0.17116	3.72448
0.65012	0.17036	3.74178
0.65181	0.16958	3.75901
0.65350	0.16883	3.77616
0.65519	0.16810	3.79325
0.65688	0.16741	3.81028
0.65857	0.16674	3.82724
0.66026	0.16610	3.84413
0.66195	0.16549	3.86097
0.66364	0.16490	3.87774
0.66533	0.16433	3.89446
0.66702	0.16379	3.91111
0.66871	0.16327	3.92771
0.67040	0.16277	3.94426
