Refractive index of gold at +19K
lambda [um]	n	k
0.70588	0.14660	4.25556
0.70757	0.14645	4.27101
0.70926	0.14632	4.28643
0.71095	0.14619	4.30180
0.71264	0.14607	4.31715
0.71433	0.14597	4.33246
0.71602	0.14587	4.34773
0.71771	0.14579	4.36298
0.71940	0.14571	4.37819
0.72109	0.14565	4.39337
0.72278	0.14559	4.40852
0.72447	0.14555	4.42364
0.72616	0.14551	4.43873
0.72785	0.14548	4.45379
0.72954	0.14546	4.46882
0.73122	0.14545	4.48382
0.73291	0.14544	4.49880
0.73460	0.14545	4.51374
0.73629	0.14546	4.52866
0.73798	0.14548	4.54356
0.73967	0.14551	4.55842
0.74136	0.14554	4.57326
0.74305	0.14558	4.58808
0.74474	0.14563	4.60287
0.74643	0.14569	4.61763
0.74812	0.14575	4.63237
0.74981	0.14582	4.64709
0.75150	0.14590	4.66178
0.75319	0.14598	4.67645
0.75488	0.14607	4.69109
0.75657	0.14617	4.70572
0.75826	0.14627	4.72032
0.75995	0.14638	4.73490
0.76164	0.14650	4.74946
0.76333	0.14662	4.76399
0.76502	0.14674	4.77851
0.76671	0.14688	4.79300
0.76840	0.14701	4.80747
0.77009	0.14716	4.82193
0.77178	0.14730	4.83636
0.77347	0.14746	4.85078
0.77516	0.14762	4.86517
0.77685	0.14778	4.87955
0.77854	0.14795	4.89390
0.78023	0.14813	4.90824
0.78192	0.14831	4.92256
0.78361	0.14849	4.93686
0.78530	0.14868	4.95115
0.78699	0.14887	4.96541
0.78867	0.14907	4.97966
0.79036	0.14927	4.99389
0.79205	0.14948	5.00811
0.79374	0.14969	5.02231
0.79543	0.14991	5.03649
0.79712	0.15013	5.05065
0.79881	0.15035	5.06480
0.80050	0.15058	5.07894
0.80219	0.15081	5.09305
0.80388	0.15105	5.10716
0.80557	0.15129	5.12124
0.80726	0.15154	5.13531
0.80895	0.15179	5.14937
0.81064	0.15204	5.16341
0.81233	0.15229	5.17744
0.81402	0.15255	5.19145
0.81571	0.15282	5.20545
0.81740	0.15309	5.21944
0.81909	0.15336	5.23341
0.82078	0.15363	5.24737
0.82247	0.15391	5.26131
0.82416	0.15419	5.27524
0.82585	0.15448	5.28916
0.82754	0.15476	5.30306
0.82923	0.15506	5.31695
0.83092	0.15535	5.33083
0.83261	0.15565	5.34470
0.83430	0.15595	5.35855
0.83599	0.15626	5.37239
0.83768	0.15656	5.38622
0.83937	0.15687	5.40004
0.84106	0.15719	5.41384
0.84275	0.15751	5.42763
0.84443	0.15783	5.44141
0.84612	0.15815	5.45518
0.84781	0.15848	5.46894
0.84950	0.15880	5.48269
0.85119	0.15914	5.49643
0.85288	0.15947	5.51015
0.85457	0.15981	5.52386
0.85626	0.16015	5.53757
0.85795	0.16049	5.55126
0.85964	0.16084	5.56494
0.86133	0.16119	5.57861
0.86302	0.16154	5.59227
0.86471	0.16189	5.60593
0.86640	0.16225	5.61957
0.86809	0.16261	5.63320
0.86978	0.16297	5.64682
0.87147	0.16333	5.66043
0.87316	0.16370	5.67403
0.87485	0.16407	5.68762
0.87654	0.16444	5.70120
0.87823	0.16482	5.71477
0.87992	0.16519	5.72834
0.88161	0.16557	5.74189
0.88330	0.16596	5.75544
0.88499	0.16634	5.76897
0.88668	0.16673	5.78250
0.88837	0.16711	5.79602
0.89006	0.16751	5.80953
0.89175	0.16790	5.82303
0.89344	0.16829	5.83652
0.89513	0.16869	5.85000
0.89682	0.16909	5.86348
0.89851	0.16950	5.87694
0.90020	0.16990	5.89040
0.90188	0.17031	5.90385
0.90357	0.17072	5.91729
0.90526	0.17113	5.93073
0.90695	0.17154	5.94415
0.90864	0.17196	5.95757
0.91033	0.17237	5.97098
0.91202	0.17279	5.98438
0.91371	0.17322	5.99778
0.91540	0.17364	6.01116
0.91709	0.17407	6.02454
0.91878	0.17449	6.03791
0.92047	0.17492	6.05128
0.92216	0.17536	6.06464
0.92385	0.17579	6.07799
0.92554	0.17623	6.09133
0.92723	0.17666	6.10466
0.92892	0.17710	6.11799
0.93061	0.17754	6.13131
0.93230	0.17799	6.14463
0.93399	0.17843	6.15793
0.93568	0.17888	6.17123
0.93737	0.17933	6.18453
0.93906	0.17978	6.19782
0.94075	0.18024	6.21110
0.94244	0.18069	6.22437
0.94413	0.18115	6.23764
0.94582	0.18161	6.25090
0.94751	0.18207	6.26415
0.94920	0.18253	6.27740
0.95089	0.18299	6.29064
0.95258	0.18346	6.30388
0.95427	0.18393	6.31711
0.95596	0.18440	6.33033
0.95764	0.18487	6.34355
0.95933	0.18534	6.35676
0.96102	0.18582	6.36996
0.96271	0.18629	6.38316
0.96440	0.18677	6.39635
0.96609	0.18725	6.40954
0.96778	0.18774	6.42272
0.96947	0.18822	6.43590
0.97116	0.18870	6.44906
0.97285	0.18919	6.46223
0.97454	0.18968	6.47539
0.97623	0.19017	6.48854
0.97792	0.19066	6.50169
0.97961	0.19116	6.51483
0.98130	0.19165	6.52796
0.98299	0.19215	6.54110
0.98468	0.19265	6.55422
0.98637	0.19315	6.56734
0.98806	0.19365	6.58046
0.98975	0.19415	6.59356
0.99144	0.19466	6.60667
0.99313	0.19516	6.61977
0.99482	0.19567	6.63286
0.99651	0.19618	6.64595
0.99820	0.19669	6.65904
0.99989	0.19720	6.67211
1.00158	0.19772	6.68519
1.00327	0.19823	6.69826
1.00496	0.19875	6.71132
1.00665	0.19927	6.72438
1.00834	0.19979	6.73743
1.01003	0.20031	6.75048
1.01172	0.20084	6.76353
1.01341	0.20136	6.77657
1.01509	0.20189	6.78960
1.01678	0.20242	6.80263
1.01847	0.20295	6.81566
1.02016	0.20348	6.82868
1.02185	0.20401	6.84170
1.02354	0.20454	6.85471
1.02523	0.20508	6.86772
1.02692	0.20562	6.88072
1.02861	0.20615	6.89372
1.03030	0.20669	6.90672
1.03199	0.20724	6.91971
1.03368	0.20778	6.93269
1.03537	0.20832	6.94568
1.03706	0.20887	6.95865
1.03875	0.20942	6.97163
1.04044	0.20996	6.98460
1.04213	0.21051	6.99756
1.04382	0.21107	7.01052
1.04551	0.21162	7.02348
1.04720	0.21217	7.03643
