Refractive index of gold at +47K
lambda [um]	n	k
1.01172	0.20845	6.76753
1.01341	0.20899	6.78057
1.01509	0.20954	6.79361
1.01678	0.21008	6.80664
1.01847	0.21063	6.81967
1.02016	0.21118	6.83269
1.02185	0.21174	6.84571
1.02354	0.21229	6.85872
1.02523	0.21285	6.87173
1.02692	0.21340	6.88473
1.02861	0.21396	6.89773
1.03030	0.21452	6.91073
1.03199	0.21508	6.92372
1.03368	0.21564	6.93670
1.03537	0.21621	6.94968
1.03706	0.21678	6.96266
1.03875	0.21734	6.97563
1.04044	0.21791	6.98860
1.04213	0.21848	7.00157
1.04382	0.21905	7.01453
1.04551	0.21963	7.02749
1.04720	0.22020	7.04044
