Refractive index of gold at +32K
lambda [um]	n	k
0.66026	0.15930	3.82280
0.66195	0.15870	3.83953
0.66364	0.15813	3.85620
0.66533	0.15757	3.87281
0.66702	0.15704	3.88937
0.66871	0.15653	3.90586
0.67040	0.15604	3.92230
0.67209	0.15558	3.93869
0.67378	0.15513	3.95502
0.67546	0.15469	3.97131
0.67715	0.15428	3.98754
0.67884	0.15389	4.00372
0.68053	0.15351	4.01985
0.68222	0.15315	4.03593
0.68391	0.15281	4.05196
0.68560	0.15248	4.06795
0.68729	0.15217	4.08389
0.68898	0.15187	4.09979
0.69067	0.15159	4.11565
0.69236	0.15132	4.13146
0.69405	0.15107	4.14723
0.69574	0.15083	4.16296
0.69743	0.15061	4.17864
0.69912	0.15039	4.19429
0.70081	0.15019	4.20990
0.70250	0.15001	4.22547
0.70419	0.14983	4.24100
0.70588	0.14967	4.25650
0.70757	0.14952	4.27195
0.70926	0.14938	4.28738
0.71095	0.14925	4.30276
0.71264	0.14913	4.31812
0.71433	0.14902	4.33344
0.71602	0.14893	4.34872
0.71771	0.14884	4.36398
0.71940	0.14876	4.37920
0.72109	0.14870	4.39439
0.72278	0.14864	4.40954
0.72447	0.14859	4.42467
0.72616	0.14855	4.43977
0.72785	0.14852	4.45484
0.72954	0.14850	4.46987
0.73122	0.14849	4.48488
0.73291	0.14848	4.49987
0.73460	0.14849	4.51482
0.73629	0.14850	4.52974
0.73798	0.14852	4.54464
0.73967	0.14855	4.55952
0.74136	0.14858	4.57436
0.74305	0.14863	4.58918
0.74474	0.14868	4.60398
0.74643	0.14873	4.61875
0.74812	0.14880	4.63350
0.74981	0.14887	4.64822
0.75150	0.14895	4.66292
0.75319	0.14903	4.67759
0.75488	0.14912	4.69224
0.75657	0.14922	4.70687
0.75826	0.14933	4.72148
0.75995	0.14944	4.73606
0.76164	0.14955	4.75062
0.76333	0.14967	4.76516
0.76502	0.14980	4.77968
0.76671	0.14994	4.79418
0.76840	0.15008	4.80866
0.77009	0.15022	4.82312
0.77178	0.15037	4.83755
0.77347	0.15053	4.85197
0.77516	0.15069	4.86637
0.77685	0.15086	4.88075
0.77854	0.15103	4.89511
0.78023	0.15121	4.90945
0.78192	0.15139	4.92377
0.78361	0.15158	4.93808
0.78530	0.15177	4.95237
0.78699	0.15197	4.96664
0.78867	0.15217	4.98089
0.79036	0.15237	4.99512
0.79205	0.15258	5.00934
0.79374	0.15280	5.02354
0.79543	0.15302	5.03772
0.79712	0.15324	5.05189
0.79881	0.15347	5.06604
0.80050	0.15370	5.08018
0.80219	0.15394	5.09430
0.80388	0.15418	5.10840
0.80557	0.15443	5.12249
0.80726	0.15468	5.13656
0.80895	0.15493	5.15062
0.81064	0.15519	5.16467
0.81233	0.15545	5.17870
0.81402	0.15571	5.19271
0.81571	0.15598	5.20671
0.81740	0.15625	5.22070
0.81909	0.15653	5.23467
0.82078	0.15681	5.24863
0.82247	0.15709	5.26257
0.82416	0.15738	5.27650
0.82585	0.15767	5.29042
0.82754	0.15796	5.30433
0.82923	0.15826	5.31822
0.83092	0.15856	5.33210
0.83261	0.15886	5.34597
0.83430	0.15917	5.35982
0.83599	0.15948	5.37366
0.83768	0.15979	5.38749
0.83937	0.16011	5.40131
0.84106	0.16043	5.41511
0.84275	0.16075	5.42891
0.84443	0.16108	5.44269
0.84612	0.16141	5.45646
0.84781	0.16174	5.47022
0.84950	0.16207	5.48396
0.85119	0.16241	5.49770
0.85288	0.16275	5.51142
0.85457	0.16310	5.52514
0.85626	0.16344	5.53884
0.85795	0.16379	5.55253
0.85964	0.16414	5.56622
0.86133	0.16450	5.57989
0.86302	0.16486	5.59355
0.86471	0.16522	5.60720
0.86640	0.16558	5.62084
0.86809	0.16595	5.63447
0.86978	0.16631	5.64809
0.87147	0.16669	5.66170
0.87316	0.16706	5.67530
0.87485	0.16744	5.68889
0.87654	0.16781	5.70247
0.87823	0.16820	5.71604
0.87992	0.16858	5.72961
0.88161	0.16897	5.74316
0.88330	0.16935	5.75670
0.88499	0.16975	5.77024
0.88668	0.17014	5.78376
0.88837	0.17054	5.79728
0.89006	0.17093	5.81079
0.89175	0.17133	5.82429
0.89344	0.17174	5.83778
0.89513	0.17214	5.85126
0.89682	0.17255	5.86473
0.89851	0.17296	5.87820
0.90020	0.17337	5.89166
0.90188	0.17379	5.90510
0.90357	0.17420	5.91854
0.90526	0.17462	5.93198
0.90695	0.17504	5.94540
0.90864	0.17547	5.95882
0.91033	0.17589	5.97223
0.91202	0.17632	5.98563
0.91371	0.17675	5.99902
0.91540	0.17718	6.01240
0.91709	0.17762	6.02578
0.91878	0.17805	6.03915
0.92047	0.17849	6.05251
0.92216	0.17893	6.06587
0.92385	0.17937	6.07922
0.92554	0.17982	6.09256
0.92723	0.18026	6.10589
0.92892	0.18071	6.11922
0.93061	0.18116	6.13254
0.93230	0.18161	6.14585
0.93399	0.18207	6.15916
0.93568	0.18252	6.17245
0.93737	0.18298	6.18575
0.93906	0.18344	6.19903
0.94075	0.18390	6.21231
0.94244	0.18437	6.22558
0.94413	0.18483	6.23885
0.94582	0.18530	6.25210
0.94751	0.18577	6.26536
0.94920	0.18624	6.27860
0.95089	0.18671	6.29184
0.95258	0.18719	6.30507
0.95427	0.18766	6.31830
0.95596	0.18814	6.33152
0.95764	0.18862	6.34474
0.95933	0.18911	6.35794
0.96102	0.18959	6.37115
0.96271	0.19007	6.38434
0.96440	0.19056	6.39753
0.96609	0.19105	6.41072
0.96778	0.19154	6.42390
0.96947	0.19203	6.43707
0.97116	0.19253	6.45024
0.97285	0.19303	6.46340
0.97454	0.19352	6.47655
0.97623	0.19402	6.48970
0.97792	0.19452	6.50285
0.97961	0.19503	6.51599
0.98130	0.19553	6.52912
0.98299	0.19604	6.54225
0.98468	0.19655	6.55537
0.98637	0.19706	6.56849
0.98806	0.19757	6.58160
0.98975	0.19808	6.59471
0.99144	0.19859	6.60781
0.99313	0.19911	6.62091
0.99482	0.19963	6.63400
0.99651	0.20015	6.64708
0.99820	0.20067	6.66016
0.99989	0.20119	6.67324
1.00158	0.20172	6.68631
1.00327	0.20224	6.69938
1.00496	0.20277	6.71244
1.00665	0.20330	6.72549
1.00834	0.20383	6.73855
1.01003	0.20436	6.75159
1.01172	0.20489	6.76463
1.01341	0.20543	6.77767
1.01509	0.20597	6.79070
1.01678	0.20650	6.80373
1.01847	0.20704	6.81675
1.02016	0.20758	6.82977
1.02185	0.20813	6.84279
1.02354	0.20867	6.85580
1.02523	0.20922	6.86880
1.02692	0.20976	6.88180
1.02861	0.21031	6.89480
1.03030	0.21086	6.90779
1.03199	0.21142	6.92078
1.03368	0.21197	6.93376
1.03537	0.21252	6.94674
1.03706	0.21308	6.95971
1.03875	0.21364	6.97268
1.04044	0.21420	6.98565
1.04213	0.21476	6.99861
1.04382	0.21532	7.01157
1.04551	0.21588	7.02452
1.04720	0.21645	7.03747
