Refractive index of gold at +44K
lambda [um]	n	k
0.66871	0.15845	3.90666
0.67040	0.15796	3.92312
0.67209	0.15749	3.93952
0.67378	0.15704	3.95587
0.67546	0.15661	3.97217
0.67715	0.15620	3.98841
0.67884	0.15580	4.00461
0.68053	0.15543	4.02075
0.68222	0.15507	4.03685
0.68391	0.15472	4.05290
0.68560	0.15439	4.06890
0.68729	0.15408	4.08486
0.68898	0.15379	4.10077
0.69067	0.15351	4.11663
0.69236	0.15324	4.13246
0.69405	0.15299	4.14824
0.69574	0.15275	4.16398
0.69743	0.15252	4.17968
0.69912	0.15231	4.19534
0.70081	0.15211	4.21096
0.70250	0.15193	4.22654
0.70419	0.15175	4.24209
0.70588	0.15159	4.25759
0.70757	0.15144	4.27306
0.70926	0.15130	4.28850
0.71095	0.15117	4.30390
0.71264	0.15106	4.31926
0.71433	0.15095	4.33459
0.71602	0.15086	4.34989
0.71771	0.15077	4.36515
0.71940	0.15070	4.38038
0.72109	0.15063	4.39558
0.72278	0.15058	4.41075
0.72447	0.15053	4.42589
0.72616	0.15049	4.44100
0.72785	0.15046	4.45607
0.72954	0.15045	4.47112
0.73122	0.15044	4.48614
0.73291	0.15043	4.50113
0.73460	0.15044	4.51609
0.73629	0.15045	4.53103
0.73798	0.15048	4.54594
0.73967	0.15051	4.56082
0.74136	0.15054	4.57567
0.74305	0.15059	4.59050
0.74474	0.15064	4.60531
0.74643	0.15070	4.62009
0.74812	0.15077	4.63484
0.74981	0.15084	4.64957
0.75150	0.15092	4.66428
0.75319	0.15101	4.67896
0.75488	0.15111	4.69362
0.75657	0.15121	4.70826
0.75826	0.15131	4.72287
0.75995	0.15143	4.73746
0.76164	0.15155	4.75203
0.76333	0.15167	4.76658
0.76502	0.15180	4.78111
0.76671	0.15194	4.79561
0.76840	0.15208	4.81010
0.77009	0.15223	4.82456
0.77178	0.15239	4.83901
0.77347	0.15255	4.85343
0.77516	0.15271	4.86784
0.77685	0.15288	4.88223
0.77854	0.15306	4.89659
0.78023	0.15324	4.91094
0.78192	0.15342	4.92527
0.78361	0.15362	4.93958
0.78530	0.15381	4.95388
0.78699	0.15401	4.96815
0.78867	0.15422	4.98241
0.79036	0.15443	4.99665
0.79205	0.15464	5.01087
0.79374	0.15486	5.02508
0.79543	0.15508	5.03927
0.79712	0.15531	5.05344
0.79881	0.15554	5.06760
0.80050	0.15578	5.08174
0.80219	0.15602	5.09587
0.80388	0.15627	5.10998
0.80557	0.15652	5.12407
0.80726	0.15677	5.13815
0.80895	0.15703	5.15222
0.81064	0.15729	5.16627
0.81233	0.15755	5.18030
0.81402	0.15782	5.19432
0.81571	0.15810	5.20833
0.81740	0.15837	5.22232
0.81909	0.15865	5.23630
0.82078	0.15894	5.25026
0.82247	0.15922	5.26421
0.82416	0.15952	5.27815
0.82585	0.15981	5.29207
0.82754	0.16011	5.30598
0.82923	0.16041	5.31988
0.83092	0.16072	5.33376
0.83261	0.16102	5.34763
0.83430	0.16134	5.36149
0.83599	0.16165	5.37534
0.83768	0.16197	5.38917
0.83937	0.16229	5.40299
0.84106	0.16262	5.41680
0.84275	0.16294	5.43060
0.84443	0.16327	5.44439
0.84612	0.16361	5.45816
0.84781	0.16394	5.47192
0.84950	0.16429	5.48567
0.85119	0.16463	5.49942
0.85288	0.16497	5.51314
0.85457	0.16532	5.52686
0.85626	0.16567	5.54057
0.85795	0.16603	5.55427
0.85964	0.16639	5.56795
0.86133	0.16675	5.58163
0.86302	0.16711	5.59529
0.86471	0.16748	5.60895
0.86640	0.16784	5.62259
0.86809	0.16822	5.63622
0.86978	0.16859	5.64985
0.87147	0.16897	5.66346
0.87316	0.16935	5.67707
0.87485	0.16973	5.69066
0.87654	0.17011	5.70425
0.87823	0.17050	5.71782
0.87992	0.17089	5.73139
0.88161	0.17128	5.74494
0.88330	0.17167	5.75849
0.88499	0.17207	5.77203
0.88668	0.17247	5.78556
0.88837	0.17287	5.79908
0.89006	0.17328	5.81259
0.89175	0.17368	5.82609
0.89344	0.17409	5.83959
0.89513	0.17450	5.85307
0.89682	0.17492	5.86655
0.89851	0.17533	5.88002
0.90020	0.17575	5.89348
0.90188	0.17617	5.90693
0.90357	0.17659	5.92037
0.90526	0.17702	5.93381
0.90695	0.17745	5.94724
0.90864	0.17788	5.96066
0.91033	0.17831	5.97407
0.91202	0.17874	5.98747
0.91371	0.17918	6.00087
0.91540	0.17961	6.01426
0.91709	0.18005	6.02764
0.91878	0.18050	6.04101
0.92047	0.18094	6.05438
0.92216	0.18139	6.06773
0.92385	0.18184	6.08109
0.92554	0.18229	6.09443
0.92723	0.18274	6.10776
0.92892	0.18319	6.12109
0.93061	0.18365	6.13442
0.93230	0.18411	6.14773
0.93399	0.18457	6.16104
0.93568	0.18503	6.17434
0.93737	0.18550	6.18764
0.93906	0.18596	6.20092
0.94075	0.18643	6.21420
0.94244	0.18690	6.22748
0.94413	0.18737	6.24075
0.94582	0.18785	6.25401
0.94751	0.18832	6.26726
0.94920	0.18880	6.28051
0.95089	0.18928	6.29375
0.95258	0.18976	6.30699
0.95427	0.19025	6.32022
0.95596	0.19073	6.33344
0.95764	0.19122	6.34666
0.95933	0.19171	6.35987
0.96102	0.19220	6.37307
0.96271	0.19269	6.38627
0.96440	0.19319	6.39946
0.96609	0.19368	6.41265
0.96778	0.19418	6.42583
0.96947	0.19468	6.43901
0.97116	0.19518	6.45218
0.97285	0.19568	6.46534
0.97454	0.19619	6.47850
0.97623	0.19670	6.49165
0.97792	0.19720	6.50480
0.97961	0.19771	6.51794
0.98130	0.19823	6.53107
0.98299	0.19874	6.54420
0.98468	0.19925	6.55733
0.98637	0.19977	6.57045
0.98806	0.20029	6.58356
0.98975	0.20081	6.59667
0.99144	0.20133	6.60977
0.99313	0.20186	6.62287
0.99482	0.20238	6.63597
0.99651	0.20291	6.64905
0.99820	0.20344	6.66214
0.99989	0.20397	6.67522
1.00158	0.20450	6.68829
1.00327	0.20503	6.70136
1.00496	0.20556	6.71442
1.00665	0.20610	6.72748
1.00834	0.20664	6.74053
1.01003	0.20718	6.75358
1.01172	0.20772	6.76662
1.01341	0.20826	6.77966
1.01509	0.20881	6.79270
1.01678	0.20935	6.80573
1.01847	0.20990	6.81875
1.02016	0.21045	6.83177
1.02185	0.21100	6.84479
1.02354	0.21155	6.85780
1.02523	0.21210	6.87080
1.02692	0.21266	6.88381
1.02861	0.21321	6.89680
1.03030	0.21377	6.90980
1.03199	0.21433	6.92279
1.03368	0.21489	6.93577
1.03537	0.21546	6.94875
1.03706	0.21602	6.96173
1.03875	0.21658	6.97470
1.04044	0.21715	6.98767
1.04213	0.21772	7.00063
1.04382	0.21829	7.01359
1.04551	0.21886	7.02654
1.04720	0.21943	7.03950
