Refractive index of gold at +55K
lambda [um]	n	k
0.78361	0.15559	4.94230
0.78530	0.15579	4.95660
0.78699	0.15599	4.97089
0.78867	0.15620	4.98515
0.79036	0.15641	4.99940
0.79205	0.15663	5.01364
0.79374	0.15685	5.02785
0.79543	0.15708	5.04205
0.79712	0.15731	5.05624
0.79881	0.15754	5.07040
0.80050	0.15778	5.08455
0.80219	0.15803	5.09869
0.80388	0.15828	5.11281
0.80557	0.15853	5.12691
0.80726	0.15879	5.14100
0.80895	0.15905	5.15507
0.81064	0.15931	5.16913
0.81233	0.15958	5.18317
0.81402	0.15986	5.19720
0.81571	0.16013	5.21122
0.81740	0.16041	5.22522
0.81909	0.16070	5.23921
0.82078	0.16098	5.25318
0.82247	0.16128	5.26714
0.82416	0.16157	5.28108
0.82585	0.16187	5.29502
0.82754	0.16217	5.30893
0.82923	0.16248	5.32284
0.83092	0.16279	5.33673
0.83261	0.16310	5.35061
0.83430	0.16342	5.36448
0.83599	0.16374	5.37833
0.83768	0.16406	5.39218
0.83937	0.16438	5.40601
0.84106	0.16471	5.41983
0.84275	0.16505	5.43363
0.84443	0.16538	5.44743
0.84612	0.16572	5.46121
0.84781	0.16606	5.47498
0.84950	0.16641	5.48874
0.85119	0.16675	5.50249
0.85288	0.16711	5.51623
0.85457	0.16746	5.52995
0.85626	0.16782	5.54367
0.85795	0.16817	5.55737
0.85964	0.16854	5.57107
0.86133	0.16890	5.58475
0.86302	0.16927	5.59842
0.86471	0.16964	5.61209
0.86640	0.17002	5.62574
0.86809	0.17039	5.63938
0.86978	0.17077	5.65301
0.87147	0.17115	5.66664
0.87316	0.17154	5.68025
0.87485	0.17192	5.69385
0.87654	0.17231	5.70744
0.87823	0.17271	5.72103
0.87992	0.17310	5.73460
0.88161	0.17350	5.74817
0.88330	0.17390	5.76172
0.88499	0.17430	5.77527
0.88668	0.17470	5.78881
0.88837	0.17511	5.80233
0.89006	0.17552	5.81585
0.89175	0.17593	5.82936
0.89344	0.17635	5.84287
0.89513	0.17676	5.85636
0.89682	0.17718	5.86984
0.89851	0.17760	5.88332
0.90020	0.17803	5.89679
0.90188	0.17845	5.91025
0.90357	0.17888	5.92370
0.90526	0.17931	5.93714
0.90695	0.17975	5.95058
0.90864	0.18018	5.96401
0.91033	0.18062	5.97742
0.91202	0.18106	5.99084
0.91371	0.18150	6.00424
0.91540	0.18194	6.01764
0.91709	0.18239	6.03102
0.91878	0.18284	6.04440
0.92047	0.18329	6.05778
0.92216	0.18374	6.07114
0.92385	0.18420	6.08450
0.92554	0.18465	6.09785
0.92723	0.18511	6.11120
0.92892	0.18557	6.12453
0.93061	0.18603	6.13786
0.93230	0.18650	6.15119
0.93399	0.18697	6.16450
0.93568	0.18743	6.17781
0.93737	0.18790	6.19111
0.93906	0.18838	6.20441
0.94075	0.18885	6.21770
0.94244	0.18933	6.23098
0.94413	0.18981	6.24425
0.94582	0.19029	6.25752
0.94751	0.19077	6.27078
0.94920	0.19125	6.28404
0.95089	0.19174	6.29729
0.95258	0.19223	6.31053
0.95427	0.19272	6.32377
0.95596	0.19321	6.33700
0.95764	0.19370	6.35022
0.95933	0.19420	6.36344
0.96102	0.19470	6.37665
0.96271	0.19520	6.38986
0.96440	0.19570	6.40306
0.96609	0.19620	6.41625
0.96778	0.19670	6.42944
0.96947	0.19721	6.44262
0.97116	0.19772	6.45580
0.97285	0.19823	6.46897
0.97454	0.19874	6.48213
0.97623	0.19925	6.49529
0.97792	0.19977	6.50845
0.97961	0.20029	6.52160
0.98130	0.20080	6.53474
0.98299	0.20132	6.54788
0.98468	0.20185	6.56101
0.98637	0.20237	6.57413
0.98806	0.20289	6.58726
0.98975	0.20342	6.60037
0.99144	0.20395	6.61348
0.99313	0.20448	6.62659
0.99482	0.20501	6.63969
0.99651	0.20555	6.65278
0.99820	0.20608	6.66587
0.99989	0.20662	6.67896
1.00158	0.20716	6.69204
1.00327	0.20770	6.70511
1.00496	0.20824	6.71818
1.00665	0.20878	6.73125
1.00834	0.20933	6.74431
1.01003	0.20987	6.75736
1.01172	0.21042	6.77041
1.01341	0.21097	6.78346
1.01509	0.21152	6.79650
1.01678	0.21208	6.80954
1.01847	0.21263	6.82257
1.02016	0.21319	6.83560
1.02185	0.21375	6.84862
1.02354	0.21430	6.86164
1.02523	0.21486	6.87465
1.02692	0.21543	6.88766
1.02861	0.21599	6.90066
1.03030	0.21656	6.91366
1.03199	0.21712	6.92666
1.03368	0.21769	6.93965
1.03537	0.21826	6.95264
1.03706	0.21883	6.96562
1.03875	0.21941	6.97860
1.04044	0.21998	6.99157
1.04213	0.22056	7.00454
1.04382	0.22113	7.01751
1.04551	0.22171	7.03047
1.04720	0.22229	7.04343
