Refractive index of gold at +54K
lambda [um]	n	k
0.88499	0.17410	5.77493
0.88668	0.17450	5.78847
0.88837	0.17491	5.80200
0.89006	0.17532	5.81552
0.89175	0.17573	5.82903
0.89344	0.17614	5.84253
0.89513	0.17656	5.85602
0.89682	0.17698	5.86950
0.89851	0.17740	5.88298
0.90020	0.17782	5.89645
0.90188	0.17825	5.90990
0.90357	0.17868	5.92336
0.90526	0.17911	5.93680
0.90695	0.17954	5.95023
0.90864	0.17997	5.96366
0.91033	0.18041	5.97708
0.91202	0.18085	5.99049
0.91371	0.18129	6.00389
0.91540	0.18173	6.01728
0.91709	0.18218	6.03067
0.91878	0.18263	6.04405
0.92047	0.18308	6.05742
0.92216	0.18353	6.07079
0.92385	0.18398	6.08415
0.92554	0.18444	6.09750
0.92723	0.18490	6.11084
0.92892	0.18536	6.12418
0.93061	0.18582	6.13751
0.93230	0.18628	6.15083
0.93399	0.18675	6.16414
0.93568	0.18722	6.17745
0.93737	0.18769	6.19075
0.93906	0.18816	6.20405
0.94075	0.18863	6.21733
0.94244	0.18911	6.23061
0.94413	0.18959	6.24389
0.94582	0.19007	6.25716
0.94751	0.19055	6.27042
0.94920	0.19103	6.28367
0.95089	0.19152	6.29692
0.95258	0.19201	6.31016
0.95427	0.19250	6.32340
0.95596	0.19299	6.33663
0.95764	0.19348	6.34985
0.95933	0.19398	6.36307
0.96102	0.19447	6.37628
0.96271	0.19497	6.38948
0.96440	0.19547	6.40268
0.96609	0.19597	6.41588
0.96778	0.19648	6.42906
0.96947	0.19698	6.44225
0.97116	0.19749	6.45542
0.97285	0.19800	6.46859
0.97454	0.19851	6.48176
0.97623	0.19902	6.49491
0.97792	0.19954	6.50807
0.97961	0.20005	6.52121
0.98130	0.20057	6.53436
0.98299	0.20109	6.54749
0.98468	0.20161	6.56062
0.98637	0.20214	6.57375
0.98806	0.20266	6.58687
0.98975	0.20319	6.59999
0.99144	0.20371	6.61310
0.99313	0.20424	6.62620
0.99482	0.20478	6.63930
0.99651	0.20531	6.65239
0.99820	0.20584	6.66548
0.99989	0.20638	6.67857
1.00158	0.20692	6.69165
1.00327	0.20746	6.70472
1.00496	0.20800	6.71779
1.00665	0.20854	6.73085
1.00834	0.20909	6.74391
1.01003	0.20963	6.75697
1.01172	0.21018	6.77002
1.01341	0.21073	6.78306
1.01509	0.21128	6.79610
1.01678	0.21183	6.80914
1.01847	0.21239	6.82217
1.02016	0.21294	6.83520
1.02185	0.21350	6.84822
1.02354	0.21406	6.86124
1.02523	0.21462	6.87425
1.02692	0.21518	6.88726
1.02861	0.21574	6.90026
1.03030	0.21631	6.91326
1.03199	0.21687	6.92625
1.03368	0.21744	6.93925
1.03537	0.21801	6.95223
1.03706	0.21858	6.96521
1.03875	0.21915	6.97819
1.04044	0.21973	6.99117
1.04213	0.22030	7.00413
1.04382	0.22088	7.01710
1.04551	0.22146	7.03006
1.04720	0.22203	7.04302
