Refractive index of gold at +27K
lambda [um]	n	k
0.86302	0.16362	5.59305
0.86471	0.16398	5.60670
0.86640	0.16434	5.62034
0.86809	0.16470	5.63397
0.86978	0.16507	5.64759
0.87147	0.16544	5.66120
0.87316	0.16581	5.67480
0.87485	0.16618	5.68840
0.87654	0.16656	5.70198
0.87823	0.16694	5.71555
0.87992	0.16732	5.72911
0.88161	0.16770	5.74267
0.88330	0.16809	5.75621
0.88499	0.16848	5.76974
0.88668	0.16887	5.78327
0.88837	0.16926	5.79679
0.89006	0.16966	5.81030
0.89175	0.17005	5.82380
0.89344	0.17045	5.83729
0.89513	0.17086	5.85077
0.89682	0.17126	5.86424
0.89851	0.17167	5.87771
0.90020	0.17208	5.89117
0.90188	0.17249	5.90462
0.90357	0.17290	5.91806
0.90526	0.17332	5.93149
0.90695	0.17374	5.94492
0.90864	0.17416	5.95833
0.91033	0.17458	5.97174
0.91202	0.17500	5.98514
0.91371	0.17543	5.99854
0.91540	0.17586	6.01192
0.91709	0.17629	6.02530
0.91878	0.17672	6.03867
0.92047	0.17716	6.05203
0.92216	0.17760	6.06539
0.92385	0.17803	6.07874
0.92554	0.17848	6.09208
0.92723	0.17892	6.10541
0.92892	0.17936	6.11874
0.93061	0.17981	6.13206
0.93230	0.18026	6.14538
0.93399	0.18071	6.15868
0.93568	0.18116	6.17198
0.93737	0.18162	6.18527
0.93906	0.18207	6.19856
0.94075	0.18253	6.21184
0.94244	0.18299	6.22511
0.94413	0.18346	6.23838
0.94582	0.18392	6.25164
0.94751	0.18439	6.26489
0.94920	0.18485	6.27814
0.95089	0.18532	6.29138
0.95258	0.18579	6.30461
0.95427	0.18627	6.31784
0.95596	0.18674	6.33106
0.95764	0.18722	6.34427
0.95933	0.18770	6.35748
0.96102	0.18818	6.37069
0.96271	0.18866	6.38388
0.96440	0.18915	6.39708
0.96609	0.18963	6.41026
0.96778	0.19012	6.42344
0.96947	0.19061	6.43662
0.97116	0.19110	6.44978
0.97285	0.19159	6.46295
0.97454	0.19209	6.47610
0.97623	0.19258	6.48925
0.97792	0.19308	6.50240
0.97961	0.19358	6.51554
0.98130	0.19408	6.52867
0.98299	0.19458	6.54180
0.98468	0.19509	6.55493
0.98637	0.19559	6.56805
0.98806	0.19610	6.58116
0.98975	0.19661	6.59427
0.99144	0.19712	6.60737
0.99313	0.19763	6.62047
0.99482	0.19815	6.63356
0.99651	0.19866	6.64665
0.99820	0.19918	6.65973
0.99989	0.19970	6.67281
1.00158	0.20022	6.68588
1.00327	0.20074	6.69894
1.00496	0.20126	6.71201
1.00665	0.20179	6.72506
1.00834	0.20232	6.73812
1.01003	0.20284	6.75116
1.01172	0.20337	6.76421
1.01341	0.20391	6.77725
1.01509	0.20444	6.79028
1.01678	0.20497	6.80331
1.01847	0.20551	6.81633
1.02016	0.20605	6.82935
1.02185	0.20658	6.84237
1.02354	0.20713	6.85538
1.02523	0.20767	6.86838
1.02692	0.20821	6.88139
1.02861	0.20876	6.89438
1.03030	0.20930	6.90738
1.03199	0.20985	6.92037
1.03368	0.21040	6.93335
1.03537	0.21095	6.94633
1.03706	0.21150	6.95930
1.03875	0.21205	6.97228
1.04044	0.21261	6.98524
1.04213	0.21317	6.99821
1.04382	0.21372	7.01117
1.04551	0.21428	7.02412
1.04720	0.21484	7.03707
