Refractive index of gold at +76K
lambda [um]	n	k
0.55043	0.34940	2.48776
0.55212	0.34096	2.51547
0.55381	0.33294	2.54279
0.55550	0.32533	2.56973
0.55719	0.31810	2.59631
0.55888	0.31122	2.62253
0.56057	0.30467	2.64841
0.56225	0.29844	2.67396
0.56394	0.29249	2.69919
0.56563	0.28682	2.72412
0.56732	0.28142	2.74874
0.56901	0.27625	2.77308
0.57070	0.27132	2.79713
0.57239	0.26660	2.82092
0.57408	0.26209	2.84445
0.57577	0.25777	2.86773
0.57746	0.25364	2.89076
0.57915	0.24968	2.91355
0.58084	0.24589	2.93612
0.58253	0.24226	2.95847
0.58422	0.23877	2.98061
0.58591	0.23543	3.00254
0.58760	0.23221	3.02426
0.58929	0.22913	3.04580
0.59098	0.22617	3.06714
0.59267	0.22333	3.08831
0.59436	0.22059	3.10930
0.59605	0.21797	3.13012
0.59774	0.21544	3.15077
0.59943	0.21301	3.17126
0.60112	0.21067	3.19159
0.60281	0.20842	3.21177
0.60450	0.20626	3.23181
0.60619	0.20417	3.25170
0.60788	0.20216	3.27146
0.60957	0.20023	3.29108
0.61126	0.19837	3.31056
0.61295	0.19657	3.32992
0.61464	0.19484	3.34916
0.61633	0.19318	3.36828
0.61801	0.19157	3.38727
0.61970	0.19003	3.40616
0.62139	0.18853	3.42493
0.62308	0.18710	3.44360
0.62477	0.18571	3.46216
0.62646	0.18437	3.48061
0.62815	0.18309	3.49897
0.62984	0.18184	3.51723
0.63153	0.18065	3.53539
0.63322	0.17949	3.55346
0.63491	0.17838	3.57144
0.63660	0.17730	3.58934
0.63829	0.17627	3.60714
0.63998	0.17527	3.62487
0.64167	0.17431	3.64251
0.64336	0.17339	3.66007
0.64505	0.17249	3.67755
0.64674	0.17163	3.69496
0.64843	0.17081	3.71229
0.65012	0.17001	3.72955
0.65181	0.16924	3.74673
0.65350	0.16850	3.76385
0.65519	0.16779	3.78090
0.65688	0.16711	3.79789
0.65857	0.16645	3.81480
0.66026	0.16581	3.83166
0.66195	0.16521	3.84845
0.66364	0.16462	3.86518
0.66533	0.16406	3.88186
0.66702	0.16352	3.89847
0.66871	0.16300	3.91503
0.67040	0.16251	3.93153
0.67209	0.16203	3.94797
0.67378	0.16158	3.96437
0.67546	0.16114	3.98071
0.67715	0.16073	3.99699
0.67884	0.16033	4.01323
0.68053	0.15995	4.02942
0.68222	0.15958	4.04556
0.68391	0.15924	4.06165
0.68560	0.15891	4.07770
0.68729	0.15860	4.09370
0.68898	0.15830	4.10965
0.69067	0.15802	4.12556
0.69236	0.15775	4.14143
0.69405	0.15750	4.15725
