Refractive index of gold at +95K
lambda [um]	n	k
0.77009	0.15736	4.85363
0.77178	0.15753	4.86818
0.77347	0.15770	4.88272
0.77516	0.15788	4.89724
0.77685	0.15807	4.91174
0.77854	0.15827	4.92622
0.78023	0.15846	4.94069
0.78192	0.15867	4.95513
0.78361	0.15888	4.96956
0.78530	0.15909	4.98397
0.78699	0.15931	4.99836
0.78867	0.15953	5.01273
0.79036	0.15976	5.02709
0.79205	0.15999	5.04143
0.79374	0.16023	5.05575
0.79543	0.16047	5.07005
0.79712	0.16072	5.08434
0.79881	0.16097	5.09862
0.80050	0.16123	5.11287
0.80219	0.16149	5.12712
0.80388	0.16175	5.14134
0.80557	0.16202	5.15555
0.80726	0.16229	5.16975
0.80895	0.16257	5.18393
0.81064	0.16285	5.19809
0.81233	0.16314	5.21225
0.81402	0.16343	5.22638
0.81571	0.16372	5.24051
0.81740	0.16402	5.25461
0.81909	0.16432	5.26871
0.82078	0.16462	5.28279
0.82247	0.16493	5.29686
0.82416	0.16524	5.31091
0.82585	0.16556	5.32495
0.82754	0.16587	5.33898
0.82923	0.16620	5.35299
0.83092	0.16652	5.36699
0.83261	0.16685	5.38098
0.83430	0.16718	5.39496
0.83599	0.16752	5.40892
0.83768	0.16786	5.42288
0.83937	0.16820	5.43682
0.84106	0.16855	5.45074
0.84275	0.16890	5.46466
0.84443	0.16925	5.47856
0.84612	0.16961	5.49246
0.84781	0.16997	5.50634
0.84950	0.17033	5.52021
0.85119	0.17069	5.53406
0.85288	0.17106	5.54791
0.85457	0.17143	5.56175
0.85626	0.17180	5.57557
0.85795	0.17218	5.58939
0.85964	0.17256	5.60319
0.86133	0.17294	5.61699
0.86302	0.17333	5.63077
0.86471	0.17372	5.64454
0.86640	0.17411	5.65831
0.86809	0.17450	5.67206
0.86978	0.17490	5.68580
0.87147	0.17530	5.69953
0.87316	0.17570	5.71326
0.87485	0.17610	5.72697
0.87654	0.17651	5.74067
0.87823	0.17692	5.75437
0.87992	0.17733	5.76805
0.88161	0.17775	5.78173
0.88330	0.17817	5.79540
0.88499	0.17859	5.80905
0.88668	0.17901	5.82270
0.88837	0.17943	5.83634
0.89006	0.17986	5.84997
0.89175	0.18029	5.86359
0.89344	0.18072	5.87720
0.89513	0.18116	5.89081
0.89682	0.18160	5.90441
0.89851	0.18204	5.91799
0.90020	0.18248	5.93157
0.90188	0.18292	5.94514
0.90357	0.18337	5.95871
0.90526	0.18382	5.97226
0.90695	0.18427	5.98581
0.90864	0.18472	5.99934
0.91033	0.18518	6.01287
0.91202	0.18563	6.02640
0.91371	0.18609	6.03991
0.91540	0.18656	6.05342
0.91709	0.18702	6.06692
0.91878	0.18749	6.08041
0.92047	0.18796	6.09390
0.92216	0.18843	6.10737
0.92385	0.18890	6.12084
0.92554	0.18937	6.13431
0.92723	0.18985	6.14776
0.92892	0.19033	6.16121
0.93061	0.19081	6.17465
0.93230	0.19129	6.18808
0.93399	0.19178	6.20151
0.93568	0.19227	6.21493
0.93737	0.19276	6.22835
0.93906	0.19325	6.24175
0.94075	0.19374	6.25515
0.94244	0.19424	6.26855
0.94413	0.19473	6.28193
0.94582	0.19523	6.29531
0.94751	0.19573	6.30869
0.94920	0.19624	6.32205
0.95089	0.19674	6.33541
0.95258	0.19725	6.34877
0.95427	0.19776	6.36212
0.95596	0.19827	6.37546
0.95764	0.19878	6.38879
0.95933	0.19929	6.40212
0.96102	0.19981	6.41545
0.96271	0.20033	6.42876
0.96440	0.20085	6.44208
0.96609	0.20137	6.45538
0.96778	0.20189	6.46868
0.96947	0.20242	6.48197
0.97116	0.20295	6.49526
0.97285	0.20348	6.50855
0.97454	0.20401	6.52182
0.97623	0.20454	6.53509
0.97792	0.20507	6.54836
0.97961	0.20561	6.56162
0.98130	0.20615	6.57487
0.98299	0.20669	6.58812
0.98468	0.20723	6.60136
0.98637	0.20777	6.61460
0.98806	0.20831	6.62783
0.98975	0.20886	6.64106
0.99144	0.20941	6.65428
0.99313	0.20996	6.66750
0.99482	0.21051	6.68071
0.99651	0.21106	6.69392
0.99820	0.21162	6.70712
0.99989	0.21217	6.72032
1.00158	0.21273	6.73351
1.00327	0.21329	6.74669
1.00496	0.21385	6.75988
1.00665	0.21442	6.77305
1.00834	0.21498	6.78622
1.01003	0.21555	6.79939
1.01172	0.21612	6.81255
1.01341	0.21668	6.82571
1.01509	0.21726	6.83886
1.01678	0.21783	6.85201
1.01847	0.21840	6.86515
1.02016	0.21898	6.87829
1.02185	0.21956	6.89142
1.02354	0.22013	6.90455
1.02523	0.22072	6.91768
1.02692	0.22130	6.93080
1.02861	0.22188	6.94391
1.03030	0.22247	6.95702
1.03199	0.22305	6.97013
1.03368	0.22364	6.98323
1.03537	0.22423	6.99633
1.03706	0.22482	7.00943
1.03875	0.22542	7.02251
1.04044	0.22601	7.03560
1.04213	0.22661	7.04868
1.04382	0.22720	7.06176
1.04551	0.22780	7.07483
1.04720	0.22840	7.08790
