Refractive index of gold at +67K
lambda [um]	n	k
0.69405	0.15648	4.15386
0.69574	0.15624	4.16963
0.69743	0.15602	4.18535
0.69912	0.15580	4.20104
0.70081	0.15561	4.21669
0.70250	0.15542	4.23229
0.70419	0.15525	4.24787
0.70588	0.15508	4.26340
0.70757	0.15493	4.27890
0.70926	0.15480	4.29436
0.71095	0.15467	4.30978
0.71264	0.15455	4.32517
0.71433	0.15445	4.34053
0.71602	0.15436	4.35585
0.71771	0.15427	4.37114
0.71940	0.15420	4.38640
0.72109	0.15414	4.40162
0.72278	0.15408	4.41682
0.72447	0.15404	4.43198
0.72616	0.15401	4.44712
0.72785	0.15398	4.46222
0.72954	0.15396	4.47729
0.73122	0.15396	4.49234
0.73291	0.15396	4.50735
0.73460	0.15397	4.52234
0.73629	0.15399	4.53730
0.73798	0.15401	4.55224
0.73967	0.15405	4.56714
0.74136	0.15409	4.58203
0.74305	0.15414	4.59688
0.74474	0.15420	4.61171
0.74643	0.15426	4.62651
0.74812	0.15433	4.64129
0.74981	0.15441	4.65605
0.75150	0.15450	4.67078
0.75319	0.15459	4.68549
0.75488	0.15469	4.70017
0.75657	0.15479	4.71483
0.75826	0.15491	4.72947
0.75995	0.15503	4.74409
0.76164	0.15515	4.75869
0.76333	0.15528	4.77326
0.76502	0.15542	4.78781
0.76671	0.15556	4.80234
0.76840	0.15571	4.81685
0.77009	0.15587	4.83134
0.77178	0.15603	4.84581
0.77347	0.15619	4.86026
0.77516	0.15637	4.87469
0.77685	0.15654	4.88910
0.77854	0.15672	4.90349
0.78023	0.15691	4.91787
0.78192	0.15710	4.93222
0.78361	0.15730	4.94656
0.78530	0.15751	4.96087
0.78699	0.15771	4.97517
0.78867	0.15793	4.98946
0.79036	0.15814	5.00372
0.79205	0.15837	5.01797
0.79374	0.15859	5.03220
0.79543	0.15882	5.04641
0.79712	0.15906	5.06061
0.79881	0.15930	5.07479
0.80050	0.15954	5.08896
0.80219	0.15979	5.10311
0.80388	0.16005	5.11724
0.80557	0.16030	5.13136
0.80726	0.16056	5.14546
0.80895	0.16083	5.15955
0.81064	0.16110	5.17362
0.81233	0.16137	5.18768
0.81402	0.16165	5.20173
0.81571	0.16193	5.21576
0.81740	0.16222	5.22977
0.81909	0.16251	5.24377
0.82078	0.16280	5.25776
0.82247	0.16310	5.27173
0.82416	0.16340	5.28569
0.82585	0.16370	5.29964
0.82754	0.16401	5.31357
0.82923	0.16432	5.32749
0.83092	0.16463	5.34140
0.83261	0.16495	5.35530
0.83430	0.16527	5.36918
0.83599	0.16560	5.38305
0.83768	0.16592	5.39690
0.83937	0.16625	5.41075
0.84106	0.16659	5.42458
0.84275	0.16693	5.43840
0.84443	0.16727	5.45221
0.84612	0.16761	5.46601
0.84781	0.16796	5.47980
0.84950	0.16831	5.49357
0.85119	0.16866	5.50733
0.85288	0.16902	5.52109
0.85457	0.16938	5.53483
0.85626	0.16974	5.54856
0.85795	0.17010	5.56228
0.85964	0.17047	5.57598
0.86133	0.17084	5.58968
0.86302	0.17121	5.60337
0.86471	0.17159	5.61705
0.86640	0.17197	5.63071
0.86809	0.17235	5.64437
0.86978	0.17274	5.65802
0.87147	0.17312	5.67165
0.87316	0.17351	5.68528
0.87485	0.17391	5.69890
0.87654	0.17430	5.71251
0.87823	0.17470	5.72610
0.87992	0.17510	5.73969
0.88161	0.17550	5.75327
0.88330	0.17591	5.76684
0.88499	0.17632	5.78040
0.88668	0.17673	5.79395
0.88837	0.17714	5.80750
0.89006	0.17755	5.82103
0.89175	0.17797	5.83455
0.89344	0.17839	5.84807
0.89513	0.17882	5.86158
0.89682	0.17924	5.87508
0.89851	0.17967	5.88857
0.90020	0.18010	5.90205
0.90188	0.18053	5.91552
0.90357	0.18096	5.92899
0.90526	0.18140	5.94245
0.90695	0.18184	5.95590
0.90864	0.18228	5.96934
0.91033	0.18272	5.98277
0.91202	0.18317	5.99620
0.91371	0.18362	6.00962
0.91540	0.18407	6.02303
0.91709	0.18452	6.03643
0.91878	0.18497	6.04982
0.92047	0.18543	6.06321
0.92216	0.18589	6.07659
0.92385	0.18635	6.08996
0.92554	0.18681	6.10333
0.92723	0.18728	6.11669
0.92892	0.18774	6.13004
0.93061	0.18821	6.14338
0.93230	0.18868	6.15672
0.93399	0.18916	6.17005
0.93568	0.18963	6.18337
0.93737	0.19011	6.19669
0.93906	0.19059	6.21000
0.94075	0.19107	6.22330
0.94244	0.19155	6.23660
0.94413	0.19204	6.24988
0.94582	0.19252	6.26317
0.94751	0.19301	6.27644
0.94920	0.19350	6.28971
0.95089	0.19400	6.30298
0.95258	0.19449	6.31623
0.95427	0.19499	6.32948
0.95596	0.19549	6.34273
0.95764	0.19599	6.35597
0.95933	0.19649	6.36920
0.96102	0.19699	6.38242
0.96271	0.19750	6.39564
0.96440	0.19800	6.40886
0.96609	0.19851	6.42207
0.96778	0.19903	6.43527
0.96947	0.19954	6.44847
0.97116	0.20005	6.46166
0.97285	0.20057	6.47484
0.97454	0.20109	6.48802
0.97623	0.20161	6.50119
0.97792	0.20213	6.51436
0.97961	0.20265	6.52752
0.98130	0.20318	6.54068
0.98299	0.20371	6.55383
0.98468	0.20423	6.56698
0.98637	0.20476	6.58012
0.98806	0.20530	6.59325
0.98975	0.20583	6.60638
0.99144	0.20637	6.61951
0.99313	0.20690	6.63263
0.99482	0.20744	6.64574
0.99651	0.20798	6.65885
0.99820	0.20853	6.67195
0.99989	0.20907	6.68505
1.00158	0.20961	6.69815
1.00327	0.21016	6.71124
1.00496	0.21071	6.72432
1.00665	0.21126	6.73740
1.00834	0.21181	6.75047
1.01003	0.21237	6.76354
1.01172	0.21292	6.77661
1.01341	0.21348	6.78967
1.01509	0.21404	6.80272
1.01678	0.21460	6.81577
1.01847	0.21516	6.82882
1.02016	0.21572	6.84186
1.02185	0.21629	6.85489
1.02354	0.21685	6.86793
1.02523	0.21742	6.88095
1.02692	0.21799	6.89398
1.02861	0.21856	6.90699
1.03030	0.21913	6.92001
1.03199	0.21971	6.93302
1.03368	0.22028	6.94602
1.03537	0.22086	6.95902
1.03706	0.22144	6.97202
1.03875	0.22202	6.98501
1.04044	0.22260	6.99800
1.04213	0.22318	7.01098
1.04382	0.22377	7.02396
1.04551	0.22436	7.03694
1.04720	0.22494	7.04991
