Refractive index of gold at +4K
lambda [um]	n	k
0.68053	0.14875	4.02020
0.68222	0.14840	4.03626
0.68391	0.14806	4.05227
0.68560	0.14774	4.06823
0.68729	0.14744	4.08415
0.68898	0.14715	4.10002
0.69067	0.14687	4.11585
0.69236	0.14661	4.13163
0.69405	0.14636	4.14738
0.69574	0.14613	4.16308
0.69743	0.14591	4.17874
0.69912	0.14570	4.19437
0.70081	0.14550	4.20995
0.70250	0.14532	4.22550
0.70419	0.14515	4.24101
0.70588	0.14499	4.25648
0.70757	0.14484	4.27192
0.70926	0.14471	4.28732
0.71095	0.14458	4.30268
0.71264	0.14447	4.31801
0.71433	0.14436	4.33331
0.71602	0.14427	4.34857
0.71771	0.14418	4.36381
0.71940	0.14411	4.37901
0.72109	0.14404	4.39418
0.72278	0.14399	4.40931
0.72447	0.14394	4.42442
0.72616	0.14390	4.43950
0.72785	0.14387	4.45454
0.72954	0.14385	4.46956
0.73122	0.14384	4.48455
0.73291	0.14384	4.49952
0.73460	0.14384	4.51445
0.73629	0.14385	4.52936
0.73798	0.14387	4.54424
0.73967	0.14390	4.55909
0.74136	0.14394	4.57392
0.74305	0.14398	4.58873
0.74474	0.14403	4.60350
0.74643	0.14408	4.61826
0.74812	0.14415	4.63299
0.74981	0.14422	4.64769
0.75150	0.14429	4.66237
0.75319	0.14438	4.67703
0.75488	0.14447	4.69167
0.75657	0.14456	4.70628
0.75826	0.14467	4.72087
0.75995	0.14477	4.73544
0.76164	0.14489	4.74998
0.76333	0.14501	4.76451
0.76502	0.14513	4.77901
0.76671	0.14526	4.79350
0.76840	0.14540	4.80796
0.77009	0.14554	4.82240
0.77178	0.14569	4.83683
0.77347	0.14584	4.85123
0.77516	0.14600	4.86562
0.77685	0.14617	4.87998
0.77854	0.14633	4.89433
0.78023	0.14651	4.90866
0.78192	0.14669	4.92297
0.78361	0.14687	4.93726
0.78530	0.14706	4.95153
0.78699	0.14725	4.96579
0.78867	0.14744	4.98003
0.79036	0.14765	4.99425
0.79205	0.14785	5.00846
0.79374	0.14806	5.02264
0.79543	0.14828	5.03682
0.79712	0.14850	5.05097
0.79881	0.14872	5.06511
0.80050	0.14895	5.07924
0.80219	0.14918	5.09334
0.80388	0.14941	5.10744
0.80557	0.14965	5.12151
0.80726	0.14989	5.13558
0.80895	0.15014	5.14962
0.81064	0.15039	5.16366
0.81233	0.15065	5.17768
0.81402	0.15091	5.19168
0.81571	0.15117	5.20567
0.81740	0.15143	5.21965
0.81909	0.15170	5.23361
0.82078	0.15197	5.24756
0.82247	0.15225	5.26149
0.82416	0.15253	5.27541
0.82585	0.15281	5.28932
0.82754	0.15310	5.30322
0.82923	0.15339	5.31710
0.83092	0.15368	5.33097
0.83261	0.15398	5.34483
0.83430	0.15428	5.35867
0.83599	0.15458	5.37251
0.83768	0.15489	5.38633
0.83937	0.15519	5.40014
0.84106	0.15551	5.41393
0.84275	0.15582	5.42772
0.84443	0.15614	5.44149
0.84612	0.15646	5.45525
0.84781	0.15678	5.46900
0.84950	0.15711	5.48274
0.85119	0.15744	5.49647
0.85288	0.15777	5.51019
0.85457	0.15811	5.52389
0.85626	0.15844	5.53759
0.85795	0.15878	5.55127
0.85964	0.15913	5.56495
0.86133	0.15947	5.57861
0.86302	0.15982	5.59226
0.86471	0.16017	5.60591
0.86640	0.16053	5.61954
0.86809	0.16088	5.63316
0.86978	0.16124	5.64678
0.87147	0.16160	5.66038
0.87316	0.16197	5.67397
0.87485	0.16233	5.68756
0.87654	0.16270	5.70113
0.87823	0.16307	5.71470
0.87992	0.16345	5.72825
0.88161	0.16383	5.74180
0.88330	0.16420	5.75534
0.88499	0.16458	5.76887
0.88668	0.16497	5.78239
0.88837	0.16535	5.79590
0.89006	0.16574	5.80940
0.89175	0.16613	5.82289
0.89344	0.16652	5.83638
0.89513	0.16692	5.84985
0.89682	0.16732	5.86332
0.89851	0.16772	5.87678
0.90020	0.16812	5.89023
0.90188	0.16852	5.90368
0.90357	0.16893	5.91711
0.90526	0.16933	5.93054
0.90695	0.16974	5.94396
0.90864	0.17016	5.95737
0.91033	0.17057	5.97077
0.91202	0.17099	5.98417
0.91371	0.17141	5.99756
0.91540	0.17183	6.01094
0.91709	0.17225	6.02431
0.91878	0.17267	6.03767
0.92047	0.17310	6.05103
0.92216	0.17353	6.06438
0.92385	0.17396	6.07773
0.92554	0.17439	6.09106
0.92723	0.17482	6.10439
0.92892	0.17526	6.11771
0.93061	0.17570	6.13103
0.93230	0.17614	6.14434
0.93399	0.17658	6.15764
0.93568	0.17702	6.17093
0.93737	0.17747	6.18422
0.93906	0.17792	6.19750
0.94075	0.17837	6.21078
0.94244	0.17882	6.22404
0.94413	0.17927	6.23730
0.94582	0.17973	6.25056
0.94751	0.18018	6.26381
0.94920	0.18064	6.27705
0.95089	0.18110	6.29029
0.95258	0.18157	6.30352
0.95427	0.18203	6.31674
0.95596	0.18249	6.32996
0.95764	0.18296	6.34317
0.95933	0.18343	6.35637
0.96102	0.18390	6.36957
0.96271	0.18437	6.38276
0.96440	0.18485	6.39595
0.96609	0.18533	6.40913
0.96778	0.18580	6.42231
0.96947	0.18628	6.43548
0.97116	0.18676	6.44864
0.97285	0.18725	6.46180
0.97454	0.18773	6.47495
0.97623	0.18822	6.48810
0.97792	0.18870	6.50124
0.97961	0.18919	6.51438
0.98130	0.18968	6.52751
0.98299	0.19018	6.54063
0.98468	0.19067	6.55375
0.98637	0.19117	6.56687
0.98806	0.19166	6.57998
0.98975	0.19216	6.59308
0.99144	0.19266	6.60618
0.99313	0.19317	6.61927
0.99482	0.19367	6.63236
0.99651	0.19417	6.64545
0.99820	0.19468	6.65853
0.99989	0.19519	6.67160
1.00158	0.19570	6.68467
1.00327	0.19621	6.69773
1.00496	0.19672	6.71079
1.00665	0.19724	6.72385
1.00834	0.19775	6.73689
1.01003	0.19827	6.74994
1.01172	0.19879	6.76298
1.01341	0.19931	6.77601
1.01509	0.19983	6.78904
1.01678	0.20036	6.80207
1.01847	0.20088	6.81509
1.02016	0.20141	6.82811
1.02185	0.20194	6.84112
1.02354	0.20247	6.85413
1.02523	0.20300	6.86713
1.02692	0.20353	6.88013
1.02861	0.20406	6.89312
1.03030	0.20460	6.90611
1.03199	0.20513	6.91910
1.03368	0.20567	6.93208
1.03537	0.20621	6.94506
1.03706	0.20675	6.95803
1.03875	0.20729	6.97100
1.04044	0.20784	6.98396
1.04213	0.20838	6.99692
1.04382	0.20893	7.00988
1.04551	0.20948	7.02283
1.04720	0.21003	7.03578
