Refractive index of gold at +45K
lambda [um]	n	k
0.55043	0.34092	2.48189
0.55212	0.33267	2.50962
0.55381	0.32485	2.53695
0.55550	0.31742	2.56390
0.55719	0.31037	2.59047
0.55888	0.30365	2.61669
0.56057	0.29726	2.64257
0.56225	0.29117	2.66811
0.56394	0.28537	2.69333
0.56563	0.27984	2.71823
0.56732	0.27456	2.74284
0.56901	0.26951	2.76715
0.57070	0.26469	2.79119
0.57239	0.26009	2.81495
0.57408	0.25568	2.83845
0.57577	0.25147	2.86170
0.57746	0.24743	2.88470
0.57915	0.24356	2.90747
0.58084	0.23986	2.93000
0.58253	0.23631	2.95232
0.58422	0.23290	2.97442
0.58591	0.22963	2.99631
0.58760	0.22649	3.01801
0.58929	0.22348	3.03950
0.59098	0.22058	3.06081
0.59267	0.21780	3.08194
0.59436	0.21513	3.10289
0.59605	0.21256	3.12367
0.59774	0.21008	3.14428
0.59943	0.20771	3.16474
0.60112	0.20542	3.18503
0.60281	0.20322	3.20517
0.60450	0.20110	3.22517
0.60619	0.19906	3.24502
0.60788	0.19709	3.26473
0.60957	0.19520	3.28431
0.61126	0.19337	3.30376
0.61295	0.19161	3.32308
0.61464	0.18992	3.34227
0.61633	0.18829	3.36135
0.61801	0.18671	3.38030
0.61970	0.18520	3.39915
0.62139	0.18373	3.41788
0.62308	0.18232	3.43650
0.62477	0.18096	3.45502
0.62646	0.17965	3.47343
0.62815	0.17839	3.49175
0.62984	0.17717	3.50996
0.63153	0.17599	3.52809
0.63322	0.17486	3.54611
0.63491	0.17377	3.56405
0.63660	0.17271	3.58190
0.63829	0.17170	3.59967
0.63998	0.17072	3.61735
0.64167	0.16977	3.63495
0.64336	0.16886	3.65247
0.64505	0.16798	3.66991
0.64674	0.16714	3.68727
0.64843	0.16632	3.70456
0.65012	0.16554	3.72178
0.65181	0.16478	3.73892
0.65350	0.16405	3.75600
0.65519	0.16335	3.77300
0.65688	0.16268	3.78995
0.65857	0.16203	3.80682
0.66026	0.16140	3.82364
0.66195	0.16080	3.84039
0.66364	0.16023	3.85708
0.66533	0.15967	3.87371
0.66702	0.15914	3.89028
0.66871	0.15863	3.90679
0.67040	0.15814	3.92325
0.67209	0.15767	3.93965
0.67378	0.15722	3.95600
0.67546	0.15678	3.97230
0.67715	0.15637	3.98855
0.67884	0.15598	4.00474
0.68053	0.15560	4.02089
0.68222	0.15524	4.03699
0.68391	0.15489	4.05304
0.68560	0.15457	4.06904
0.68729	0.15426	4.08500
0.68898	0.15396	4.10091
0.69067	0.15368	4.11678
0.69236	0.15341	4.13261
0.69405	0.15316	4.14839
0.69574	0.15292	4.16413
0.69743	0.15269	4.17983
0.69912	0.15248	4.19550
0.70081	0.15228	4.21112
0.70250	0.15210	4.22670
0.70419	0.15192	4.24225
0.70588	0.15176	4.25775
0.70757	0.15161	4.27323
0.70926	0.15147	4.28866
0.71095	0.15134	4.30406
0.71264	0.15123	4.31943
0.71433	0.15112	4.33476
0.71602	0.15103	4.35006
0.71771	0.15094	4.36532
0.71940	0.15087	4.38055
0.72109	0.15080	4.39575
0.72278	0.15074	4.41092
0.72447	0.15070	4.42606
0.72616	0.15066	4.44117
0.72785	0.15063	4.45625
0.72954	0.15061	4.47130
0.73122	0.15060	4.48632
0.73291	0.15060	4.50131
0.73460	0.15061	4.51627
0.73629	0.15062	4.53121
0.73798	0.15064	4.54612
0.73967	0.15067	4.56100
0.74136	0.15071	4.57586
0.74305	0.15076	4.59069
0.74474	0.15081	4.60549
0.74643	0.15087	4.62027
0.74812	0.15094	4.63503
0.74981	0.15101	4.64976
0.75150	0.15109	4.66447
0.75319	0.15118	4.67915
0.75488	0.15128	4.69381
0.75657	0.15138	4.70845
0.75826	0.15148	4.72306
0.75995	0.15160	4.73766
0.76164	0.15172	4.75223
0.76333	0.15184	4.76678
0.76502	0.15197	4.78130
0.76671	0.15211	4.79581
0.76840	0.15226	4.81030
0.77009	0.15240	4.82476
0.77178	0.15256	4.83921
0.77347	0.15272	4.85364
0.77516	0.15288	4.86804
0.77685	0.15305	4.88243
0.77854	0.15323	4.89680
0.78023	0.15341	4.91115
0.78192	0.15360	4.92548
0.78361	0.15379	4.93979
0.78530	0.15399	4.95408
0.78699	0.15419	4.96836
0.78867	0.15439	4.98262
0.79036	0.15460	4.99686
0.79205	0.15482	5.01108
0.79374	0.15504	5.02529
0.79543	0.15526	5.03948
0.79712	0.15549	5.05366
0.79881	0.15572	5.06782
0.80050	0.15596	5.08196
0.80219	0.15620	5.09608
0.80388	0.15644	5.11019
0.80557	0.15669	5.12429
0.80726	0.15695	5.13837
0.80895	0.15721	5.15243
0.81064	0.15747	5.16649
0.81233	0.15773	5.18052
0.81402	0.15800	5.19454
0.81571	0.15828	5.20855
0.81740	0.15855	5.22254
0.81909	0.15883	5.23652
0.82078	0.15912	5.25048
0.82247	0.15941	5.26443
0.82416	0.15970	5.27837
0.82585	0.15999	5.29229
0.82754	0.16029	5.30621
0.82923	0.16059	5.32010
0.83092	0.16090	5.33399
0.83261	0.16121	5.34786
0.83430	0.16152	5.36172
0.83599	0.16183	5.37557
0.83768	0.16215	5.38940
0.83937	0.16248	5.40322
0.84106	0.16280	5.41703
0.84275	0.16313	5.43083
0.84443	0.16346	5.44462
0.84612	0.16379	5.45839
0.84781	0.16413	5.47216
0.84950	0.16447	5.48591
0.85119	0.16482	5.49965
0.85288	0.16516	5.51338
0.85457	0.16551	5.52710
0.85626	0.16586	5.54081
0.85795	0.16622	5.55450
0.85964	0.16658	5.56819
0.86133	0.16694	5.58187
0.86302	0.16730	5.59553
0.86471	0.16767	5.60919
0.86640	0.16804	5.62283
0.86809	0.16841	5.63647
0.86978	0.16878	5.65009
0.87147	0.16916	5.66371
0.87316	0.16954	5.67731
0.87485	0.16992	5.69091
0.87654	0.17031	5.70449
0.87823	0.17069	5.71807
0.87992	0.17108	5.73163
0.88161	0.17148	5.74519
0.88330	0.17187	5.75874
0.88499	0.17227	5.77228
0.88668	0.17267	5.78581
0.88837	0.17307	5.79933
0.89006	0.17348	5.81284
0.89175	0.17388	5.82635
0.89344	0.17429	5.83984
0.89513	0.17470	5.85333
0.89682	0.17512	5.86680
0.89851	0.17553	5.88027
0.90020	0.17595	5.89373
0.90188	0.17637	5.90719
0.90357	0.17680	5.92063
0.90526	0.17722	5.93407
0.90695	0.17765	5.94749
0.90864	0.17808	5.96091
0.91033	0.17851	5.97433
0.91202	0.17895	5.98773
0.91371	0.17938	6.00113
0.91540	0.17982	6.01452
0.91709	0.18026	6.02790
0.91878	0.18070	6.04127
0.92047	0.18115	6.05464
0.92216	0.18160	6.06800
0.92385	0.18205	6.08135
0.92554	0.18250	6.09469
0.92723	0.18295	6.10803
0.92892	0.18340	6.12136
0.93061	0.18386	6.13468
0.93230	0.18432	6.14800
0.93399	0.18478	6.16130
0.93568	0.18525	6.17461
0.93737	0.18571	6.18790
0.93906	0.18618	6.20119
0.94075	0.18665	6.21447
0.94244	0.18712	6.22775
0.94413	0.18759	6.24101
0.94582	0.18806	6.25428
0.94751	0.18854	6.26753
0.94920	0.18902	6.28078
0.95089	0.18950	6.29402
0.95258	0.18998	6.30726
0.95427	0.19047	6.32049
0.95596	0.19095	6.33371
0.95764	0.19144	6.34693
0.95933	0.19193	6.36014
0.96102	0.19242	6.37335
0.96271	0.19291	6.38655
0.96440	0.19341	6.39974
0.96609	0.19391	6.41293
0.96778	0.19440	6.42611
0.96947	0.19490	6.43928
0.97116	0.19541	6.45245
0.97285	0.19591	6.46562
0.97454	0.19642	6.47878
0.97623	0.19692	6.49193
0.97792	0.19743	6.50508
0.97961	0.19794	6.51822
0.98130	0.19845	6.53135
0.98299	0.19897	6.54448
0.98468	0.19948	6.55761
0.98637	0.20000	6.57073
0.98806	0.20052	6.58384
0.98975	0.20104	6.59695
0.99144	0.20156	6.61006
0.99313	0.20209	6.62316
0.99482	0.20261	6.63625
0.99651	0.20314	6.64934
0.99820	0.20367	6.66242
