Refractive index of gold at +14K
lambda [um]	n	k
0.55043	0.33313	2.48427
0.55212	0.32489	2.51194
0.55381	0.31707	2.53922
0.55550	0.30966	2.56611
0.55719	0.30261	2.59262
0.55888	0.29592	2.61878
0.56057	0.28955	2.64460
0.56225	0.28349	2.67007
0.56394	0.27771	2.69523
0.56563	0.27221	2.72007
0.56732	0.26695	2.74461
0.56901	0.26194	2.76885
0.57070	0.25716	2.79282
0.57239	0.25258	2.81652
0.57408	0.24821	2.83995
0.57577	0.24403	2.86313
0.57746	0.24003	2.88607
0.57915	0.23619	2.90876
0.58084	0.23252	2.93123
0.58253	0.22900	2.95348
0.58422	0.22563	2.97551
0.58591	0.22240	2.99734
0.58760	0.21929	3.01897
0.58929	0.21631	3.04040
0.59098	0.21345	3.06164
0.59267	0.21071	3.08270
0.59436	0.20807	3.10359
0.59605	0.20553	3.12430
0.59774	0.20309	3.14485
0.59943	0.20074	3.16524
0.60112	0.19849	3.18547
0.60281	0.19631	3.20555
0.60450	0.19422	3.22549
0.60619	0.19221	3.24528
0.60788	0.19028	3.26493
0.60957	0.18841	3.28445
0.61126	0.18662	3.30384
0.61295	0.18489	3.32310
0.61464	0.18322	3.34223
0.61633	0.18161	3.36125
0.61801	0.18007	3.38015
0.61970	0.17857	3.39894
0.62139	0.17714	3.41762
0.62308	0.17575	3.43618
0.62477	0.17441	3.45465
0.62646	0.17313	3.47301
0.62815	0.17188	3.49127
0.62984	0.17069	3.50944
0.63153	0.16953	3.52751
0.63322	0.16842	3.54549
0.63491	0.16735	3.56338
0.63660	0.16631	3.58118
0.63829	0.16531	3.59889
0.63998	0.16435	3.61653
0.64167	0.16343	3.63408
0.64336	0.16253	3.65155
0.64505	0.16167	3.66895
0.64674	0.16084	3.68627
0.64843	0.16004	3.70351
0.65012	0.15927	3.72068
0.65181	0.15853	3.73779
0.65350	0.15782	3.75482
0.65519	0.15713	3.77179
0.65688	0.15647	3.78869
0.65857	0.15583	3.80552
0.66026	0.15522	3.82230
0.66195	0.15463	3.83901
0.66364	0.15407	3.85566
0.66533	0.15352	3.87225
0.66702	0.15300	3.88878
0.66871	0.15250	3.90526
0.67040	0.15202	3.92168
0.67209	0.15156	3.93805
0.67378	0.15112	3.95437
0.67546	0.15070	3.97063
0.67715	0.15029	3.98684
0.67884	0.14990	4.00300
0.68053	0.14953	4.01912
0.68222	0.14918	4.03518
0.68391	0.14884	4.05120
0.68560	0.14852	4.06717
0.68729	0.14822	4.08310
0.68898	0.14793	4.09898
0.69067	0.14765	4.11482
0.69236	0.14739	4.13061
0.69405	0.14714	4.14637
0.69574	0.14691	4.16208
0.69743	0.14669	4.17775
0.69912	0.14648	4.19339
0.70081	0.14628	4.20898
0.70250	0.14610	4.22454
0.70419	0.14593	4.24005
0.70588	0.14577	4.25554
0.70757	0.14562	4.27098
0.70926	0.14548	4.28639
0.71095	0.14536	4.30177
0.71264	0.14524	4.31711
0.71433	0.14514	4.33241
0.71602	0.14504	4.34769
0.71771	0.14496	4.36293
0.71940	0.14488	4.37814
0.72109	0.14482	4.39332
0.72278	0.14476	4.40846
0.72447	0.14471	4.42358
0.72616	0.14468	4.43866
0.72785	0.14465	4.45372
0.72954	0.14463	4.46875
0.73122	0.14461	4.48375
0.73291	0.14461	4.49872
0.73460	0.14462	4.51366
0.73629	0.14463	4.52858
0.73798	0.14465	4.54347
0.73967	0.14467	4.55833
0.74136	0.14471	4.57317
0.74305	0.14475	4.58798
0.74474	0.14480	4.60277
0.74643	0.14486	4.61753
0.74812	0.14492	4.63227
0.74981	0.14499	4.64698
