Refractive index of gold at +50K
lambda [um]	n	k
0.72278	0.15162	4.41191
0.72447	0.15157	4.42706
0.72616	0.15153	4.44217
0.72785	0.15150	4.45726
0.72954	0.15149	4.47231
0.73122	0.15148	4.48734
0.73291	0.15147	4.50233
0.73460	0.15148	4.51730
0.73629	0.15149	4.53225
0.73798	0.15152	4.54716
0.73967	0.15155	4.56205
0.74136	0.15159	4.57691
0.74305	0.15163	4.59175
0.74474	0.15168	4.60656
0.74643	0.15175	4.62134
0.74812	0.15181	4.63610
0.74981	0.15189	4.65084
0.75150	0.15197	4.66555
0.75319	0.15206	4.68024
0.75488	0.15215	4.69490
0.75657	0.15225	4.70955
0.75826	0.15236	4.72417
0.75995	0.15248	4.73876
0.76164	0.15260	4.75334
0.76333	0.15272	4.76789
0.76502	0.15286	4.78243
0.76671	0.15299	4.79694
0.76840	0.15314	4.81143
0.77009	0.15329	4.82590
0.77178	0.15344	4.84035
0.77347	0.15361	4.85478
0.77516	0.15377	4.86919
0.77685	0.15394	4.88358
0.77854	0.15412	4.89795
0.78023	0.15430	4.91231
0.78192	0.15449	4.92664
0.78361	0.15468	4.94096
0.78530	0.15488	4.95526
0.78699	0.15508	4.96954
0.78867	0.15529	4.98380
0.79036	0.15550	4.99805
0.79205	0.15572	5.01228
0.79374	0.15594	5.02649
0.79543	0.15616	5.04068
0.79712	0.15639	5.05486
0.79881	0.15663	5.06903
0.80050	0.15687	5.08317
0.80219	0.15711	5.09730
0.80388	0.15736	5.11142
0.80557	0.15761	5.12552
0.80726	0.15786	5.13960
0.80895	0.15812	5.15367
0.81064	0.15838	5.16772
0.81233	0.15865	5.18176
0.81402	0.15892	5.19579
0.81571	0.15920	5.20980
0.81740	0.15948	5.22379
0.81909	0.15976	5.23778
0.82078	0.16005	5.25175
0.82247	0.16034	5.26570
0.82416	0.16063	5.27964
0.82585	0.16093	5.29357
0.82754	0.16123	5.30748
0.82923	0.16153	5.32139
0.83092	0.16184	5.33527
0.83261	0.16215	5.34915
0.83430	0.16246	5.36301
0.83599	0.16278	5.37686
0.83768	0.16310	5.39070
0.83937	0.16342	5.40453
0.84106	0.16375	5.41834
0.84275	0.16408	5.43214
0.84443	0.16442	5.44594
0.84612	0.16475	5.45971
0.84781	0.16509	5.47348
0.84950	0.16543	5.48724
0.85119	0.16578	5.50098
0.85288	0.16613	5.51472
0.85457	0.16648	5.52844
0.85626	0.16683	5.54215
0.85795	0.16719	5.55585
0.85964	0.16755	5.56954
0.86133	0.16791	5.58322
0.86302	0.16828	5.59689
0.86471	0.16865	5.61055
0.86640	0.16902	5.62420
0.86809	0.16939	5.63783
0.86978	0.16977	5.65146
0.87147	0.17015	5.66508
0.87316	0.17053	5.67869
0.87485	0.17092	5.69229
0.87654	0.17130	5.70588
0.87823	0.17169	5.71946
0.87992	0.17209	5.73303
0.88161	0.17248	5.74659
0.88330	0.17288	5.76014
0.88499	0.17328	5.77368
0.88668	0.17368	5.78721
0.88837	0.17409	5.80074
0.89006	0.17449	5.81425
0.89175	0.17490	5.82776
0.89344	0.17531	5.84126
0.89513	0.17573	5.85475
0.89682	0.17614	5.86823
0.89851	0.17656	5.88170
0.90020	0.17699	5.89517
0.90188	0.17741	5.90862
0.90357	0.17783	5.92207
0.90526	0.17826	5.93551
0.90695	0.17869	5.94894
0.90864	0.17913	5.96236
0.91033	0.17956	5.97578
0.91202	0.18000	5.98919
0.91371	0.18044	6.00259
0.91540	0.18088	6.01598
0.91709	0.18132	6.02936
0.91878	0.18177	6.04274
0.92047	0.18221	6.05611
0.92216	0.18266	6.06947
0.92385	0.18311	6.08283
0.92554	0.18357	6.09617
0.92723	0.18402	6.10951
0.92892	0.18448	6.12285
0.93061	0.18494	6.13617
0.93230	0.18540	6.14949
0.93399	0.18587	6.16280
0.93568	0.18633	6.17611
0.93737	0.18680	6.18941
0.93906	0.18727	6.20270
0.94075	0.18774	6.21598
0.94244	0.18822	6.22926
0.94413	0.18869	6.24253
0.94582	0.18917	6.25580
0.94751	0.18965	6.26905
0.94920	0.19013	6.28231
0.95089	0.19062	6.29555
0.95258	0.19110	6.30879
0.95427	0.19159	6.32202
0.95596	0.19208	6.33525
0.95764	0.19257	6.34847
0.95933	0.19306	6.36169
0.96102	0.19355	6.37489
0.96271	0.19405	6.38810
0.96440	0.19455	6.40129
0.96609	0.19505	6.41448
0.96778	0.19555	6.42767
0.96947	0.19605	6.44085
0.97116	0.19656	6.45402
0.97285	0.19706	6.46719
0.97454	0.19757	6.48035
0.97623	0.19808	6.49350
0.97792	0.19860	6.50665
0.97961	0.19911	6.51980
0.98130	0.19962	6.53294
0.98299	0.20014	6.54607
0.98468	0.20066	6.55920
0.98637	0.20118	6.57232
0.98806	0.20170	6.58544
0.98975	0.20223	6.59855
0.99144	0.20275	6.61166
0.99313	0.20328	6.62476
0.99482	0.20381	6.63786
0.99651	0.20434	6.65095
0.99820	0.20487	6.66404
0.99989	0.20540	6.67712
1.00158	0.20594	6.69019
1.00327	0.20648	6.70326
1.00496	0.20702	6.71633
1.00665	0.20756	6.72939
1.00834	0.20810	6.74245
1.01003	0.20864	6.75550
1.01172	0.20919	6.76855
1.01341	0.20973	6.78159
1.01509	0.21028	6.79463
1.01678	0.21083	6.80766
1.01847	0.21138	6.82069
1.02016	0.21193	6.83371
1.02185	0.21249	6.84673
1.02354	0.21304	6.85975
1.02523	0.21360	6.87276
1.02692	0.21416	6.88576
1.02861	0.21472	6.89876
1.03030	0.21528	6.91176
1.03199	0.21585	6.92475
1.03368	0.21641	6.93774
1.03537	0.21698	6.95072
1.03706	0.21755	6.96370
1.03875	0.21812	6.97668
1.04044	0.21869	6.98965
1.04213	0.21926	7.00262
1.04382	0.21983	7.01558
1.04551	0.22041	7.02854
1.04720	0.22099	7.04149
