Refractive index of gold at +33K
lambda [um]	n	k
0.73967	0.14873	4.55959
0.74136	0.14877	4.57444
0.74305	0.14881	4.58926
0.74474	0.14886	4.60405
0.74643	0.14892	4.61882
0.74812	0.14898	4.63357
0.74981	0.14906	4.64829
0.75150	0.14913	4.66299
0.75319	0.14922	4.67767
0.75488	0.14931	4.69232
0.75657	0.14941	4.70695
0.75826	0.14951	4.72155
0.75995	0.14962	4.73614
0.76164	0.14974	4.75070
0.76333	0.14986	4.76524
0.76502	0.14999	4.77976
0.76671	0.15013	4.79426
0.76840	0.15027	4.80874
0.77009	0.15041	4.82320
0.77178	0.15056	4.83764
0.77347	0.15072	4.85205
0.77516	0.15088	4.86645
0.77685	0.15105	4.88083
0.77854	0.15122	4.89519
0.78023	0.15140	4.90953
0.78192	0.15158	4.92386
0.78361	0.15177	4.93816
0.78530	0.15196	4.95245
0.78699	0.15216	4.96672
0.78867	0.15236	4.98097
0.79036	0.15257	4.99521
0.79205	0.15278	5.00942
0.79374	0.15299	5.02363
0.79543	0.15321	5.03781
0.79712	0.15344	5.05198
0.79881	0.15367	5.06613
0.80050	0.15390	5.08026
0.80219	0.15414	5.09438
0.80388	0.15438	5.10849
0.80557	0.15462	5.12258
0.80726	0.15487	5.13665
0.80895	0.15513	5.15071
0.81064	0.15538	5.16475
0.81233	0.15565	5.17878
0.81402	0.15591	5.19280
0.81571	0.15618	5.20680
0.81740	0.15645	5.22079
0.81909	0.15673	5.23476
0.82078	0.15701	5.24872
0.82247	0.15729	5.26266
0.82416	0.15758	5.27659
0.82585	0.15787	5.29051
0.82754	0.15816	5.30442
0.82923	0.15846	5.31831
0.83092	0.15876	5.33219
0.83261	0.15906	5.34606
0.83430	0.15937	5.35991
0.83599	0.15968	5.37375
0.83768	0.16000	5.38758
0.83937	0.16031	5.40140
0.84106	0.16063	5.41520
0.84275	0.16096	5.42900
0.84443	0.16128	5.44278
0.84612	0.16161	5.45655
0.84781	0.16194	5.47031
0.84950	0.16228	5.48405
0.85119	0.16262	5.49779
0.85288	0.16296	5.51152
0.85457	0.16330	5.52523
0.85626	0.16365	5.53893
0.85795	0.16400	5.55262
0.85964	0.16435	5.56631
0.86133	0.16471	5.57998
0.86302	0.16507	5.59364
0.86471	0.16543	5.60729
0.86640	0.16579	5.62093
0.86809	0.16616	5.63456
0.86978	0.16653	5.64818
0.87147	0.16690	5.66179
0.87316	0.16727	5.67539
0.87485	0.16765	5.68898
0.87654	0.16803	5.70256
0.87823	0.16841	5.71613
0.87992	0.16879	5.72970
0.88161	0.16918	5.74325
0.88330	0.16957	5.75679
0.88499	0.16996	5.77033
0.88668	0.17036	5.78386
0.88837	0.17075	5.79737
0.89006	0.17115	5.81088
0.89175	0.17155	5.82438
0.89344	0.17196	5.83787
0.89513	0.17236	5.85135
0.89682	0.17277	5.86483
0.89851	0.17318	5.87829
0.90020	0.17359	5.89175
0.90188	0.17401	5.90520
0.90357	0.17443	5.91864
0.90526	0.17485	5.93207
0.90695	0.17527	5.94549
0.90864	0.17569	5.95891
0.91033	0.17612	5.97232
0.91202	0.17654	5.98572
0.91371	0.17697	5.99911
0.91540	0.17741	6.01250
0.91709	0.17784	6.02587
0.91878	0.17828	6.03924
0.92047	0.17872	6.05261
0.92216	0.17916	6.06596
0.92385	0.17960	6.07931
0.92554	0.18004	6.09265
0.92723	0.18049	6.10598
0.92892	0.18094	6.11931
0.93061	0.18139	6.13263
0.93230	0.18184	6.14594
0.93399	0.18230	6.15925
0.93568	0.18276	6.17255
0.93737	0.18321	6.18584
0.93906	0.18367	6.19912
0.94075	0.18414	6.21240
0.94244	0.18460	6.22567
0.94413	0.18507	6.23894
0.94582	0.18554	6.25220
0.94751	0.18601	6.26545
0.94920	0.18648	6.27869
0.95089	0.18695	6.29193
0.95258	0.18743	6.30517
0.95427	0.18790	6.31839
0.95596	0.18838	6.33161
0.95764	0.18886	6.34483
0.95933	0.18935	6.35804
0.96102	0.18983	6.37124
0.96271	0.19032	6.38443
0.96440	0.19081	6.39762
0.96609	0.19130	6.41081
0.96778	0.19179	6.42399
0.96947	0.19228	6.43716
0.97116	0.19277	6.45033
0.97285	0.19327	6.46349
0.97454	0.19377	6.47664
0.97623	0.19427	6.48979
0.97792	0.19477	6.50294
0.97961	0.19528	6.51608
0.98130	0.19578	6.52921
0.98299	0.19629	6.54234
0.98468	0.19680	6.55546
0.98637	0.19731	6.56858
0.98806	0.19782	6.58169
0.98975	0.19833	6.59480
0.99144	0.19885	6.60790
0.99313	0.19936	6.62099
0.99482	0.19988	6.63409
0.99651	0.20040	6.64717
0.99820	0.20092	6.66025
0.99989	0.20145	6.67333
1.00158	0.20197	6.68640
1.00327	0.20250	6.69947
1.00496	0.20303	6.71253
1.00665	0.20356	6.72558
1.00834	0.20409	6.73863
1.01003	0.20462	6.75168
1.01172	0.20515	6.76472
1.01341	0.20569	6.77776
1.01509	0.20623	6.79079
1.01678	0.20677	6.80382
1.01847	0.20731	6.81684
1.02016	0.20785	6.82986
1.02185	0.20839	6.84287
1.02354	0.20894	6.85588
1.02523	0.20948	6.86889
1.02692	0.21003	6.88189
1.02861	0.21058	6.89488
1.03030	0.21113	6.90788
1.03199	0.21168	6.92086
1.03368	0.21224	6.93385
1.03537	0.21279	6.94682
1.03706	0.21335	6.95980
1.03875	0.21391	6.97277
1.04044	0.21447	6.98573
1.04213	0.21503	6.99870
1.04382	0.21559	7.01165
1.04551	0.21616	7.02461
1.04720	0.21672	7.03756
