Refractive index of gold at +20K
lambda [um]	n	k
0.55043	0.33398	2.48444
0.55212	0.32577	2.51208
0.55381	0.31799	2.53933
0.55550	0.31060	2.56619
0.55719	0.30359	2.59268
0.55888	0.29691	2.61882
0.56057	0.29057	2.64461
0.56225	0.28452	2.67007
0.56394	0.27876	2.69520
0.56563	0.27327	2.72003
0.56732	0.26803	2.74455
0.56901	0.26303	2.76879
0.57070	0.25826	2.79274
0.57239	0.25369	2.81643
0.57408	0.24933	2.83985
0.57577	0.24515	2.86302
0.57746	0.24116	2.88595
0.57915	0.23733	2.90864
0.58084	0.23366	2.93110
0.58253	0.23015	2.95334
0.58422	0.22678	2.97537
0.58591	0.22355	2.99719
0.58760	0.22044	3.01882
0.58929	0.21747	3.04024
0.59098	0.21461	3.06149
0.59267	0.21186	3.08255
0.59436	0.20922	3.10343
0.59605	0.20668	3.12414
0.59774	0.20424	3.14469
0.59943	0.20190	3.16508
0.60112	0.19964	3.18531
0.60281	0.19747	3.20539
0.60450	0.19537	3.22533
0.60619	0.19336	3.24512
0.60788	0.19142	3.26477
0.60957	0.18956	3.28429
0.61126	0.18776	3.30368
0.61295	0.18603	3.32294
0.61464	0.18436	3.34208
0.61633	0.18275	3.36110
0.61801	0.18120	3.38001
0.61970	0.17971	3.39880
0.62139	0.17827	3.41748
0.62308	0.17688	3.43605
0.62477	0.17554	3.45451
0.62646	0.17425	3.47288
0.62815	0.17301	3.49115
0.62984	0.17181	3.50931
0.63153	0.17065	3.52739
0.63322	0.16953	3.54537
0.63491	0.16846	3.56327
0.63660	0.16742	3.58107
0.63829	0.16642	3.59879
0.63998	0.16546	3.61643
0.64167	0.16453	3.63398
0.64336	0.16363	3.65146
0.64505	0.16277	3.66886
0.64674	0.16194	3.68618
0.64843	0.16114	3.70343
0.65012	0.16037	3.72061
0.65181	0.15962	3.73772
0.65350	0.15891	3.75476
0.65519	0.15822	3.77173
0.65688	0.15755	3.78863
0.65857	0.15692	3.80547
0.66026	0.15630	3.82225
0.66195	0.15571	3.83896
0.66364	0.15515	3.85562
0.66533	0.15460	3.87222
0.66702	0.15408	3.88876
0.66871	0.15357	3.90524
0.67040	0.15309	3.92166
0.67209	0.15263	3.93804
0.67378	0.15219	3.95436
0.67546	0.15176	3.97062
0.67715	0.15136	3.98684
0.67884	0.15097	4.00301
0.68053	0.15060	4.01912
0.68222	0.15024	4.03519
0.68391	0.14990	4.05121
0.68560	0.14958	4.06719
0.68729	0.14927	4.08312
0.68898	0.14898	4.09901
0.69067	0.14870	4.11485
0.69236	0.14844	4.13065
0.69405	0.14819	4.14641
0.69574	0.14796	4.16213
0.69743	0.14774	4.17780
0.69912	0.14753	4.19344
0.70081	0.14733	4.20904
0.70250	0.14715	4.22460
0.70419	0.14697	4.24012
0.70588	0.14681	4.25561
0.70757	0.14667	4.27106
0.70926	0.14653	4.28647
0.71095	0.14640	4.30185
0.71264	0.14629	4.31719
0.71433	0.14618	4.33250
0.71602	0.14608	4.34778
0.71771	0.14600	4.36303
0.71940	0.14592	4.37824
0.72109	0.14586	4.39342
0.72278	0.14580	4.40857
0.72447	0.14576	4.42369
0.72616	0.14572	4.43878
0.72785	0.14569	4.45384
0.72954	0.14567	4.46887
0.73122	0.14566	4.48388
0.73291	0.14565	4.49885
0.73460	0.14566	4.51380
0.73629	0.14567	4.52872
0.73798	0.14569	4.54361
0.73967	0.14572	4.55848
0.74136	0.14575	4.57332
0.74305	0.14579	4.58813
0.74474	0.14584	4.60292
0.74643	0.14590	4.61769
0.74812	0.14596	4.63243
0.74981	0.14603	4.64714
0.75150	0.14611	4.66184
0.75319	0.14619	4.67651
0.75488	0.14628	4.69115
0.75657	0.14638	4.70578
0.75826	0.14648	4.72038
0.75995	0.14659	4.73496
0.76164	0.14671	4.74952
0.76333	0.14683	4.76405
0.76502	0.14695	4.77857
0.76671	0.14709	4.79306
0.76840	0.14722	4.80754
0.77009	0.14737	4.82199
0.77178	0.14752	4.83643
0.77347	0.14767	4.85084
0.77516	0.14783	4.86524
0.77685	0.14799	4.87961
0.77854	0.14816	4.89397
0.78023	0.14834	4.90831
0.78192	0.14852	4.92263
0.78361	0.14870	4.93693
0.78530	0.14889	4.95121
0.78699	0.14908	4.96548
0.78867	0.14928	4.97973
0.79036	0.14949	4.99396
0.79205	0.14969	5.00818
0.79374	0.14990	5.02237
0.79543	0.15012	5.03656
0.79712	0.15034	5.05072
0.79881	0.15057	5.06487
0.80050	0.15079	5.07901
0.80219	0.15103	5.09312
0.80388	0.15127	5.10723
0.80557	0.15151	5.12131
0.80726	0.15175	5.13538
0.80895	0.15200	5.14944
0.81064	0.15225	5.16348
0.81233	0.15251	5.17751
0.81402	0.15277	5.19152
0.81571	0.15303	5.20552
0.81740	0.15330	5.21951
0.81909	0.15357	5.23348
0.82078	0.15385	5.24744
0.82247	0.15413	5.26138
0.82416	0.15441	5.27531
0.82585	0.15469	5.28923
0.82754	0.15498	5.30313
0.82923	0.15527	5.31703
0.83092	0.15557	5.33090
0.83261	0.15587	5.34477
0.83430	0.15617	5.35862
0.83599	0.15648	5.37246
0.83768	0.15678	5.38629
0.83937	0.15710	5.40011
0.84106	0.15741	5.41392
0.84275	0.15773	5.42771
0.84443	0.15805	5.44149
0.84612	0.15837	5.45526
0.84781	0.15870	5.46902
0.84950	0.15903	5.48277
0.85119	0.15936	5.49650
0.85288	0.15969	5.51023
0.85457	0.16003	5.52394
0.85626	0.16037	5.53764
0.85795	0.16072	5.55134
0.85964	0.16106	5.56502
0.86133	0.16141	5.57869
0.86302	0.16176	5.59235
0.86471	0.16212	5.60600
0.86640	0.16248	5.61964
0.86809	0.16284	5.63327
0.86978	0.16320	5.64689
0.87147	0.16356	5.66051
0.87316	0.16393	5.67411
0.87485	0.16430	5.68770
0.87654	0.16467	5.70128
0.87823	0.16505	5.71485
0.87992	0.16542	5.72842
0.88161	0.16580	5.74197
0.88330	0.16619	5.75551
0.88499	0.16657	5.76905
0.88668	0.16696	5.78258
0.88837	0.16735	5.79610
0.89006	0.16774	5.80960
0.89175	0.16813	5.82311
0.89344	0.16853	5.83660
0.89513	0.16893	5.85008
0.89682	0.16933	5.86356
0.89851	0.16973	5.87702
0.90020	0.17014	5.89048
0.90188	0.17054	5.90393
0.90357	0.17095	5.91737
0.90526	0.17136	5.93081
0.90695	0.17178	5.94423
0.90864	0.17219	5.95765
0.91033	0.17261	5.97106
0.91202	0.17303	5.98446
0.91371	0.17345	5.99786
0.91540	0.17388	6.01124
0.91709	0.17431	6.02462
0.91878	0.17473	6.03799
0.92047	0.17516	6.05136
0.92216	0.17560	6.06471
0.92385	0.17603	6.07806
0.92554	0.17647	6.09141
0.92723	0.17691	6.10474
0.92892	0.17735	6.11807
0.93061	0.17779	6.13139
0.93230	0.17823	6.14471
0.93399	0.17868	6.15801
0.93568	0.17913	6.17131
0.93737	0.17958	6.18461
0.93906	0.18003	6.19790
0.94075	0.18048	6.21118
0.94244	0.18094	6.22445
0.94413	0.18140	6.23772
0.94582	0.18186	6.25098
0.94751	0.18232	6.26423
0.94920	0.18278	6.27748
0.95089	0.18325	6.29072
0.95258	0.18371	6.30396
0.95427	0.18418	6.31719
0.95596	0.18465	6.33041
0.95764	0.18512	6.34362
0.95933	0.18560	6.35684
0.96102	0.18607	6.37004
0.96271	0.18655	6.38324
0.96440	0.18703	6.39643
0.96609	0.18751	6.40962
0.96778	0.18799	6.42280
0.96947	0.18848	6.43597
0.97116	0.18896	6.44914
0.97285	0.18945	6.46231
0.97454	0.18994	6.47547
0.97623	0.19043	6.48862
0.97792	0.19092	6.50177
0.97961	0.19142	6.51491
0.98130	0.19191	6.52804
0.98299	0.19241	6.54117
0.98468	0.19291	6.55430
0.98637	0.19341	6.56742
0.98806	0.19391	6.58053
0.98975	0.19442	6.59364
0.99144	0.19492	6.60675
0.99313	0.19543	6.61985
0.99482	0.19594	6.63294
0.99651	0.19645	6.64603
0.99820	0.19696	6.65911
0.99989	0.19747	6.67219
1.00158	0.19799	6.68527
1.00327	0.19850	6.69834
1.00496	0.19902	6.71140
1.00665	0.19954	6.72446
1.00834	0.20006	6.73751
1.01003	0.20059	6.75056
1.01172	0.20111	6.76361
1.01341	0.20164	6.77665
1.01509	0.20216	6.78968
1.01678	0.20269	6.80271
1.01847	0.20322	6.81574
1.02016	0.20375	6.82876
1.02185	0.20429	6.84178
1.02354	0.20482	6.85479
1.02523	0.20536	6.86780
1.02692	0.20590	6.88080
1.02861	0.20643	6.89380
1.03030	0.20697	6.90680
1.03199	0.20752	6.91979
1.03368	0.20806	6.93277
1.03537	0.20861	6.94575
1.03706	0.20915	6.95873
1.03875	0.20970	6.97170
1.04044	0.21025	6.98467
1.04213	0.21080	6.99764
1.04382	0.21135	7.01060
1.04551	0.21190	7.02356
1.04720	0.21246	7.03651
