Refractive index of gold at +17K
lambda [um]	n	k
0.88668	0.16631	5.78237
0.88837	0.16670	5.79589
0.89006	0.16709	5.80939
0.89175	0.16748	5.82289
0.89344	0.16788	5.83639
0.89513	0.16827	5.84987
0.89682	0.16867	5.86334
0.89851	0.16908	5.87681
0.90020	0.16948	5.89027
0.90188	0.16989	5.90372
0.90357	0.17029	5.91716
0.90526	0.17070	5.93059
0.90695	0.17112	5.94402
0.90864	0.17153	5.95743
0.91033	0.17195	5.97084
0.91202	0.17237	5.98424
0.91371	0.17279	5.99764
0.91540	0.17321	6.01103
0.91709	0.17364	6.02440
0.91878	0.17406	6.03778
0.92047	0.17449	6.05114
0.92216	0.17492	6.06450
0.92385	0.17536	6.07785
0.92554	0.17579	6.09119
0.92723	0.17623	6.10452
0.92892	0.17667	6.11785
0.93061	0.17711	6.13117
0.93230	0.17755	6.14449
0.93399	0.17800	6.15779
0.93568	0.17844	6.17109
0.93737	0.17889	6.18439
0.93906	0.17934	6.19767
0.94075	0.17979	6.21095
0.94244	0.18025	6.22423
0.94413	0.18070	6.23750
0.94582	0.18116	6.25076
0.94751	0.18162	6.26401
0.94920	0.18208	6.27726
0.95089	0.18255	6.29050
0.95258	0.18301	6.30373
0.95427	0.18348	6.31696
0.95596	0.18395	6.33019
0.95764	0.18442	6.34340
0.95933	0.18489	6.35661
0.96102	0.18536	6.36982
0.96271	0.18584	6.38302
0.96440	0.18632	6.39621
0.96609	0.18680	6.40939
0.96778	0.18728	6.42258
0.96947	0.18776	6.43575
0.97116	0.18824	6.44892
0.97285	0.18873	6.46208
0.97454	0.18922	6.47524
0.97623	0.18971	6.48839
0.97792	0.19020	6.50154
0.97961	0.19069	6.51468
0.98130	0.19118	6.52782
0.98299	0.19168	6.54095
0.98468	0.19218	6.55407
0.98637	0.19267	6.56719
0.98806	0.19318	6.58031
0.98975	0.19368	6.59342
0.99144	0.19418	6.60652
0.99313	0.19469	6.61962
0.99482	0.19519	6.63272
0.99651	0.19570	6.64580
0.99820	0.19621	6.65889
0.99989	0.19672	6.67197
1.00158	0.19724	6.68504
1.00327	0.19775	6.69811
1.00496	0.19827	6.71117
1.00665	0.19879	6.72423
1.00834	0.19931	6.73729
1.01003	0.19983	6.75034
1.01172	0.20035	6.76338
1.01341	0.20087	6.77642
1.01509	0.20140	6.78946
1.01678	0.20193	6.80249
1.01847	0.20245	6.81551
1.02016	0.20298	6.82853
1.02185	0.20352	6.84155
1.02354	0.20405	6.85456
1.02523	0.20458	6.86757
1.02692	0.20512	6.88058
1.02861	0.20566	6.89357
1.03030	0.20619	6.90657
1.03199	0.20673	6.91956
1.03368	0.20728	6.93255
1.03537	0.20782	6.94553
1.03706	0.20836	6.95850
1.03875	0.20891	6.97148
1.04044	0.20946	6.98445
1.04213	0.21001	6.99741
1.04382	0.21056	7.01037
1.04551	0.21111	7.02333
1.04720	0.21166	7.03628
