Refractive index of gold at +69K
lambda [um]	n	k
0.55043	0.34714	2.48631
0.55212	0.33878	2.51401
0.55381	0.33085	2.54131
0.55550	0.32332	2.56823
0.55719	0.31615	2.59479
0.55888	0.30934	2.62100
0.56057	0.30286	2.64686
0.56225	0.29668	2.67240
0.56394	0.29079	2.69761
0.56563	0.28517	2.72251
0.56732	0.27981	2.74712
0.56901	0.27470	2.77144
0.57070	0.26981	2.79548
0.57239	0.26513	2.81925
0.57408	0.26066	2.84276
0.57577	0.25638	2.86602
0.57746	0.25228	2.88903
0.57915	0.24835	2.91181
0.58084	0.24459	2.93436
0.58253	0.24099	2.95670
0.58422	0.23753	2.97881
0.58591	0.23421	3.00072
0.58760	0.23102	3.02244
0.58929	0.22796	3.04395
0.59098	0.22502	3.06529
0.59267	0.22220	3.08643
0.59436	0.21949	3.10741
0.59605	0.21688	3.12821
0.59774	0.21437	3.14884
0.59943	0.21195	3.16932
0.60112	0.20963	3.18964
0.60281	0.20740	3.20981
0.60450	0.20524	3.22983
0.60619	0.20317	3.24970
0.60788	0.20118	3.26944
0.60957	0.19926	3.28905
0.61126	0.19740	3.30852
0.61295	0.19562	3.32786
0.61464	0.19390	3.34709
0.61633	0.19225	3.36619
0.61801	0.19065	3.38517
0.61970	0.18911	3.40404
0.62139	0.18763	3.42280
0.62308	0.18620	3.44145
0.62477	0.18482	3.46000
0.62646	0.18349	3.47844
0.62815	0.18221	3.49678
0.62984	0.18097	3.51503
0.63153	0.17978	3.53318
0.63322	0.17863	3.55123
0.63491	0.17752	3.56920
0.63660	0.17645	3.58708
0.63829	0.17542	3.60487
0.63998	0.17443	3.62258
0.64167	0.17347	3.64021
0.64336	0.17255	3.65776
0.64505	0.17166	3.67522
0.64674	0.17080	3.69262
0.64843	0.16998	3.70994
0.65012	0.16918	3.72718
0.65181	0.16842	3.74436
0.65350	0.16768	3.76146
0.65519	0.16697	3.77850
0.65688	0.16629	3.79547
0.65857	0.16563	3.81237
0.66026	0.16500	3.82921
0.66195	0.16440	3.84599
0.66364	0.16381	3.86271
0.66533	0.16325	3.87937
0.66702	0.16271	3.89597
0.66871	0.16220	3.91252
0.67040	0.16170	3.92900
0.67209	0.16123	3.94544
0.67378	0.16077	3.96182
0.67546	0.16034	3.97814
0.67715	0.15992	3.99442
0.67884	0.15952	4.01064
0.68053	0.15914	4.02682
0.68222	0.15878	4.04294
0.68391	0.15843	4.05902
0.68560	0.15811	4.07505
0.68729	0.15779	4.09104
0.68898	0.15749	4.10698
0.69067	0.15721	4.12288
0.69236	0.15694	4.13873
0.69405	0.15669	4.15455
0.69574	0.15645	4.17032
0.69743	0.15623	4.18605
0.69912	0.15602	4.20174
0.70081	0.15582	4.21739
0.70250	0.15563	4.23300
0.70419	0.15546	4.24857
0.70588	0.15530	4.26411
0.70757	0.15515	4.27961
0.70926	0.15501	4.29507
0.71095	0.15489	4.31050
0.71264	0.15477	4.32589
0.71433	0.15467	4.34125
0.71602	0.15457	4.35658
0.71771	0.15449	4.37187
0.71940	0.15442	4.38713
0.72109	0.15436	4.40236
0.72278	0.15430	4.41756
0.72447	0.15426	4.43273
0.72616	0.15423	4.44786
0.72785	0.15420	4.46297
0.72954	0.15419	4.47805
0.73122	0.15418	4.49309
0.73291	0.15418	4.50811
0.73460	0.15419	4.52310
0.73629	0.15421	4.53807
0.73798	0.15424	4.55301
0.73967	0.15427	4.56792
0.74136	0.15431	4.58280
0.74305	0.15437	4.59766
0.74474	0.15442	4.61249
0.74643	0.15449	4.62730
0.74812	0.15456	4.64208
0.74981	0.15464	4.65684
0.75150	0.15473	4.67157
0.75319	0.15482	4.68628
0.75488	0.15492	4.70097
0.75657	0.15503	4.71564
0.75826	0.15514	4.73028
0.75995	0.15526	4.74490
0.76164	0.15539	4.75950
0.76333	0.15552	4.77407
0.76502	0.15566	4.78863
0.76671	0.15580	4.80316
0.76840	0.15595	4.81768
0.77009	0.15611	4.83217
0.77178	0.15627	4.84664
0.77347	0.15643	4.86109
0.77516	0.15661	4.87553
0.77685	0.15678	4.88994
0.77854	0.15697	4.90434
0.78023	0.15716	4.91871
0.78192	0.15735	4.93307
0.78361	0.15755	4.94741
0.78530	0.15775	4.96173
0.78699	0.15796	4.97603
0.78867	0.15817	4.99032
0.79036	0.15839	5.00459
0.79205	0.15861	5.01884
0.79374	0.15884	5.03307
0.79543	0.15907	5.04729
0.79712	0.15931	5.06149
0.79881	0.15955	5.07567
0.80050	0.15980	5.08984
0.80219	0.16005	5.10399
0.80388	0.16030	5.11813
0.80557	0.16056	5.13225
0.80726	0.16082	5.14636
0.80895	0.16109	5.16045
0.81064	0.16136	5.17453
0.81233	0.16163	5.18859
0.81402	0.16191	5.20263
0.81571	0.16219	5.21667
0.81740	0.16248	5.23069
0.81909	0.16277	5.24469
0.82078	0.16306	5.25868
0.82247	0.16336	5.27266
0.82416	0.16366	5.28662
0.82585	0.16397	5.30057
0.82754	0.16428	5.31451
0.82923	0.16459	5.32843
0.83092	0.16490	5.34234
0.83261	0.16522	5.35624
0.83430	0.16554	5.37012
0.83599	0.16587	5.38400
0.83768	0.16620	5.39786
0.83937	0.16653	5.41170
0.84106	0.16686	5.42554
0.84275	0.16720	5.43936
0.84443	0.16754	5.45318
0.84612	0.16789	5.46698
0.84781	0.16824	5.48077
0.84950	0.16859	5.49454
0.85119	0.16894	5.50831
0.85288	0.16930	5.52207
0.85457	0.16966	5.53581
0.85626	0.17002	5.54954
0.85795	0.17039	5.56327
0.85964	0.17076	5.57698
0.86133	0.17113	5.59068
0.86302	0.17150	5.60437
0.86471	0.17188	5.61805
0.86640	0.17226	5.63172
0.86809	0.17264	5.64538
0.86978	0.17303	5.65903
0.87147	0.17342	5.67267
0.87316	0.17381	5.68630
0.87485	0.17420	5.69992
0.87654	0.17460	5.71353
0.87823	0.17500	5.72713
