Refractive index of gold at +1K
lambda [um]	n	k
0.55043	0.33188	2.48753
0.55212	0.32363	2.51518
0.55381	0.31581	2.54244
0.55550	0.30840	2.56931
0.55719	0.30135	2.59581
0.55888	0.29466	2.62195
0.56057	0.28829	2.64774
0.56225	0.28223	2.67320
0.56394	0.27646	2.69833
0.56563	0.27095	2.72315
0.56732	0.26571	2.74766
0.56901	0.26070	2.77189
0.57070	0.25592	2.79583
0.57239	0.25135	2.81951
0.57408	0.24698	2.84292
0.57577	0.24280	2.86607
0.57746	0.23881	2.88899
0.57915	0.23498	2.91166
0.58084	0.23131	2.93411
0.58253	0.22780	2.95633
0.58422	0.22444	2.97834
0.58591	0.22121	3.00014
0.58760	0.21811	3.02175
0.58929	0.21514	3.04315
0.59098	0.21228	3.06438
0.59267	0.20954	3.08541
0.59436	0.20690	3.10628
0.59605	0.20437	3.12697
0.59774	0.20194	3.14749
0.59943	0.19960	3.16786
0.60112	0.19735	3.18807
0.60281	0.19518	3.20812
0.60450	0.19310	3.22804
0.60619	0.19109	3.24780
0.60788	0.18916	3.26744
0.60957	0.18730	3.28693
0.61126	0.18551	3.30630
0.61295	0.18379	3.32554
0.61464	0.18213	3.34465
0.61633	0.18053	3.36365
0.61801	0.17898	3.38252
0.61970	0.17750	3.40129
0.62139	0.17607	3.41994
0.62308	0.17468	3.43849
0.62477	0.17335	3.45693
0.62646	0.17207	3.47528
0.62815	0.17083	3.49352
0.62984	0.16964	3.51166
0.63153	0.16849	3.52971
0.63322	0.16738	3.54767
0.63491	0.16631	3.56554
0.63660	0.16528	3.58332
0.63829	0.16429	3.60102
0.63998	0.16333	3.61863
0.64167	0.16241	3.63616
0.64336	0.16152	3.65362
0.64505	0.16066	3.67099
0.64674	0.15984	3.68829
0.64843	0.15904	3.70552
0.65012	0.15828	3.72267
0.65181	0.15754	3.73976
0.65350	0.15683	3.75677
0.65519	0.15614	3.77372
0.65688	0.15549	3.79060
0.65857	0.15485	3.80742
0.66026	0.15424	3.82418
0.66195	0.15366	3.84087
0.66364	0.15310	3.85750
0.66533	0.15256	3.87408
0.66702	0.15204	3.89059
0.66871	0.15154	3.90705
0.67040	0.15106	3.92346
0.67209	0.15060	3.93981
0.67378	0.15016	3.95611
0.67546	0.14974	3.97236
0.67715	0.14934	3.98855
0.67884	0.14896	4.00470
0.68053	0.14859	4.02079
0.68222	0.14824	4.03684
0.68391	0.14790	4.05284
0.68560	0.14758	4.06880
0.68729	0.14728	4.08471
0.68898	0.14699	4.10058
0.69067	0.14672	4.11640
0.69236	0.14646	4.13218
0.69405	0.14621	4.14792
0.69574	0.14598	4.16362
0.69743	0.14576	4.17928
0.69912	0.14555	4.19489
0.70081	0.14536	4.21047
0.70250	0.14518	4.22601
0.70419	0.14501	4.24152
0.70588	0.14485	4.25699
0.70757	0.14470	4.27242
0.70926	0.14457	4.28781
0.71095	0.14444	4.30317
0.71264	0.14433	4.31850
0.71433	0.14423	4.33379
0.71602	0.14413	4.34905
0.71771	0.14405	4.36428
0.71940	0.14397	4.37948
0.72109	0.14391	4.39464
0.72278	0.14386	4.40977
0.72447	0.14381	4.42488
0.72616	0.14377	4.43995
0.72785	0.14374	4.45499
0.72954	0.14372	4.47001
0.73122	0.14371	4.48499
0.73291	0.14371	4.49995
0.73460	0.14371	4.51488
0.73629	0.14373	4.52979
0.73798	0.14375	4.54466
0.73967	0.14378	4.55951
0.74136	0.14381	4.57434
0.74305	0.14385	4.58914
0.74474	0.14390	4.60391
0.74643	0.14396	4.61866
0.74812	0.14402	4.63339
0.74981	0.14410	4.64809
0.75150	0.14417	4.66277
0.75319	0.14426	4.67742
0.75488	0.14435	4.69205
0.75657	0.14444	4.70666
0.75826	0.14454	4.72125
0.75995	0.14465	4.73582
0.76164	0.14477	4.75036
0.76333	0.14489	4.76488
0.76502	0.14501	4.77938
0.76671	0.14514	4.79386
0.76840	0.14528	4.80832
0.77009	0.14542	4.82276
0.77178	0.14557	4.83718
0.77347	0.14573	4.85159
0.77516	0.14588	4.86597
0.77685	0.14605	4.88033
0.77854	0.14622	4.89467
0.78023	0.14639	4.90900
0.78192	0.14657	4.92331
0.78361	0.14675	4.93759
0.78530	0.14694	4.95187
0.78699	0.14713	4.96612
0.78867	0.14733	4.98036
0.79036	0.14753	4.99457
0.79205	0.14774	5.00878
0.79374	0.14795	5.02296
0.79543	0.14816	5.03713
0.79712	0.14838	5.05129
0.79881	0.14860	5.06542
0.80050	0.14883	5.07954
0.80219	0.14906	5.09365
0.80388	0.14930	5.10774
0.80557	0.14954	5.12182
0.80726	0.14978	5.13588
0.80895	0.15003	5.14992
0.81064	0.15028	5.16395
0.81233	0.15053	5.17797
0.81402	0.15079	5.19197
0.81571	0.15105	5.20596
0.81740	0.15132	5.21993
0.81909	0.15159	5.23389
0.82078	0.15186	5.24784
0.82247	0.15213	5.26177
0.82416	0.15241	5.27569
0.82585	0.15270	5.28959
0.82754	0.15298	5.30349
0.82923	0.15327	5.31737
0.83092	0.15357	5.33124
0.83261	0.15386	5.34509
0.83430	0.15416	5.35893
0.83599	0.15446	5.37276
0.83768	0.15477	5.38658
0.83937	0.15508	5.40039
0.84106	0.15539	5.41418
0.84275	0.15570	5.42797
0.84443	0.15602	5.44174
0.84612	0.15634	5.45550
0.84781	0.15667	5.46924
0.84950	0.15699	5.48298
0.85119	0.15732	5.49671
0.85288	0.15765	5.51042
0.85457	0.15799	5.52413
0.85626	0.15833	5.53782
0.85795	0.15867	5.55150
0.85964	0.15901	5.56517
0.86133	0.15936	5.57884
0.86302	0.15970	5.59249
0.86471	0.16006	5.60613
0.86640	0.16041	5.61976
0.86809	0.16077	5.63338
0.86978	0.16112	5.64699
0.87147	0.16149	5.66059
0.87316	0.16185	5.67419
0.87485	0.16222	5.68777
0.87654	0.16258	5.70134
0.87823	0.16296	5.71490
0.87992	0.16333	5.72846
0.88161	0.16371	5.74200
0.88330	0.16408	5.75554
0.88499	0.16447	5.76907
0.88668	0.16485	5.78258
0.88837	0.16523	5.79609
0.89006	0.16562	5.80959
0.89175	0.16601	5.82309
0.89344	0.16640	5.83657
0.89513	0.16680	5.85004
0.89682	0.16720	5.86351
0.89851	0.16759	5.87697
0.90020	0.16800	5.89042
0.90188	0.16840	5.90386
0.90357	0.16880	5.91729
0.90526	0.16921	5.93072
0.90695	0.16962	5.94413
0.90864	0.17003	5.95754
0.91033	0.17045	5.97095
0.91202	0.17086	5.98434
0.91371	0.17128	5.99773
0.91540	0.17170	6.01110
0.91709	0.17212	6.02448
0.91878	0.17255	6.03784
0.92047	0.17298	6.05120
0.92216	0.17340	6.06454
0.92385	0.17383	6.07789
0.92554	0.17427	6.09122
0.92723	0.17470	6.10455
0.92892	0.17514	6.11787
0.93061	0.17557	6.13118
0.93230	0.17601	6.14449
0.93399	0.17646	6.15779
0.93568	0.17690	6.17108
0.93737	0.17734	6.18437
0.93906	0.17779	6.19765
0.94075	0.17824	6.21092
0.94244	0.17869	6.22419
0.94413	0.17915	6.23745
0.94582	0.17960	6.25070
0.94751	0.18006	6.26395
0.94920	0.18051	6.27719
0.95089	0.18097	6.29042
0.95258	0.18144	6.30365
0.95427	0.18190	6.31687
0.95596	0.18237	6.33009
0.95764	0.18283	6.34330
0.95933	0.18330	6.35650
0.96102	0.18377	6.36970
0.96271	0.18424	6.38289
0.96440	0.18472	6.39607
0.96609	0.18519	6.40925
0.96778	0.18567	6.42243
0.96947	0.18615	6.43560
0.97116	0.18663	6.44876
0.97285	0.18711	6.46192
0.97454	0.18760	6.47507
0.97623	0.18808	6.48821
0.97792	0.18857	6.50135
0.97961	0.18906	6.51449
0.98130	0.18955	6.52762
0.98299	0.19004	6.54074
0.98468	0.19054	6.55386
0.98637	0.19103	6.56697
0.98806	0.19153	6.58008
0.98975	0.19203	6.59318
0.99144	0.19253	6.60628
0.99313	0.19303	6.61937
0.99482	0.19353	6.63246
0.99651	0.19404	6.64554
0.99820	0.19455	6.65862
0.99989	0.19505	6.67169
1.00158	0.19556	6.68476
1.00327	0.19607	6.69782
1.00496	0.19659	6.71088
1.00665	0.19710	6.72393
1.00834	0.19762	6.73698
1.01003	0.19813	6.75002
1.01172	0.19865	6.76306
1.01341	0.19917	6.77610
1.01509	0.19969	6.78913
1.01678	0.20022	6.80215
1.01847	0.20074	6.81517
1.02016	0.20127	6.82819
1.02185	0.20180	6.84120
1.02354	0.20232	6.85420
1.02523	0.20285	6.86720
1.02692	0.20339	6.88020
1.02861	0.20392	6.89320
1.03030	0.20445	6.90618
1.03199	0.20499	6.91917
1.03368	0.20553	6.93215
1.03537	0.20607	6.94512
1.03706	0.20661	6.95810
1.03875	0.20715	6.97106
1.04044	0.20769	6.98403
1.04213	0.20824	6.99699
1.04382	0.20878	7.00994
1.04551	0.20933	7.02289
1.04720	0.20988	7.03584
