Refractive index of gold at +96K
lambda [um]	n	k
0.76840	0.15713	4.84007
0.77009	0.15729	4.85466
0.77178	0.15746	4.86922
0.77347	0.15764	4.88376
0.77516	0.15782	4.89829
0.77685	0.15801	4.91279
0.77854	0.15820	4.92728
0.78023	0.15840	4.94175
0.78192	0.15861	4.95620
0.78361	0.15881	4.97063
0.78530	0.15903	4.98504
0.78699	0.15925	4.99944
0.78867	0.15947	5.01381
0.79036	0.15970	5.02818
0.79205	0.15993	5.04252
0.79374	0.16017	5.05685
0.79543	0.16041	5.07116
0.79712	0.16066	5.08545
0.79881	0.16091	5.09973
0.80050	0.16117	5.11399
0.80219	0.16143	5.12824
0.80388	0.16169	5.14247
0.80557	0.16196	5.15669
0.80726	0.16223	5.17089
0.80895	0.16251	5.18507
0.81064	0.16279	5.19925
0.81233	0.16307	5.21340
0.81402	0.16336	5.22754
0.81571	0.16366	5.24167
0.81740	0.16395	5.25579
0.81909	0.16425	5.26989
0.82078	0.16456	5.28397
0.82247	0.16487	5.29804
0.82416	0.16518	5.31210
0.82585	0.16549	5.32615
0.82754	0.16581	5.34018
0.82923	0.16613	5.35420
0.83092	0.16646	5.36821
0.83261	0.16679	5.38220
0.83430	0.16712	5.39618
0.83599	0.16746	5.41015
0.83768	0.16780	5.42411
0.83937	0.16814	5.43806
0.84106	0.16849	5.45199
0.84275	0.16884	5.46591
0.84443	0.16919	5.47982
0.84612	0.16954	5.49372
0.84781	0.16990	5.50760
0.84950	0.17026	5.52148
0.85119	0.17063	5.53534
0.85288	0.17100	5.54919
0.85457	0.17137	5.56304
0.85626	0.17174	5.57687
0.85795	0.17212	5.59069
0.85964	0.17250	5.60450
0.86133	0.17288	5.61830
0.86302	0.17327	5.63209
0.86471	0.17365	5.64586
0.86640	0.17405	5.65963
0.86809	0.17444	5.67339
0.86978	0.17484	5.68714
0.87147	0.17523	5.70088
0.87316	0.17564	5.71460
0.87485	0.17604	5.72832
0.87654	0.17645	5.74203
0.87823	0.17686	5.75573
0.87992	0.17727	5.76942
0.88161	0.17769	5.78310
0.88330	0.17810	5.79678
0.88499	0.17852	5.81044
0.88668	0.17895	5.82409
0.88837	0.17937	5.83774
0.89006	0.17980	5.85137
0.89175	0.18023	5.86500
0.89344	0.18066	5.87862
0.89513	0.18110	5.89223
0.89682	0.18153	5.90583
0.89851	0.18197	5.91942
0.90020	0.18241	5.93301
0.90188	0.18286	5.94658
0.90357	0.18330	5.96015
0.90526	0.18375	5.97371
0.90695	0.18420	5.98726
0.90864	0.18466	6.00081
0.91033	0.18511	6.01434
0.91202	0.18557	6.02787
0.91371	0.18603	6.04139
0.91540	0.18649	6.05490
0.91709	0.18696	6.06841
0.91878	0.18742	6.08191
0.92047	0.18789	6.09540
0.92216	0.18836	6.10888
0.92385	0.18883	6.12235
0.92554	0.18931	6.13582
0.92723	0.18979	6.14928
0.92892	0.19027	6.16274
0.93061	0.19075	6.17618
0.93230	0.19123	6.18962
0.93399	0.19172	6.20306
0.93568	0.19220	6.21648
0.93737	0.19269	6.22990
0.93906	0.19318	6.24331
0.94075	0.19368	6.25672
0.94244	0.19417	6.27012
0.94413	0.19467	6.28351
0.94582	0.19517	6.29690
0.94751	0.19567	6.31027
0.94920	0.19617	6.32365
0.95089	0.19668	6.33701
0.95258	0.19718	6.35037
0.95427	0.19769	6.36373
0.95596	0.19820	6.37707
0.95764	0.19872	6.39042
0.95933	0.19923	6.40375
0.96102	0.19975	6.41708
0.96271	0.20026	6.43040
0.96440	0.20078	6.44372
0.96609	0.20131	6.45703
0.96778	0.20183	6.47034
0.96947	0.20235	6.48364
0.97116	0.20288	6.49693
0.97285	0.20341	6.51022
0.97454	0.20394	6.52350
0.97623	0.20447	6.53678
0.97792	0.20501	6.55005
0.97961	0.20554	6.56331
0.98130	0.20608	6.57657
0.98299	0.20662	6.58983
0.98468	0.20716	6.60307
0.98637	0.20770	6.61632
0.98806	0.20825	6.62956
0.98975	0.20879	6.64279
0.99144	0.20934	6.65602
0.99313	0.20989	6.66924
0.99482	0.21044	6.68246
0.99651	0.21100	6.69567
0.99820	0.21155	6.70887
0.99989	0.21211	6.72208
1.00158	0.21267	6.73527
1.00327	0.21323	6.74847
1.00496	0.21379	6.76165
1.00665	0.21435	6.77483
1.00834	0.21491	6.78801
1.01003	0.21548	6.80118
1.01172	0.21605	6.81435
1.01341	0.21662	6.82751
1.01509	0.21719	6.84067
1.01678	0.21776	6.85382
1.01847	0.21833	6.86697
1.02016	0.21891	6.88012
1.02185	0.21949	6.89326
1.02354	0.22007	6.90639
1.02523	0.22065	6.91952
1.02692	0.22123	6.93265
1.02861	0.22181	6.94577
1.03030	0.22240	6.95888
1.03199	0.22298	6.97200
1.03368	0.22357	6.98510
1.03537	0.22416	6.99821
1.03706	0.22475	7.01131
1.03875	0.22535	7.02440
1.04044	0.22594	7.03749
1.04213	0.22654	7.05058
1.04382	0.22713	7.06366
1.04551	0.22773	7.07674
1.04720	0.22833	7.08981
