Refractive index of gold at +85K
lambda [um]	n	k
0.69236	0.15827	4.14742
0.69405	0.15802	4.16327
0.69574	0.15778	4.17908
0.69743	0.15756	4.19485
0.69912	0.15735	4.21057
0.70081	0.15715	4.22626
0.70250	0.15697	4.24191
0.70419	0.15680	4.25752
0.70588	0.15664	4.27309
0.70757	0.15650	4.28863
0.70926	0.15636	4.30413
0.71095	0.15624	4.31960
0.71264	0.15613	4.33503
0.71433	0.15603	4.35043
0.71602	0.15594	4.36579
0.71771	0.15586	4.38112
0.71940	0.15579	4.39642
0.72109	0.15574	4.41169
0.72278	0.15569	4.42693
0.72447	0.15565	4.44213
0.72616	0.15562	4.45731
0.72785	0.15560	4.47245
0.72954	0.15559	4.48757
0.73122	0.15559	4.50265
0.73291	0.15560	4.51771
0.73460	0.15561	4.53274
0.73629	0.15564	4.54775
0.73798	0.15567	4.56272
0.73967	0.15571	4.57767
0.74136	0.15576	4.59259
0.74305	0.15581	4.60749
0.74474	0.15588	4.62236
0.74643	0.15595	4.63721
0.74812	0.15603	4.65203
0.74981	0.15611	4.66683
0.75150	0.15621	4.68161
0.75319	0.15630	4.69636
0.75488	0.15641	4.71108
0.75657	0.15652	4.72579
0.75826	0.15664	4.74047
0.75995	0.15677	4.75513
0.76164	0.15690	4.76977
0.76333	0.15704	4.78439
0.76502	0.15719	4.79898
0.76671	0.15734	4.81355
0.76840	0.15749	4.82811
0.77009	0.15766	4.84264
0.77178	0.15782	4.85715
0.77347	0.15800	4.87165
0.77516	0.15818	4.88612
0.77685	0.15836	4.90058
0.77854	0.15855	4.91501
0.78023	0.15875	4.92943
0.78192	0.15895	4.94383
0.78361	0.15915	4.95821
0.78530	0.15936	4.97257
0.78699	0.15958	4.98691
0.78867	0.15980	5.00124
0.79036	0.16003	5.01555
0.79205	0.16026	5.02984
0.79374	0.16049	5.04411
0.79543	0.16073	5.05837
0.79712	0.16097	5.07261
0.79881	0.16122	5.08684
0.80050	0.16148	5.10105
0.80219	0.16173	5.11524
0.80388	0.16199	5.12942
0.80557	0.16226	5.14358
0.80726	0.16253	5.15773
0.80895	0.16280	5.17186
0.81064	0.16308	5.18598
0.81233	0.16337	5.20008
0.81402	0.16365	5.21417
0.81571	0.16394	5.22825
0.81740	0.16424	5.24231
0.81909	0.16453	5.25635
0.82078	0.16483	5.27038
0.82247	0.16514	5.28440
0.82416	0.16545	5.29841
0.82585	0.16576	5.31240
0.82754	0.16608	5.32638
0.82923	0.16640	5.34034
0.83092	0.16672	5.35430
0.83261	0.16705	5.36823
0.83430	0.16738	5.38216
0.83599	0.16771	5.39608
0.83768	0.16805	5.40998
0.83937	0.16839	5.42387
0.84106	0.16873	5.43775
0.84275	0.16908	5.45161
0.84443	0.16943	5.46547
0.84612	0.16978	5.47931
0.84781	0.17014	5.49314
0.84950	0.17049	5.50696
0.85119	0.17086	5.52077
0.85288	0.17122	5.53456
0.85457	0.17159	5.54835
0.85626	0.17196	5.56213
0.85795	0.17233	5.57589
0.85964	0.17271	5.58964
0.86133	0.17309	5.60339
0.86302	0.17347	5.61712
0.86471	0.17386	5.63084
0.86640	0.17425	5.64455
0.86809	0.17464	5.65826
0.86978	0.17503	5.67195
0.87147	0.17543	5.68563
0.87316	0.17583	5.69930
0.87485	0.17623	5.71297
0.87654	0.17664	5.72662
0.87823	0.17704	5.74026
0.87992	0.17745	5.75390
0.88161	0.17787	5.76752
0.88330	0.17828	5.78114
0.88499	0.17870	5.79474
0.88668	0.17912	5.80834
0.88837	0.17954	5.82193
0.89006	0.17997	5.83551
0.89175	0.18039	5.84908
0.89344	0.18082	5.86264
0.89513	0.18126	5.87619
0.89682	0.18169	5.88974
0.89851	0.18213	5.90327
0.90020	0.18257	5.91680
0.90188	0.18301	5.93032
0.90357	0.18345	5.94383
0.90526	0.18390	5.95733
0.90695	0.18435	5.97083
0.90864	0.18480	5.98431
0.91033	0.18525	5.99779
0.91202	0.18571	6.01126
0.91371	0.18616	6.02473
0.91540	0.18662	6.03818
0.91709	0.18709	6.05163
0.91878	0.18755	6.06507
0.92047	0.18802	6.07850
0.92216	0.18848	6.09193
0.92385	0.18895	6.10535
0.92554	0.18943	6.11876
0.92723	0.18990	6.13216
0.92892	0.19038	6.14556
0.93061	0.19086	6.15895
0.93230	0.19134	6.17233
0.93399	0.19182	6.18571
0.93568	0.19231	6.19907
0.93737	0.19279	6.21244
0.93906	0.19328	6.22579
0.94075	0.19377	6.23914
0.94244	0.19427	6.25248
0.94413	0.19476	6.26581
0.94582	0.19526	6.27914
0.94751	0.19576	6.29246
0.94920	0.19626	6.30578
0.95089	0.19676	6.31909
0.95258	0.19727	6.33239
0.95427	0.19777	6.34569
0.95596	0.19828	6.35898
0.95764	0.19879	6.37226
0.95933	0.19930	6.38554
0.96102	0.19982	6.39881
0.96271	0.20033	6.41207
0.96440	0.20085	6.42533
0.96609	0.20137	6.43859
0.96778	0.20189	6.45183
0.96947	0.20242	6.46508
0.97116	0.20294	6.47831
0.97285	0.20347	6.49154
0.97454	0.20400	6.50477
0.97623	0.20453	6.51798
0.97792	0.20506	6.53120
0.97961	0.20559	6.54441
0.98130	0.20613	6.55761
0.98299	0.20667	6.57080
0.98468	0.20720	6.58400
0.98637	0.20775	6.59718
0.98806	0.20829	6.61036
0.98975	0.20883	6.62354
0.99144	0.20938	6.63671
0.99313	0.20993	6.64987
0.99482	0.21048	6.66303
0.99651	0.21103	6.67618
0.99820	0.21158	6.68933
0.99989	0.21213	6.70248
1.00158	0.21269	6.71562
1.00327	0.21325	6.72875
1.00496	0.21381	6.74188
1.00665	0.21437	6.75500
1.00834	0.21493	6.76812
1.01003	0.21550	6.78124
1.01172	0.21606	6.79435
1.01341	0.21663	6.80745
1.01509	0.21720	6.82055
1.01678	0.21777	6.83365
1.01847	0.21834	6.84674
1.02016	0.21891	6.85983
1.02185	0.21949	6.87291
1.02354	0.22007	6.88598
1.02523	0.22065	6.89906
1.02692	0.22123	6.91212
1.02861	0.22181	6.92519
1.03030	0.22239	6.93825
1.03199	0.22298	6.95130
1.03368	0.22356	6.96435
1.03537	0.22415	6.97740
1.03706	0.22474	6.99044
1.03875	0.22533	7.00348
1.04044	0.22592	7.01651
1.04213	0.22652	7.02954
1.04382	0.22711	7.04256
1.04551	0.22771	7.05558
1.04720	0.22831	7.06860
