Refractive index of gold at +100K
lambda [um]	n	k
0.89344	0.18036	5.88365
0.89513	0.18079	5.89728
0.89682	0.18123	5.91091
0.89851	0.18167	5.92452
0.90020	0.18211	5.93813
0.90188	0.18255	5.95172
0.90357	0.18300	5.96531
0.90526	0.18345	5.97889
0.90695	0.18390	5.99247
0.90864	0.18435	6.00603
0.91033	0.18480	6.01959
0.91202	0.18526	6.03314
0.91371	0.18572	6.04668
0.91540	0.18618	6.06021
0.91709	0.18665	6.07374
0.91878	0.18711	6.08726
0.92047	0.18758	6.10077
0.92216	0.18805	6.11427
0.92385	0.18852	6.12777
0.92554	0.18899	6.14126
0.92723	0.18947	6.15474
0.92892	0.18995	6.16822
0.93061	0.19043	6.18168
0.93230	0.19091	6.19514
0.93399	0.19140	6.20860
0.93568	0.19188	6.22204
0.93737	0.19237	6.23548
0.93906	0.19286	6.24892
0.94075	0.19335	6.26234
0.94244	0.19385	6.27576
0.94413	0.19434	6.28918
0.94582	0.19484	6.30258
0.94751	0.19534	6.31598
0.94920	0.19584	6.32938
0.95089	0.19635	6.34277
0.95258	0.19685	6.35615
0.95427	0.19736	6.36952
0.95596	0.19787	6.38289
0.95764	0.19838	6.39625
0.95933	0.19890	6.40961
0.96102	0.19941	6.42296
0.96271	0.19993	6.43630
0.96440	0.20045	6.44964
0.96609	0.20097	6.46297
0.96778	0.20149	6.47630
0.96947	0.20202	6.48962
0.97116	0.20254	6.50293
0.97285	0.20307	6.51624
0.97454	0.20360	6.52955
0.97623	0.20413	6.54284
0.97792	0.20466	6.55614
0.97961	0.20520	6.56942
0.98130	0.20574	6.58270
0.98299	0.20627	6.59598
0.98468	0.20682	6.60925
0.98637	0.20736	6.62251
0.98806	0.20790	6.63577
0.98975	0.20845	6.64903
0.99144	0.20899	6.66228
0.99313	0.20954	6.67552
0.99482	0.21009	6.68876
0.99651	0.21064	6.70199
0.99820	0.21120	6.71522
0.99989	0.21175	6.72844
1.00158	0.21231	6.74166
1.00327	0.21287	6.75487
1.00496	0.21343	6.76808
1.00665	0.21399	6.78128
1.00834	0.21455	6.79448
1.01003	0.21512	6.80767
1.01172	0.21569	6.82086
1.01341	0.21626	6.83405
1.01509	0.21683	6.84722
1.01678	0.21740	6.86040
1.01847	0.21797	6.87357
1.02016	0.21854	6.88673
1.02185	0.21912	6.89989
1.02354	0.21970	6.91305
1.02523	0.22028	6.92620
1.02692	0.22086	6.93935
1.02861	0.22144	6.95249
1.03030	0.22203	6.96563
1.03199	0.22261	6.97876
1.03368	0.22320	6.99189
1.03537	0.22379	7.00501
1.03706	0.22438	7.01813
1.03875	0.22497	7.03125
1.04044	0.22556	7.04436
1.04213	0.22616	7.05747
1.04382	0.22675	7.07057
1.04551	0.22735	7.08367
1.04720	0.22795	7.09676
