Refractive index of gold at +42K
lambda [um]	n	k
0.71095	0.15085	4.30360
0.71264	0.15073	4.31897
0.71433	0.15062	4.33429
0.71602	0.15053	4.34959
0.71771	0.15044	4.36485
0.71940	0.15037	4.38008
0.72109	0.15030	4.39528
0.72278	0.15025	4.41044
0.72447	0.15020	4.42558
0.72616	0.15016	4.44068
0.72785	0.15014	4.45576
0.72954	0.15012	4.47080
0.73122	0.15011	4.48582
0.73291	0.15010	4.50081
0.73460	0.15011	4.51577
0.73629	0.15012	4.53070
0.73798	0.15015	4.54561
0.73967	0.15018	4.56049
0.74136	0.15021	4.57534
0.74305	0.15026	4.59017
0.74474	0.15031	4.60497
0.74643	0.15037	4.61975
0.74812	0.15044	4.63450
0.74981	0.15051	4.64923
0.75150	0.15059	4.66393
0.75319	0.15068	4.67862
0.75488	0.15077	4.69327
0.75657	0.15087	4.70791
0.75826	0.15098	4.72252
0.75995	0.15109	4.73711
0.76164	0.15121	4.75168
0.76333	0.15134	4.76622
0.76502	0.15147	4.78075
0.76671	0.15160	4.79525
0.76840	0.15175	4.80974
0.77009	0.15190	4.82420
0.77178	0.15205	4.83864
0.77347	0.15221	4.85307
0.77516	0.15237	4.86747
0.77685	0.15254	4.88186
0.77854	0.15272	4.89622
0.78023	0.15290	4.91057
0.78192	0.15308	4.92490
0.78361	0.15327	4.93921
0.78530	0.15347	4.95350
0.78699	0.15367	4.96777
0.78867	0.15387	4.98203
0.79036	0.15408	4.99627
0.79205	0.15430	5.01049
0.79374	0.15452	5.02470
0.79543	0.15474	5.03888
0.79712	0.15497	5.05306
0.79881	0.15520	5.06721
0.80050	0.15543	5.08135
0.80219	0.15568	5.09548
0.80388	0.15592	5.10959
0.80557	0.15617	5.12368
0.80726	0.15642	5.13776
0.80895	0.15668	5.15182
0.81064	0.15694	5.16587
0.81233	0.15720	5.17990
0.81402	0.15747	5.19392
0.81571	0.15774	5.20792
0.81740	0.15802	5.22191
0.81909	0.15830	5.23589
0.82078	0.15858	5.24985
0.82247	0.15887	5.26380
0.82416	0.15916	5.27774
0.82585	0.15945	5.29166
0.82754	0.15975	5.30557
0.82923	0.16005	5.31946
0.83092	0.16036	5.33334
0.83261	0.16066	5.34721
0.83430	0.16097	5.36107
0.83599	0.16129	5.37492
0.83768	0.16161	5.38875
0.83937	0.16193	5.40257
0.84106	0.16225	5.41638
0.84275	0.16258	5.43018
0.84443	0.16291	5.44396
0.84612	0.16324	5.45773
0.84781	0.16358	5.47150
0.84950	0.16392	5.48525
0.85119	0.16426	5.49898
0.85288	0.16460	5.51271
0.85457	0.16495	5.52643
0.85626	0.16530	5.54014
0.85795	0.16566	5.55383
0.85964	0.16601	5.56752
0.86133	0.16637	5.58119
0.86302	0.16673	5.59485
0.86471	0.16710	5.60851
0.86640	0.16747	5.62215
0.86809	0.16784	5.63578
0.86978	0.16821	5.64941
0.87147	0.16859	5.66302
0.87316	0.16896	5.67662
0.87485	0.16935	5.69021
0.87654	0.16973	5.70380
0.87823	0.17011	5.71737
0.87992	0.17050	5.73094
0.88161	0.17089	5.74449
0.88330	0.17129	5.75804
0.88499	0.17168	5.77158
0.88668	0.17208	5.78511
0.88837	0.17248	5.79863
0.89006	0.17289	5.81214
0.89175	0.17329	5.82564
0.89344	0.17370	5.83913
0.89513	0.17411	5.85261
0.89682	0.17452	5.86609
0.89851	0.17494	5.87956
0.90020	0.17535	5.89302
0.90188	0.17577	5.90647
0.90357	0.17620	5.91991
0.90526	0.17662	5.93334
0.90695	0.17705	5.94677
0.90864	0.17747	5.96019
0.91033	0.17790	5.97360
0.91202	0.17834	5.98700
0.91371	0.17877	6.00040
0.91540	0.17921	6.01378
0.91709	0.17965	6.02716
0.91878	0.18009	6.04054
0.92047	0.18053	6.05390
0.92216	0.18098	6.06726
0.92385	0.18143	6.08061
0.92554	0.18187	6.09395
0.92723	0.18233	6.10729
0.92892	0.18278	6.12061
0.93061	0.18324	6.13394
0.93230	0.18369	6.14725
0.93399	0.18415	6.16056
0.93568	0.18461	6.17386
0.93737	0.18508	6.18715
0.93906	0.18554	6.20044
0.94075	0.18601	6.21372
0.94244	0.18648	6.22699
0.94413	0.18695	6.24026
0.94582	0.18742	6.25352
0.94751	0.18790	6.26677
0.94920	0.18837	6.28002
0.95089	0.18885	6.29326
0.95258	0.18933	6.30649
0.95427	0.18982	6.31972
0.95596	0.19030	6.33294
0.95764	0.19079	6.34616
0.95933	0.19127	6.35937
0.96102	0.19176	6.37257
0.96271	0.19225	6.38577
0.96440	0.19275	6.39896
0.96609	0.19324	6.41215
0.96778	0.19374	6.42533
0.96947	0.19424	6.43850
0.97116	0.19474	6.45167
0.97285	0.19524	6.46484
0.97454	0.19574	6.47799
0.97623	0.19625	6.49114
0.97792	0.19676	6.50429
0.97961	0.19727	6.51743
0.98130	0.19778	6.53056
0.98299	0.19829	6.54369
0.98468	0.19880	6.55682
0.98637	0.19932	6.56994
0.98806	0.19983	6.58305
0.98975	0.20035	6.59616
0.99144	0.20087	6.60926
0.99313	0.20140	6.62236
0.99482	0.20192	6.63545
0.99651	0.20245	6.64854
0.99820	0.20297	6.66162
0.99989	0.20350	6.67470
1.00158	0.20403	6.68777
1.00327	0.20456	6.70084
1.00496	0.20510	6.71390
1.00665	0.20563	6.72696
1.00834	0.20617	6.74001
1.01003	0.20671	6.75306
1.01172	0.20725	6.76610
1.01341	0.20779	6.77914
1.01509	0.20833	6.79217
1.01678	0.20888	6.80520
1.01847	0.20942	6.81822
1.02016	0.20997	6.83124
1.02185	0.21052	6.84426
1.02354	0.21107	6.85727
1.02523	0.21162	6.87027
1.02692	0.21217	6.88328
1.02861	0.21273	6.89627
1.03030	0.21329	6.90926
1.03199	0.21384	6.92225
1.03368	0.21440	6.93524
1.03537	0.21496	6.94822
1.03706	0.21553	6.96119
1.03875	0.21609	6.97416
1.04044	0.21666	6.98713
1.04213	0.21722	7.00009
1.04382	0.21779	7.01305
1.04551	0.21836	7.02600
1.04720	0.21893	7.03895
