Refractive index of gold at +64K
lambda [um]	n	k
0.79374	0.15822	5.03096
0.79543	0.15845	5.04517
0.79712	0.15868	5.05936
0.79881	0.15892	5.07354
0.80050	0.15917	5.08770
0.80219	0.15941	5.10184
0.80388	0.15967	5.11597
0.80557	0.15992	5.13009
0.80726	0.16018	5.14419
0.80895	0.16045	5.15827
0.81064	0.16072	5.17234
0.81233	0.16099	5.18639
0.81402	0.16126	5.20043
0.81571	0.16154	5.21446
0.81740	0.16183	5.22847
0.81909	0.16212	5.24246
0.82078	0.16241	5.25645
0.82247	0.16270	5.27042
0.82416	0.16300	5.28437
0.82585	0.16330	5.29831
0.82754	0.16361	5.31224
0.82923	0.16392	5.32616
0.83092	0.16423	5.34006
0.83261	0.16455	5.35395
0.83430	0.16487	5.36783
0.83599	0.16519	5.38169
0.83768	0.16552	5.39555
0.83937	0.16585	5.40939
0.84106	0.16618	5.42322
0.84275	0.16652	5.43703
0.84443	0.16686	5.45084
0.84612	0.16720	5.46463
0.84781	0.16754	5.47841
0.84950	0.16789	5.49218
0.85119	0.16824	5.50594
0.85288	0.16860	5.51969
0.85457	0.16896	5.53343
0.85626	0.16932	5.54715
0.85795	0.16968	5.56087
0.85964	0.17005	5.57457
0.86133	0.17042	5.58826
0.86302	0.17079	5.60195
0.86471	0.17116	5.61562
0.86640	0.17154	5.62928
0.86809	0.17192	5.64293
0.86978	0.17230	5.65658
0.87147	0.17269	5.67021
0.87316	0.17308	5.68383
0.87485	0.17347	5.69744
0.87654	0.17386	5.71105
0.87823	0.17426	5.72464
0.87992	0.17466	5.73823
0.88161	0.17506	5.75180
0.88330	0.17546	5.76537
0.88499	0.17587	5.77892
0.88668	0.17628	5.79247
0.88837	0.17669	5.80601
0.89006	0.17711	5.81954
0.89175	0.17752	5.83306
0.89344	0.17794	5.84657
0.89513	0.17836	5.86007
0.89682	0.17879	5.87357
0.89851	0.17921	5.88705
0.90020	0.17964	5.90053
0.90188	0.18007	5.91400
0.90357	0.18050	5.92746
0.90526	0.18094	5.94092
0.90695	0.18138	5.95436
0.90864	0.18182	5.96780
0.91033	0.18226	5.98123
0.91202	0.18270	5.99465
0.91371	0.18315	6.00806
0.91540	0.18360	6.02147
0.91709	0.18405	6.03487
0.91878	0.18450	6.04826
0.92047	0.18495	6.06164
0.92216	0.18541	6.07501
0.92385	0.18587	6.08838
0.92554	0.18633	6.10174
0.92723	0.18679	6.11510
0.92892	0.18726	6.12844
0.93061	0.18773	6.14178
0.93230	0.18820	6.15512
0.93399	0.18867	6.16844
0.93568	0.18914	6.18176
0.93737	0.18962	6.19507
0.93906	0.19010	6.20838
0.94075	0.19057	6.22168
0.94244	0.19106	6.23497
0.94413	0.19154	6.24825
0.94582	0.19202	6.26153
0.94751	0.19251	6.27480
0.94920	0.19300	6.28807
0.95089	0.19349	6.30133
0.95258	0.19399	6.31458
0.95427	0.19448	6.32783
0.95596	0.19498	6.34107
0.95764	0.19548	6.35430
0.95933	0.19598	6.36753
0.96102	0.19648	6.38075
0.96271	0.19698	6.39396
0.96440	0.19749	6.40717
0.96609	0.19800	6.42038
0.96778	0.19851	6.43358
0.96947	0.19902	6.44677
0.97116	0.19953	6.45995
0.97285	0.20004	6.47313
0.97454	0.20056	6.48631
0.97623	0.20108	6.49948
0.97792	0.20160	6.51264
0.97961	0.20212	6.52580
0.98130	0.20265	6.53895
0.98299	0.20317	6.55210
0.98468	0.20370	6.56524
0.98637	0.20423	6.57838
0.98806	0.20476	6.59151
0.98975	0.20529	6.60463
0.99144	0.20582	6.61775
0.99313	0.20636	6.63087
0.99482	0.20690	6.64398
0.99651	0.20743	6.65708
0.99820	0.20798	6.67018
0.99989	0.20852	6.68328
1.00158	0.20906	6.69637
1.00327	0.20961	6.70945
1.00496	0.21015	6.72253
1.00665	0.21070	6.73561
1.00834	0.21125	6.74868
1.01003	0.21181	6.76174
1.01172	0.21236	6.77480
1.01341	0.21291	6.78786
1.01509	0.21347	6.80091
1.01678	0.21403	6.81395
1.01847	0.21459	6.82699
1.02016	0.21515	6.84003
1.02185	0.21571	6.85306
1.02354	0.21628	6.86609
1.02523	0.21684	6.87911
1.02692	0.21741	6.89213
1.02861	0.21798	6.90515
1.03030	0.21855	6.91816
1.03199	0.21912	6.93116
1.03368	0.21970	6.94416
1.03537	0.22027	6.95716
1.03706	0.22085	6.97015
1.03875	0.22143	6.98314
1.04044	0.22201	6.99612
1.04213	0.22259	7.00910
1.04382	0.22317	7.02208
1.04551	0.22376	7.03505
1.04720	0.22434	7.04802
