Refractive index of gold at +75K
lambda [um]	n	k
0.90020	0.18141	5.90667
0.90188	0.18184	5.92016
0.90357	0.18228	5.93364
0.90526	0.18272	5.94711
0.90695	0.18317	5.96057
0.90864	0.18361	5.97403
0.91033	0.18406	5.98748
0.91202	0.18451	6.00092
0.91371	0.18496	6.01435
0.91540	0.18542	6.02777
0.91709	0.18587	6.04119
0.91878	0.18633	6.05460
0.92047	0.18679	6.06800
0.92216	0.18726	6.08139
0.92385	0.18772	6.09478
0.92554	0.18819	6.10816
0.92723	0.18866	6.12153
0.92892	0.18913	6.13489
0.93061	0.18960	6.14825
0.93230	0.19008	6.16160
0.93399	0.19055	6.17494
0.93568	0.19103	6.18828
0.93737	0.19152	6.20161
0.93906	0.19200	6.21493
0.94075	0.19249	6.22825
0.94244	0.19297	6.24156
0.94413	0.19346	6.25486
0.94582	0.19395	6.26815
0.94751	0.19445	6.28144
0.94920	0.19494	6.29473
0.95089	0.19544	6.30800
0.95258	0.19594	6.32127
0.95427	0.19644	6.33454
0.95596	0.19694	6.34780
0.95764	0.19745	6.36105
0.95933	0.19796	6.37429
0.96102	0.19846	6.38753
0.96271	0.19897	6.40077
0.96440	0.19949	6.41399
0.96609	0.20000	6.42721
0.96778	0.20052	6.44043
0.96947	0.20103	6.45364
0.97116	0.20155	6.46684
0.97285	0.20208	6.48004
0.97454	0.20260	6.49323
0.97623	0.20312	6.50642
0.97792	0.20365	6.51960
0.97961	0.20418	6.53278
0.98130	0.20471	6.54595
0.98299	0.20524	6.55911
0.98468	0.20577	6.57227
0.98637	0.20631	6.58543
0.98806	0.20685	6.59857
0.98975	0.20738	6.61172
0.99144	0.20793	6.62486
0.99313	0.20847	6.63799
0.99482	0.20901	6.65112
0.99651	0.20956	6.66424
0.99820	0.21010	6.67735
0.99989	0.21065	6.69047
1.00158	0.21120	6.70357
1.00327	0.21176	6.71668
1.00496	0.21231	6.72977
1.00665	0.21286	6.74287
1.00834	0.21342	6.75595
1.01003	0.21398	6.76903
1.01172	0.21454	6.78211
1.01341	0.21510	6.79519
1.01509	0.21567	6.80825
1.01678	0.21623	6.82132
1.01847	0.21680	6.83438
1.02016	0.21737	6.84743
1.02185	0.21794	6.86048
1.02354	0.21851	6.87352
1.02523	0.21908	6.88656
1.02692	0.21965	6.89960
1.02861	0.22023	6.91263
1.03030	0.22081	6.92566
1.03199	0.22139	6.93868
1.03368	0.22197	6.95170
1.03537	0.22255	6.96471
1.03706	0.22313	6.97772
1.03875	0.22372	6.99073
1.04044	0.22431	7.00373
1.04213	0.22489	7.01673
1.04382	0.22548	7.02972
1.04551	0.22608	7.04271
1.04720	0.22667	7.05569
