Refractive index of gold at +83K
lambda [um]	n	k
0.67884	0.16082	4.01743
0.68053	0.16044	4.03364
0.68222	0.16008	4.04980
0.68391	0.15973	4.06591
0.68560	0.15940	4.08197
0.68729	0.15909	4.09799
0.68898	0.15879	4.11396
0.69067	0.15851	4.12989
0.69236	0.15824	4.14577
0.69405	0.15799	4.16162
0.69574	0.15775	4.17742
0.69743	0.15753	4.19318
0.69912	0.15732	4.20890
0.70081	0.15713	4.22458
0.70250	0.15694	4.24022
0.70419	0.15677	4.25583
0.70588	0.15661	4.27139
0.70757	0.15647	4.28693
0.70926	0.15633	4.30242
0.71095	0.15621	4.31788
0.71264	0.15610	4.33331
0.71433	0.15600	4.34870
0.71602	0.15591	4.36405
0.71771	0.15583	4.37938
0.71940	0.15576	4.39467
0.72109	0.15570	4.40993
0.72278	0.15565	4.42516
0.72447	0.15561	4.44036
0.72616	0.15558	4.45553
0.72785	0.15556	4.47066
0.72954	0.15555	4.48577
0.73122	0.15555	4.50085
0.73291	0.15556	4.51591
0.73460	0.15557	4.53093
0.73629	0.15560	4.54593
0.73798	0.15563	4.56089
0.73967	0.15567	4.57584
0.74136	0.15571	4.59075
0.74305	0.15577	4.60564
0.74474	0.15583	4.62051
0.74643	0.15590	4.63535
0.74812	0.15598	4.65016
0.74981	0.15606	4.66495
0.75150	0.15616	4.67972
0.75319	0.15626	4.69447
0.75488	0.15636	4.70919
0.75657	0.15647	4.72388
0.75826	0.15659	4.73856
0.75995	0.15672	4.75321
0.76164	0.15685	4.76784
0.76333	0.15699	4.78245
0.76502	0.15713	4.79704
0.76671	0.15728	4.81160
0.76840	0.15744	4.82615
0.77009	0.15760	4.84068
0.77178	0.15776	4.85518
0.77347	0.15794	4.86967
0.77516	0.15812	4.88413
0.77685	0.15830	4.89858
0.77854	0.15849	4.91301
0.78023	0.15868	4.92742
0.78192	0.15888	4.94181
0.78361	0.15909	4.95618
0.78530	0.15930	4.97053
0.78699	0.15951	4.98487
0.78867	0.15973	4.99919
0.79036	0.15996	5.01349
0.79205	0.16019	5.02777
0.79374	0.16042	5.04204
0.79543	0.16066	5.05629
0.79712	0.16090	5.07053
0.79881	0.16115	5.08474
0.80050	0.16140	5.09895
0.80219	0.16166	5.11313
0.80388	0.16192	5.12730
0.80557	0.16218	5.14146
0.80726	0.16245	5.15560
0.80895	0.16272	5.16972
0.81064	0.16300	5.18383
0.81233	0.16328	5.19793
0.81402	0.16357	5.21201
0.81571	0.16386	5.22607
0.81740	0.16415	5.24012
0.81909	0.16445	5.25416
0.82078	0.16475	5.26819
0.82247	0.16505	5.28220
0.82416	0.16536	5.29619
0.82585	0.16567	5.31018
0.82754	0.16599	5.32415
0.82923	0.16631	5.33810
0.83092	0.16663	5.35205
0.83261	0.16695	5.36598
0.83430	0.16728	5.37990
0.83599	0.16761	5.39380
0.83768	0.16795	5.40770
0.83937	0.16829	5.42158
0.84106	0.16863	5.43545
0.84275	0.16898	5.44931
0.84443	0.16933	5.46315
0.84612	0.16968	5.47699
0.84781	0.17003	5.49081
0.84950	0.17039	5.50462
0.85119	0.17075	5.51842
0.85288	0.17112	5.53221
0.85457	0.17148	5.54599
0.85626	0.17185	5.55976
0.85795	0.17223	5.57351
0.85964	0.17260	5.58726
0.86133	0.17298	5.60099
0.86302	0.17336	5.61472
0.86471	0.17375	5.62843
0.86640	0.17414	5.64214
0.86809	0.17453	5.65583
0.86978	0.17492	5.66951
0.87147	0.17532	5.68319
0.87316	0.17571	5.69685
0.87485	0.17611	5.71050
0.87654	0.17652	5.72415
0.87823	0.17692	5.73778
0.87992	0.17733	5.75141
0.88161	0.17775	5.76503
0.88330	0.17816	5.77863
0.88499	0.17858	5.79223
0.88668	0.17899	5.80582
0.88837	0.17942	5.81940
0.89006	0.17984	5.83297
0.89175	0.18027	5.84653
0.89344	0.18070	5.86009
0.89513	0.18113	5.87363
0.89682	0.18156	5.88717
0.89851	0.18200	5.90069
0.90020	0.18244	5.91421
0.90188	0.18288	5.92772
0.90357	0.18332	5.94123
0.90526	0.18376	5.95472
0.90695	0.18421	5.96821
0.90864	0.18466	5.98169
0.91033	0.18511	5.99516
0.91202	0.18557	6.00862
0.91371	0.18603	6.02207
0.91540	0.18648	6.03552
0.91709	0.18695	6.04896
0.91878	0.18741	6.06239
0.92047	0.18787	6.07582
0.92216	0.18834	6.08923
0.92385	0.18881	6.10264
0.92554	0.18928	6.11605
0.92723	0.18976	6.12944
0.92892	0.19023	6.14283
0.93061	0.19071	6.15621
0.93230	0.19119	6.16958
0.93399	0.19167	6.18295
0.93568	0.19216	6.19631
0.93737	0.19264	6.20966
0.93906	0.19313	6.22301
0.94075	0.19362	6.23635
0.94244	0.19411	6.24968
0.94413	0.19461	6.26301
0.94582	0.19510	6.27633
0.94751	0.19560	6.28964
0.94920	0.19610	6.30295
0.95089	0.19660	6.31625
0.95258	0.19711	6.32954
0.95427	0.19761	6.34283
0.95596	0.19812	6.35611
0.95764	0.19863	6.36939
0.95933	0.19914	6.38266
0.96102	0.19965	6.39592
0.96271	0.20017	6.40918
0.96440	0.20069	6.42243
0.96609	0.20120	6.43567
0.96778	0.20172	6.44891
0.96947	0.20225	6.46214
0.97116	0.20277	6.47537
0.97285	0.20330	6.48859
0.97454	0.20382	6.50181
0.97623	0.20435	6.51502
0.97792	0.20489	6.52822
0.97961	0.20542	6.54142
0.98130	0.20595	6.55462
0.98299	0.20649	6.56780
0.98468	0.20703	6.58099
0.98637	0.20757	6.59416
0.98806	0.20811	6.60734
0.98975	0.20865	6.62050
0.99144	0.20920	6.63366
0.99313	0.20975	6.64682
0.99482	0.21029	6.65997
0.99651	0.21084	6.67312
0.99820	0.21140	6.68626
0.99989	0.21195	6.69939
1.00158	0.21250	6.71252
1.00327	0.21306	6.72565
1.00496	0.21362	6.73877
1.00665	0.21418	6.75189
1.00834	0.21474	6.76500
1.01003	0.21530	6.77810
1.01172	0.21587	6.79120
1.01341	0.21644	6.80430
1.01509	0.21700	6.81739
1.01678	0.21757	6.83048
1.01847	0.21815	6.84356
1.02016	0.21872	6.85664
1.02185	0.21929	6.86971
1.02354	0.21987	6.88278
1.02523	0.22045	6.89584
1.02692	0.22103	6.90890
1.02861	0.22161	6.92196
1.03030	0.22219	6.93501
1.03199	0.22277	6.94805
1.03368	0.22336	6.96110
1.03537	0.22395	6.97413
1.03706	0.22453	6.98717
1.03875	0.22512	7.00020
1.04044	0.22572	7.01322
1.04213	0.22631	7.02624
1.04382	0.22690	7.03926
1.04551	0.22750	7.05227
1.04720	0.22810	7.06528
