Refractive index of gold at +39K
lambda [um]	n	k
0.74136	0.14974	4.57495
0.74305	0.14978	4.58977
0.74474	0.14983	4.60457
0.74643	0.14989	4.61935
0.74812	0.14996	4.63410
0.74981	0.15003	4.64882
0.75150	0.15011	4.66352
0.75319	0.15020	4.67820
0.75488	0.15029	4.69286
0.75657	0.15039	4.70749
0.75826	0.15050	4.72210
0.75995	0.15061	4.73669
0.76164	0.15073	4.75125
0.76333	0.15085	4.76580
0.76502	0.15098	4.78032
0.76671	0.15112	4.79482
0.76840	0.15126	4.80930
0.77009	0.15141	4.82376
0.77178	0.15156	4.83821
0.77347	0.15172	4.85263
0.77516	0.15188	4.86703
0.77685	0.15205	4.88141
0.77854	0.15223	4.89577
0.78023	0.15241	4.91012
0.78192	0.15259	4.92445
0.78361	0.15278	4.93875
0.78530	0.15298	4.95304
0.78699	0.15317	4.96732
0.78867	0.15338	4.98157
0.79036	0.15359	4.99581
0.79205	0.15380	5.01003
0.79374	0.15402	5.02423
0.79543	0.15424	5.03842
0.79712	0.15447	5.05259
0.79881	0.15470	5.06674
0.80050	0.15493	5.08088
0.80219	0.15517	5.09500
0.80388	0.15541	5.10911
0.80557	0.15566	5.12320
0.80726	0.15591	5.13728
0.80895	0.15617	5.15134
0.81064	0.15643	5.16538
0.81233	0.15669	5.17941
0.81402	0.15696	5.19343
0.81571	0.15723	5.20743
0.81740	0.15751	5.22142
0.81909	0.15778	5.23540
0.82078	0.15807	5.24936
0.82247	0.15835	5.26331
0.82416	0.15864	5.27724
0.82585	0.15893	5.29116
0.82754	0.15923	5.30507
0.82923	0.15953	5.31896
0.83092	0.15983	5.33284
0.83261	0.16014	5.34671
0.83430	0.16045	5.36057
0.83599	0.16076	5.37441
0.83768	0.16108	5.38824
0.83937	0.16140	5.40206
0.84106	0.16172	5.41587
0.84275	0.16205	5.42966
0.84443	0.16238	5.44344
0.84612	0.16271	5.45722
0.84781	0.16304	5.47098
0.84950	0.16338	5.48473
0.85119	0.16372	5.49846
0.85288	0.16407	5.51219
0.85457	0.16441	5.52591
0.85626	0.16476	5.53961
0.85795	0.16511	5.55330
0.85964	0.16547	5.56699
0.86133	0.16583	5.58066
0.86302	0.16619	5.59432
0.86471	0.16655	5.60797
0.86640	0.16692	5.62162
0.86809	0.16729	5.63525
0.86978	0.16766	5.64887
0.87147	0.16803	5.66248
0.87316	0.16841	5.67608
0.87485	0.16879	5.68967
0.87654	0.16917	5.70326
0.87823	0.16956	5.71683
0.87992	0.16994	5.73039
0.88161	0.17033	5.74395
0.88330	0.17073	5.75749
0.88499	0.17112	5.77103
0.88668	0.17152	5.78456
0.88837	0.17192	5.79807
0.89006	0.17232	5.81158
0.89175	0.17272	5.82508
0.89344	0.17313	5.83858
0.89513	0.17354	5.85206
0.89682	0.17395	5.86553
0.89851	0.17436	5.87900
0.90020	0.17478	5.89246
0.90188	0.17520	5.90591
0.90357	0.17562	5.91935
0.90526	0.17604	5.93278
0.90695	0.17646	5.94621
0.90864	0.17689	5.95962
0.91033	0.17732	5.97303
0.91202	0.17775	5.98643
0.91371	0.17818	5.99983
0.91540	0.17862	6.01321
0.91709	0.17906	6.02659
0.91878	0.17950	6.03996
0.92047	0.17994	6.05333
0.92216	0.18038	6.06668
0.92385	0.18083	6.08003
0.92554	0.18127	6.09337
0.92723	0.18172	6.10671
0.92892	0.18218	6.12003
0.93061	0.18263	6.13335
0.93230	0.18309	6.14667
0.93399	0.18354	6.15997
0.93568	0.18400	6.17327
0.93737	0.18447	6.18657
0.93906	0.18493	6.19985
0.94075	0.18540	6.21313
0.94244	0.18586	6.22640
0.94413	0.18633	6.23967
0.94582	0.18680	6.25293
0.94751	0.18728	6.26618
0.94920	0.18775	6.27943
0.95089	0.18823	6.29267
0.95258	0.18871	6.30590
0.95427	0.18919	6.31913
0.95596	0.18967	6.33235
0.95764	0.19016	6.34556
0.95933	0.19064	6.35877
0.96102	0.19113	6.37197
0.96271	0.19162	6.38517
0.96440	0.19211	6.39836
0.96609	0.19260	6.41155
0.96778	0.19310	6.42473
0.96947	0.19360	6.43790
0.97116	0.19409	6.45107
0.97285	0.19459	6.46423
0.97454	0.19510	6.47739
0.97623	0.19560	6.49054
0.97792	0.19610	6.50368
0.97961	0.19661	6.51682
0.98130	0.19712	6.52995
0.98299	0.19763	6.54308
0.98468	0.19814	6.55621
0.98637	0.19866	6.56932
0.98806	0.19917	6.58244
0.98975	0.19969	6.59554
0.99144	0.20021	6.60864
0.99313	0.20073	6.62174
0.99482	0.20125	6.63483
0.99651	0.20177	6.64792
0.99820	0.20230	6.66100
0.99989	0.20283	6.67408
1.00158	0.20335	6.68715
1.00327	0.20388	6.70021
1.00496	0.20442	6.71327
1.00665	0.20495	6.72633
1.00834	0.20548	6.73938
1.01003	0.20602	6.75243
1.01172	0.20656	6.76547
1.01341	0.20710	6.77851
1.01509	0.20764	6.79154
1.01678	0.20818	6.80457
1.01847	0.20873	6.81759
1.02016	0.20927	6.83061
1.02185	0.20982	6.84363
1.02354	0.21037	6.85663
1.02523	0.21092	6.86964
1.02692	0.21147	6.88264
1.02861	0.21202	6.89564
1.03030	0.21258	6.90863
1.03199	0.21313	6.92162
1.03368	0.21369	6.93460
1.03537	0.21425	6.94758
1.03706	0.21481	6.96055
1.03875	0.21537	6.97352
1.04044	0.21594	6.98649
1.04213	0.21650	6.99945
1.04382	0.21707	7.01241
1.04551	0.21764	7.02536
1.04720	0.21821	7.03831
