Refractive index of gold at +58K
lambda [um]	n	k
0.55043	0.34545	2.48310
0.55212	0.33711	2.51083
0.55381	0.32920	2.53817
0.55550	0.32168	2.56513
0.55719	0.31454	2.59171
0.55888	0.30775	2.61794
0.56057	0.30128	2.64383
0.56225	0.29512	2.66938
0.56394	0.28924	2.69462
0.56563	0.28364	2.71954
0.56732	0.27830	2.74416
0.56901	0.27319	2.76849
0.57070	0.26832	2.79254
0.57239	0.26365	2.81632
0.57408	0.25919	2.83984
0.57577	0.25493	2.86311
0.57746	0.25084	2.88613
0.57915	0.24693	2.90892
0.58084	0.24317	2.93148
0.58253	0.23958	2.95381
0.58422	0.23613	2.97593
0.58591	0.23282	2.99785
0.58760	0.22964	3.01956
0.58929	0.22659	3.04108
0.59098	0.22366	3.06241
0.59267	0.22084	3.08356
0.59436	0.21814	3.10453
0.59605	0.21553	3.12533
0.59774	0.21303	3.14597
0.59943	0.21062	3.16644
0.60112	0.20831	3.18675
0.60281	0.20608	3.20692
0.60450	0.20393	3.22693
0.60619	0.20186	3.24681
0.60788	0.19987	3.26654
0.60957	0.19796	3.28614
0.61126	0.19611	3.30561
0.61295	0.19433	3.32495
0.61464	0.19261	3.34416
0.61633	0.19096	3.36326
0.61801	0.18937	3.38223
0.61970	0.18783	3.40110
0.62139	0.18635	3.41985
0.62308	0.18492	3.43849
0.62477	0.18355	3.45703
0.62646	0.18222	3.47546
0.62815	0.18094	3.49379
0.62984	0.17971	3.51203
0.63153	0.17852	3.53017
0.63322	0.17737	3.54822
0.63491	0.17626	3.56618
0.63660	0.17519	3.58405
0.63829	0.17416	3.60183
0.63998	0.17317	3.61953
0.64167	0.17222	3.63715
0.64336	0.17129	3.65468
0.64505	0.17041	3.67214
0.64674	0.16955	3.68952
0.64843	0.16873	3.70683
0.65012	0.16793	3.72406
0.65181	0.16717	3.74123
0.65350	0.16643	3.75832
0.65519	0.16572	3.77535
0.65688	0.16504	3.79230
0.65857	0.16438	3.80920
0.66026	0.16375	3.82603
0.66195	0.16314	3.84280
0.66364	0.16256	3.85950
0.66533	0.16199	3.87615
0.66702	0.16146	3.89274
0.66871	0.16094	3.90927
0.67040	0.16044	3.92574
0.67209	0.15997	3.94216
0.67378	0.15951	3.95853
0.67546	0.15907	3.97484
0.67715	0.15866	3.99111
0.67884	0.15826	4.00732
0.68053	0.15788	4.02348
0.68222	0.15751	4.03959
0.68391	0.15716	4.05566
0.68560	0.15683	4.07168
0.68729	0.15652	4.08765
0.68898	0.15622	4.10358
0.69067	0.15593	4.11946
0.69236	0.15566	4.13530
0.69405	0.15541	4.15110
0.69574	0.15517	4.16686
0.69743	0.15494	4.18258
0.69912	0.15473	4.19825
0.70081	0.15453	4.21389
0.70250	0.15434	4.22949
0.70419	0.15416	4.24505
0.70588	0.15400	4.26057
0.70757	0.15385	4.27605
0.70926	0.15371	4.29150
0.71095	0.15358	4.30692
0.71264	0.15346	4.32230
0.71433	0.15336	4.33764
0.71602	0.15326	4.35296
0.71771	0.15317	4.36824
0.71940	0.15310	4.38348
0.72109	0.15303	4.39870
0.72278	0.15298	4.41388
0.72447	0.15293	4.42903
0.72616	0.15290	4.44415
0.72785	0.15287	4.45925
0.72954	0.15285	4.47431
0.73122	0.15284	4.48934
0.73291	0.15284	4.50435
0.73460	0.15285	4.51932
0.73629	0.15286	4.53427
0.73798	0.15288	4.54920
0.73967	0.15292	4.56409
0.74136	0.15295	4.57896
0.74305	0.15300	4.59380
0.74474	0.15306	4.60862
0.74643	0.15312	4.62342
0.74812	0.15319	4.63818
0.74981	0.15326	4.65293
0.75150	0.15335	4.66765
0.75319	0.15344	4.68234
0.75488	0.15353	4.69702
0.75657	0.15364	4.71167
0.75826	0.15374	4.72630
0.75995	0.15386	4.74090
0.76164	0.15398	4.75548
0.76333	0.15411	4.77005
0.76502	0.15425	4.78459
0.76671	0.15439	4.79911
0.76840	0.15453	4.81360
0.77009	0.15468	4.82808
0.77178	0.15484	4.84254
0.77347	0.15500	4.85698
0.77516	0.15517	4.87140
0.77685	0.15535	4.88579
0.77854	0.15553	4.90017
0.78023	0.15571	4.91454
0.78192	0.15590	4.92888
0.78361	0.15609	4.94320
0.78530	0.15629	4.95751
0.78699	0.15650	4.97180
0.78867	0.15671	4.98607
0.79036	0.15692	5.00032
0.79205	0.15714	5.01456
0.79374	0.15736	5.02878
0.79543	0.15759	5.04298
0.79712	0.15782	5.05717
0.79881	0.15806	5.07134
0.80050	0.15830	5.08549
0.80219	0.15855	5.09963
0.80388	0.15880	5.11375
0.80557	0.15905	5.12786
0.80726	0.15931	5.14195
0.80895	0.15957	5.15602
0.81064	0.15984	5.17008
0.81233	0.16011	5.18413
0.81402	0.16038	5.19816
0.81571	0.16066	5.21218
0.81740	0.16094	5.22618
0.81909	0.16123	5.24017
0.82078	0.16151	5.25415
0.82247	0.16181	5.26811
0.82416	0.16210	5.28206
0.82585	0.16240	5.29599
0.82754	0.16271	5.30992
0.82923	0.16301	5.32382
0.83092	0.16332	5.33772
0.83261	0.16364	5.35160
0.83430	0.16396	5.36547
0.83599	0.16428	5.37933
0.83768	0.16460	5.39318
0.83937	0.16493	5.40701
0.84106	0.16526	5.42083
0.84275	0.16559	5.43464
0.84443	0.16593	5.44844
0.84612	0.16627	5.46222
0.84781	0.16661	5.47600
0.84950	0.16696	5.48976
0.85119	0.16731	5.50351
0.85288	0.16766	5.51725
0.85457	0.16801	5.53098
0.85626	0.16837	5.54470
0.85795	0.16873	5.55841
0.85964	0.16910	5.57211
0.86133	0.16946	5.58579
0.86302	0.16983	5.59947
0.86471	0.17020	5.61313
0.86640	0.17058	5.62679
0.86809	0.17096	5.64043
0.86978	0.17134	5.65407
0.87147	0.17172	5.66769
0.87316	0.17211	5.68131
0.87485	0.17249	5.69491
0.87654	0.17288	5.70851
0.87823	0.17328	5.72210
0.87992	0.17367	5.73567
0.88161	0.17407	5.74924
0.88330	0.17447	5.76280
0.88499	0.17488	5.77635
0.88668	0.17528	5.78989
0.88837	0.17569	5.80342
0.89006	0.17610	5.81694
0.89175	0.17652	5.83046
0.89344	0.17693	5.84396
0.89513	0.17735	5.85746
0.89682	0.17777	5.87094
0.89851	0.17820	5.88442
0.90020	0.17862	5.89789
0.90188	0.17905	5.91136
0.90357	0.17948	5.92481
0.90526	0.17991	5.93826
0.90695	0.18034	5.95169
0.90864	0.18078	5.96512
0.91033	0.18122	5.97855
0.91202	0.18166	5.99196
0.91371	0.18210	6.00537
0.91540	0.18255	6.01876
0.91709	0.18300	6.03216
0.91878	0.18345	6.04554
0.92047	0.18390	6.05891
0.92216	0.18435	6.07228
0.92385	0.18481	6.08564
0.92554	0.18527	6.09900
0.92723	0.18573	6.11234
0.92892	0.18619	6.12568
0.93061	0.18665	6.13902
0.93230	0.18712	6.15234
0.93399	0.18759	6.16566
0.93568	0.18806	6.17897
0.93737	0.18853	6.19228
0.93906	0.18901	6.20557
0.94075	0.18948	6.21887
0.94244	0.18996	6.23215
0.94413	0.19044	6.24543
0.94582	0.19092	6.25870
0.94751	0.19141	6.27196
0.94920	0.19189	6.28522
0.95089	0.19238	6.29847
0.95258	0.19287	6.31172
0.95427	0.19336	6.32496
