Refractive index of gold at +43K
lambda [um]	n	k
0.83430	0.16115	5.36127
0.83599	0.16147	5.37512
0.83768	0.16179	5.38895
0.83937	0.16211	5.40277
0.84106	0.16243	5.41658
0.84275	0.16276	5.43038
0.84443	0.16309	5.44417
0.84612	0.16342	5.45794
0.84781	0.16376	5.47170
0.84950	0.16410	5.48545
0.85119	0.16444	5.49919
0.85288	0.16479	5.51292
0.85457	0.16514	5.52664
0.85626	0.16549	5.54035
0.85795	0.16584	5.55404
0.85964	0.16620	5.56773
0.86133	0.16656	5.58140
0.86302	0.16692	5.59506
0.86471	0.16729	5.60872
0.86640	0.16766	5.62236
0.86809	0.16803	5.63600
0.86978	0.16840	5.64962
0.87147	0.16878	5.66323
0.87316	0.16915	5.67684
0.87485	0.16954	5.69043
0.87654	0.16992	5.70401
0.87823	0.17031	5.71759
0.87992	0.17069	5.73116
0.88161	0.17109	5.74471
0.88330	0.17148	5.75826
0.88499	0.17188	5.77180
0.88668	0.17228	5.78533
0.88837	0.17268	5.79884
0.89006	0.17308	5.81236
0.89175	0.17349	5.82586
0.89344	0.17389	5.83935
0.89513	0.17431	5.85284
0.89682	0.17472	5.86631
0.89851	0.17513	5.87978
0.90020	0.17555	5.89324
0.90188	0.17597	5.90669
0.90357	0.17639	5.92013
0.90526	0.17682	5.93357
0.90695	0.17724	5.94700
0.90864	0.17767	5.96042
0.91033	0.17810	5.97383
0.91202	0.17854	5.98723
0.91371	0.17897	6.00062
0.91540	0.17941	6.01401
0.91709	0.17985	6.02739
0.91878	0.18029	6.04077
0.92047	0.18074	6.05413
0.92216	0.18118	6.06749
0.92385	0.18163	6.08084
0.92554	0.18208	6.09418
0.92723	0.18253	6.10752
0.92892	0.18299	6.12085
0.93061	0.18344	6.13417
0.93230	0.18390	6.14748
0.93399	0.18436	6.16079
0.93568	0.18482	6.17409
0.93737	0.18529	6.18738
0.93906	0.18575	6.20067
0.94075	0.18622	6.21395
0.94244	0.18669	6.22723
0.94413	0.18716	6.24049
0.94582	0.18763	6.25375
0.94751	0.18811	6.26701
0.94920	0.18859	6.28026
0.95089	0.18907	6.29350
0.95258	0.18955	6.30673
0.95427	0.19003	6.31996
0.95596	0.19052	6.33318
0.95764	0.19100	6.34640
0.95933	0.19149	6.35961
0.96102	0.19198	6.37281
0.96271	0.19247	6.38601
0.96440	0.19297	6.39920
0.96609	0.19346	6.41239
0.96778	0.19396	6.42557
0.96947	0.19446	6.43875
0.97116	0.19496	6.45192
0.97285	0.19546	6.46508
0.97454	0.19597	6.47824
0.97623	0.19647	6.49139
0.97792	0.19698	6.50453
0.97961	0.19749	6.51767
0.98130	0.19800	6.53081
0.98299	0.19851	6.54394
0.98468	0.19903	6.55706
0.98637	0.19954	6.57018
0.98806	0.20006	6.58330
0.98975	0.20058	6.59641
0.99144	0.20110	6.60951
0.99313	0.20162	6.62261
0.99482	0.20215	6.63570
0.99651	0.20267	6.64879
0.99820	0.20320	6.66187
0.99989	0.20373	6.67495
1.00158	0.20426	6.68802
1.00327	0.20480	6.70109
1.00496	0.20533	6.71415
1.00665	0.20587	6.72721
1.00834	0.20640	6.74026
1.01003	0.20694	6.75331
1.01172	0.20748	6.76635
1.01341	0.20802	6.77939
1.01509	0.20857	6.79242
1.01678	0.20911	6.80545
1.01847	0.20966	6.81848
1.02016	0.21021	6.83150
1.02185	0.21076	6.84451
1.02354	0.21131	6.85752
1.02523	0.21186	6.87053
1.02692	0.21241	6.88353
1.02861	0.21297	6.89653
1.03030	0.21353	6.90952
1.03199	0.21409	6.92251
1.03368	0.21465	6.93549
1.03537	0.21521	6.94847
1.03706	0.21577	6.96145
1.03875	0.21634	6.97442
1.04044	0.21690	6.98739
1.04213	0.21747	7.00035
1.04382	0.21804	7.01331
1.04551	0.21861	7.02626
1.04720	0.21918	7.03922
