Refractive index of gold at +37K
lambda [um]	n	k
0.81571	0.15690	5.20719
0.81740	0.15717	5.22117
0.81909	0.15745	5.23515
0.82078	0.15773	5.24911
0.82247	0.15801	5.26305
0.82416	0.15830	5.27699
0.82585	0.15859	5.29091
0.82754	0.15889	5.30481
0.82923	0.15919	5.31871
0.83092	0.15949	5.33259
0.83261	0.15980	5.34645
0.83430	0.16011	5.36031
0.83599	0.16042	5.37415
0.83768	0.16073	5.38798
0.83937	0.16105	5.40180
0.84106	0.16137	5.41561
0.84275	0.16170	5.42940
0.84443	0.16203	5.44318
0.84612	0.16236	5.45695
0.84781	0.16269	5.47071
0.84950	0.16303	5.48446
0.85119	0.16337	5.49820
0.85288	0.16371	5.51192
0.85457	0.16406	5.52564
0.85626	0.16441	5.53934
0.85795	0.16476	5.55304
0.85964	0.16511	5.56672
0.86133	0.16547	5.58039
0.86302	0.16583	5.59405
0.86471	0.16619	5.60770
0.86640	0.16656	5.62134
0.86809	0.16693	5.63498
0.86978	0.16730	5.64860
0.87147	0.16767	5.66221
0.87316	0.16805	5.67581
0.87485	0.16843	5.68940
0.87654	0.16881	5.70298
0.87823	0.16919	5.71655
0.87992	0.16958	5.73012
0.88161	0.16996	5.74367
0.88330	0.17036	5.75722
0.88499	0.17075	5.77075
0.88668	0.17115	5.78428
0.88837	0.17154	5.79780
0.89006	0.17194	5.81130
0.89175	0.17235	5.82480
0.89344	0.17275	5.83830
0.89513	0.17316	5.85178
0.89682	0.17357	5.86525
0.89851	0.17398	5.87872
0.90020	0.17440	5.89217
0.90188	0.17482	5.90562
0.90357	0.17523	5.91906
0.90526	0.17566	5.93250
0.90695	0.17608	5.94592
0.90864	0.17651	5.95934
0.91033	0.17693	5.97275
0.91202	0.17736	5.98615
0.91371	0.17780	5.99954
0.91540	0.17823	6.01293
0.91709	0.17867	6.02631
0.91878	0.17911	6.03968
0.92047	0.17955	6.05304
0.92216	0.17999	6.06639
0.92385	0.18043	6.07974
0.92554	0.18088	6.09308
0.92723	0.18133	6.10642
0.92892	0.18178	6.11974
0.93061	0.18223	6.13306
0.93230	0.18269	6.14638
0.93399	0.18314	6.15968
0.93568	0.18360	6.17298
0.93737	0.18406	6.18627
0.93906	0.18453	6.19956
0.94075	0.18499	6.21284
0.94244	0.18546	6.22611
0.94413	0.18593	6.23937
0.94582	0.18640	6.25263
0.94751	0.18687	6.26588
0.94920	0.18734	6.27913
0.95089	0.18782	6.29237
0.95258	0.18830	6.30560
0.95427	0.18878	6.31883
0.95596	0.18926	6.33205
0.95764	0.18974	6.34527
0.95933	0.19023	6.35847
0.96102	0.19071	6.37168
0.96271	0.19120	6.38487
0.96440	0.19169	6.39806
0.96609	0.19218	6.41125
0.96778	0.19268	6.42443
0.96947	0.19317	6.43760
0.97116	0.19367	6.45077
0.97285	0.19417	6.46393
0.97454	0.19467	6.47708
0.97623	0.19517	6.49023
0.97792	0.19568	6.50338
0.97961	0.19618	6.51652
0.98130	0.19669	6.52965
0.98299	0.19720	6.54278
0.98468	0.19771	6.55590
0.98637	0.19822	6.56902
0.98806	0.19874	6.58213
0.98975	0.19925	6.59524
0.99144	0.19977	6.60834
0.99313	0.20029	6.62143
0.99482	0.20081	6.63453
0.99651	0.20133	6.64761
0.99820	0.20186	6.66069
0.99989	0.20238	6.67377
1.00158	0.20291	6.68684
1.00327	0.20344	6.69991
1.00496	0.20397	6.71297
1.00665	0.20450	6.72602
1.00834	0.20504	6.73907
1.01003	0.20557	6.75212
1.01172	0.20611	6.76516
1.01341	0.20665	6.77820
1.01509	0.20719	6.79123
1.01678	0.20773	6.80426
1.01847	0.20827	6.81728
1.02016	0.20881	6.83030
1.02185	0.20936	6.84331
1.02354	0.20991	6.85632
1.02523	0.21046	6.86933
1.02692	0.21101	6.88233
1.02861	0.21156	6.89532
1.03030	0.21211	6.90832
1.03199	0.21267	6.92130
1.03368	0.21322	6.93429
1.03537	0.21378	6.94726
1.03706	0.21434	6.96024
1.03875	0.21490	6.97321
1.04044	0.21547	6.98617
1.04213	0.21603	6.99913
1.04382	0.21659	7.01209
1.04551	0.21716	7.02505
1.04720	0.21773	7.03799
