Refractive index of gold at +99K
lambda [um]	n	k
0.70926	0.15578	4.31676
0.71095	0.15566	4.33228
0.71264	0.15555	4.34776
0.71433	0.15545	4.36321
0.71602	0.15536	4.37863
0.71771	0.15528	4.39402
0.71940	0.15521	4.40938
0.72109	0.15516	4.42470
0.72278	0.15511	4.43999
0.72447	0.15507	4.45525
0.72616	0.15504	4.47048
0.72785	0.15502	4.48569
0.72954	0.15501	4.50086
0.73122	0.15501	4.51601
0.73291	0.15502	4.53112
0.73460	0.15504	4.54621
0.73629	0.15506	4.56128
0.73798	0.15509	4.57631
0.73967	0.15514	4.59132
0.74136	0.15519	4.60630
0.74305	0.15524	4.62126
0.74474	0.15531	4.63620
0.74643	0.15538	4.65110
0.74812	0.15546	4.66599
0.74981	0.15555	4.68085
0.75150	0.15564	4.69568
0.75319	0.15574	4.71050
0.75488	0.15585	4.72529
0.75657	0.15597	4.74005
0.75826	0.15609	4.75480
0.75995	0.15622	4.76952
0.76164	0.15635	4.78422
0.76333	0.15649	4.79891
0.76502	0.15664	4.81356
0.76671	0.15679	4.82820
0.76840	0.15695	4.84282
0.77009	0.15711	4.85742
0.77178	0.15728	4.87200
0.77347	0.15746	4.88655
0.77516	0.15764	4.90109
0.77685	0.15783	4.91561
0.77854	0.15802	4.93011
0.78023	0.15822	4.94460
0.78192	0.15842	4.95906
0.78361	0.15863	4.97351
0.78530	0.15884	4.98794
0.78699	0.15906	5.00235
0.78867	0.15928	5.01674
0.79036	0.15951	5.03112
0.79205	0.15974	5.04547
0.79374	0.15998	5.05982
0.79543	0.16022	5.07414
0.79712	0.16047	5.08845
0.79881	0.16072	5.10275
0.80050	0.16097	5.11702
0.80219	0.16123	5.13129
0.80388	0.16150	5.14553
0.80557	0.16176	5.15976
0.80726	0.16204	5.17398
0.80895	0.16231	5.18818
0.81064	0.16259	5.20237
0.81233	0.16288	5.21654
0.81402	0.16317	5.23070
0.81571	0.16346	5.24484
0.81740	0.16376	5.25897
0.81909	0.16406	5.27308
0.82078	0.16436	5.28719
0.82247	0.16467	5.30127
0.82416	0.16498	5.31535
0.82585	0.16529	5.32941
0.82754	0.16561	5.34346
0.82923	0.16593	5.35749
0.83092	0.16626	5.37151
0.83261	0.16659	5.38552
0.83430	0.16692	5.39952
0.83599	0.16726	5.41351
0.83768	0.16759	5.42748
0.83937	0.16794	5.44144
0.84106	0.16828	5.45539
0.84275	0.16863	5.46933
0.84443	0.16898	5.48325
0.84612	0.16934	5.49716
0.84781	0.16970	5.51107
0.84950	0.17006	5.52496
0.85119	0.17042	5.53884
0.85288	0.17079	5.55271
0.85457	0.17116	5.56656
0.85626	0.17153	5.58041
0.85795	0.17191	5.59425
0.85964	0.17229	5.60807
0.86133	0.17267	5.62189
0.86302	0.17306	5.63569
0.86471	0.17344	5.64948
0.86640	0.17383	5.66327
0.86809	0.17423	5.67704
0.86978	0.17462	5.69081
0.87147	0.17502	5.70456
0.87316	0.17542	5.71830
0.87485	0.17583	5.73204
0.87654	0.17623	5.74576
0.87823	0.17664	5.75948
0.87992	0.17705	5.77319
0.88161	0.17747	5.78688
0.88330	0.17789	5.80057
0.88499	0.17831	5.81425
0.88668	0.17873	5.82792
0.88837	0.17915	5.84158
0.89006	0.17958	5.85523
0.89175	0.18001	5.86887
0.89344	0.18044	5.88251
0.89513	0.18087	5.89613
0.89682	0.18131	5.90975
0.89851	0.18175	5.92336
0.90020	0.18219	5.93696
0.90188	0.18263	5.95055
0.90357	0.18308	5.96414
0.90526	0.18353	5.97771
0.90695	0.18398	5.99128
0.90864	0.18443	6.00484
0.91033	0.18489	6.01839
0.91202	0.18534	6.03194
0.91371	0.18580	6.04547
0.91540	0.18627	6.05900
0.91709	0.18673	6.07252
0.91878	0.18720	6.08604
0.92047	0.18766	6.09954
0.92216	0.18813	6.11304
0.92385	0.18861	6.12653
0.92554	0.18908	6.14002
0.92723	0.18956	6.15349
0.92892	0.19004	6.16696
0.93061	0.19052	6.18043
0.93230	0.19100	6.19388
0.93399	0.19148	6.20733
0.93568	0.19197	6.22077
0.93737	0.19246	6.23421
0.93906	0.19295	6.24764
0.94075	0.19344	6.26106
0.94244	0.19394	6.27447
0.94413	0.19443	6.28788
0.94582	0.19493	6.30128
0.94751	0.19543	6.31468
0.94920	0.19593	6.32807
0.95089	0.19644	6.34145
0.95258	0.19695	6.35482
0.95427	0.19745	6.36819
0.95596	0.19796	6.38156
0.95764	0.19848	6.39491
0.95933	0.19899	6.40827
0.96102	0.19950	6.42161
0.96271	0.20002	6.43495
0.96440	0.20054	6.44828
0.96609	0.20106	6.46161
0.96778	0.20159	6.47493
0.96947	0.20211	6.48825
0.97116	0.20264	6.50156
0.97285	0.20316	6.51486
0.97454	0.20369	6.52816
0.97623	0.20423	6.54145
0.97792	0.20476	6.55474
0.97961	0.20530	6.56802
0.98130	0.20583	6.58130
0.98299	0.20637	6.59457
0.98468	0.20691	6.60783
0.98637	0.20745	6.62109
0.98806	0.20800	6.63434
0.98975	0.20854	6.64759
0.99144	0.20909	6.66084
0.99313	0.20964	6.67407
0.99482	0.21019	6.68731
0.99651	0.21074	6.70054
0.99820	0.21130	6.71376
0.99989	0.21185	6.72698
1.00158	0.21241	6.74019
1.00327	0.21297	6.75340
1.00496	0.21353	6.76660
1.00665	0.21409	6.77980
1.00834	0.21466	6.79299
1.01003	0.21522	6.80618
1.01172	0.21579	6.81936
1.01341	0.21636	6.83254
1.01509	0.21693	6.84572
1.01678	0.21750	6.85888
1.01847	0.21807	6.87205
1.02016	0.21865	6.88521
1.02185	0.21922	6.89836
1.02354	0.21980	6.91151
1.02523	0.22038	6.92466
1.02692	0.22096	6.93780
1.02861	0.22155	6.95094
1.03030	0.22213	6.96407
1.03199	0.22272	6.97720
1.03368	0.22331	6.99032
1.03537	0.22389	7.00344
1.03706	0.22448	7.01656
1.03875	0.22508	7.02967
1.04044	0.22567	7.04278
1.04213	0.22627	7.05588
1.04382	0.22686	7.06898
1.04551	0.22746	7.08207
1.04720	0.22806	7.09516
