Refractive index of gold at +61K
lambda [um]	n	k
1.01509	0.21288	6.79925
1.01678	0.21344	6.81229
1.01847	0.21400	6.82533
1.02016	0.21456	6.83836
1.02185	0.21512	6.85139
1.02354	0.21568	6.86442
1.02523	0.21624	6.87744
1.02692	0.21681	6.89045
1.02861	0.21738	6.90346
1.03030	0.21795	6.91647
1.03199	0.21852	6.92947
1.03368	0.21909	6.94247
1.03537	0.21966	6.95546
1.03706	0.22024	6.96845
1.03875	0.22082	6.98143
1.04044	0.22139	6.99441
1.04213	0.22197	7.00739
1.04382	0.22255	7.02036
1.04551	0.22314	7.03333
1.04720	0.22372	7.04629
