Refractive index of gold at +63K
lambda [um]	n	k
0.77347	0.15571	4.85869
0.77516	0.15588	4.87312
0.77685	0.15606	4.88752
0.77854	0.15624	4.90191
0.78023	0.15642	4.91627
0.78192	0.15662	4.93062
0.78361	0.15681	4.94495
0.78530	0.15701	4.95926
0.78699	0.15722	4.97356
0.78867	0.15743	4.98784
0.79036	0.15765	5.00210
0.79205	0.15787	5.01634
0.79374	0.15809	5.03056
0.79543	0.15832	5.04477
0.79712	0.15856	5.05896
0.79881	0.15879	5.07314
0.80050	0.15904	5.08730
0.80219	0.15928	5.10144
0.80388	0.15954	5.11557
0.80557	0.15979	5.12968
0.80726	0.16005	5.14378
0.80895	0.16031	5.15786
0.81064	0.16058	5.17193
0.81233	0.16085	5.18598
0.81402	0.16113	5.20002
0.81571	0.16141	5.21404
0.81740	0.16169	5.22805
0.81909	0.16198	5.24205
0.82078	0.16227	5.25603
0.82247	0.16257	5.27000
0.82416	0.16287	5.28395
0.82585	0.16317	5.29789
0.82754	0.16347	5.31182
0.82923	0.16378	5.32574
0.83092	0.16409	5.33964
0.83261	0.16441	5.35353
0.83430	0.16473	5.36740
0.83599	0.16505	5.38127
0.83768	0.16538	5.39512
0.83937	0.16571	5.40896
0.84106	0.16604	5.42278
0.84275	0.16638	5.43660
0.84443	0.16672	5.45040
0.84612	0.16706	5.46419
0.84781	0.16740	5.47797
0.84950	0.16775	5.49174
0.85119	0.16810	5.50550
0.85288	0.16846	5.51925
0.85457	0.16881	5.53298
0.85626	0.16917	5.54671
0.85795	0.16954	5.56042
0.85964	0.16990	5.57412
0.86133	0.17027	5.58781
0.86302	0.17064	5.60150
0.86471	0.17102	5.61517
0.86640	0.17139	5.62883
0.86809	0.17177	5.64248
0.86978	0.17216	5.65612
0.87147	0.17254	5.66975
0.87316	0.17293	5.68337
0.87485	0.17332	5.69698
0.87654	0.17371	5.71059
0.87823	0.17411	5.72418
0.87992	0.17451	5.73776
0.88161	0.17491	5.75133
0.88330	0.17531	5.76490
0.88499	0.17572	5.77845
0.88668	0.17613	5.79200
0.88837	0.17654	5.80554
0.89006	0.17695	5.81906
0.89175	0.17737	5.83258
0.89344	0.17779	5.84609
0.89513	0.17821	5.85960
0.89682	0.17863	5.87309
0.89851	0.17906	5.88657
0.90020	0.17948	5.90005
0.90188	0.17991	5.91352
0.90357	0.18035	5.92698
0.90526	0.18078	5.94043
0.90695	0.18122	5.95387
0.90864	0.18166	5.96731
0.91033	0.18210	5.98074
0.91202	0.18254	5.99416
0.91371	0.18299	6.00757
0.91540	0.18344	6.02098
0.91709	0.18389	6.03437
0.91878	0.18434	6.04776
0.92047	0.18479	6.06114
0.92216	0.18525	6.07452
0.92385	0.18571	6.08788
0.92554	0.18617	6.10124
0.92723	0.18663	6.11460
0.92892	0.18710	6.12794
0.93061	0.18756	6.14128
0.93230	0.18803	6.15461
0.93399	0.18850	6.16793
0.93568	0.18898	6.18125
0.93737	0.18945	6.19456
0.93906	0.18993	6.20787
0.94075	0.19041	6.22116
0.94244	0.19089	6.23445
0.94413	0.19137	6.24774
0.94582	0.19185	6.26101
0.94751	0.19234	6.27428
0.94920	0.19283	6.28755
0.95089	0.19332	6.30081
0.95258	0.19381	6.31406
0.95427	0.19431	6.32730
0.95596	0.19480	6.34054
0.95764	0.19530	6.35377
0.95933	0.19580	6.36700
0.96102	0.19630	6.38022
0.96271	0.19681	6.39343
0.96440	0.19731	6.40664
0.96609	0.19782	6.41985
0.96778	0.19833	6.43304
0.96947	0.19884	6.44623
0.97116	0.19935	6.45942
0.97285	0.19987	6.47260
0.97454	0.20038	6.48577
0.97623	0.20090	6.49894
0.97792	0.20142	6.51210
0.97961	0.20194	6.52526
0.98130	0.20246	6.53841
0.98299	0.20299	6.55155
0.98468	0.20352	6.56469
0.98637	0.20404	6.57783
0.98806	0.20457	6.59096
0.98975	0.20511	6.60408
0.99144	0.20564	6.61720
0.99313	0.20617	6.63032
0.99482	0.20671	6.64342
0.99651	0.20725	6.65653
0.99820	0.20779	6.66963
0.99989	0.20833	6.68272
1.00158	0.20887	6.69581
1.00327	0.20942	6.70889
1.00496	0.20997	6.72197
1.00665	0.21051	6.73504
1.00834	0.21106	6.74811
1.01003	0.21161	6.76117
1.01172	0.21217	6.77423
1.01341	0.21272	6.78729
1.01509	0.21328	6.80034
1.01678	0.21384	6.81338
1.01847	0.21440	6.82642
1.02016	0.21496	6.83946
1.02185	0.21552	6.85249
1.02354	0.21608	6.86551
1.02523	0.21665	6.87854
1.02692	0.21722	6.89155
1.02861	0.21778	6.90456
1.03030	0.21836	6.91757
1.03199	0.21893	6.93058
1.03368	0.21950	6.94358
1.03537	0.22007	6.95657
1.03706	0.22065	6.96956
1.03875	0.22123	6.98255
1.04044	0.22181	6.99553
1.04213	0.22239	7.00851
1.04382	0.22297	7.02148
1.04551	0.22356	7.03445
1.04720	0.22414	7.04742
