Refractive index of gold at +65K
lambda [um]	n	k
0.55043	0.34647	2.48523
0.55212	0.33813	2.51293
0.55381	0.33021	2.54024
0.55550	0.32269	2.56717
0.55719	0.31554	2.59373
0.55888	0.30874	2.61994
0.56057	0.30227	2.64580
0.56225	0.29611	2.67134
0.56394	0.29023	2.69655
0.56563	0.28462	2.72146
0.56732	0.27927	2.74607
0.56901	0.27416	2.77039
0.57070	0.26928	2.79443
0.57239	0.26461	2.81820
0.57408	0.26015	2.84171
0.57577	0.25587	2.86496
0.57746	0.25178	2.88798
0.57915	0.24786	2.91075
0.58084	0.24411	2.93331
0.58253	0.24051	2.95563
0.58422	0.23705	2.97775
0.58591	0.23374	2.99966
0.58760	0.23056	3.02137
0.58929	0.22750	3.04289
0.59098	0.22457	3.06421
0.59267	0.22175	3.08536
0.59436	0.21904	3.10633
0.59605	0.21643	3.12713
0.59774	0.21393	3.14776
0.59943	0.21152	3.16823
0.60112	0.20920	3.18855
0.60281	0.20697	3.20871
0.60450	0.20482	3.22873
0.60619	0.20275	3.24860
0.60788	0.20075	3.26834
0.60957	0.19883	3.28794
0.61126	0.19699	3.30741
0.61295	0.19520	3.32675
0.61464	0.19349	3.34597
0.61633	0.19183	3.36506
0.61801	0.19024	3.38404
0.61970	0.18870	3.40291
0.62139	0.18722	3.42166
0.62308	0.18579	3.44031
0.62477	0.18441	3.45885
0.62646	0.18308	3.47729
0.62815	0.18180	3.49563
0.62984	0.18056	3.51387
0.63153	0.17937	3.53201
0.63322	0.17822	3.55007
0.63491	0.17712	3.56803
0.63660	0.17605	3.58590
0.63829	0.17502	3.60369
0.63998	0.17403	3.62139
0.64167	0.17307	3.63902
0.64336	0.17215	3.65656
0.64505	0.17126	3.67402
0.64674	0.17040	3.69141
0.64843	0.16958	3.70872
0.65012	0.16878	3.72597
0.65181	0.16802	3.74313
0.65350	0.16728	3.76023
0.65519	0.16657	3.77727
0.65688	0.16589	3.79423
0.65857	0.16523	3.81113
0.66026	0.16460	3.82797
0.66195	0.16399	3.84474
0.66364	0.16341	3.86145
0.66533	0.16285	3.87811
0.66702	0.16231	3.89470
0.66871	0.16179	3.91124
0.67040	0.16130	3.92772
0.67209	0.16082	3.94415
0.67378	0.16037	3.96052
0.67546	0.15993	3.97685
0.67715	0.15951	3.99312
0.67884	0.15911	4.00933
0.68053	0.15873	4.02550
0.68222	0.15837	4.04162
0.68391	0.15802	4.05770
0.68560	0.15769	4.07373
0.68729	0.15738	4.08971
0.68898	0.15708	4.10564
0.69067	0.15680	4.12153
0.69236	0.15653	4.13738
0.69405	0.15627	4.15319
0.69574	0.15603	4.16895
