Refractive index of gold at +72K
lambda [um]	n	k
0.66026	0.16534	3.83018
0.66195	0.16474	3.84697
0.66364	0.16415	3.86369
0.66533	0.16359	3.88035
0.66702	0.16305	3.89696
0.66871	0.16254	3.91351
0.67040	0.16204	3.93000
0.67209	0.16157	3.94644
0.67378	0.16111	3.96282
0.67546	0.16068	3.97915
0.67715	0.16026	3.99543
0.67884	0.15986	4.01166
0.68053	0.15948	4.02784
0.68222	0.15912	4.04398
0.68391	0.15877	4.06006
0.68560	0.15845	4.07610
0.68729	0.15813	4.09209
0.68898	0.15784	4.10804
0.69067	0.15755	4.12394
0.69236	0.15729	4.13980
0.69405	0.15703	4.15561
0.69574	0.15679	4.17139
0.69743	0.15657	4.18712
0.69912	0.15636	4.20282
0.70081	0.15616	4.21847
0.70250	0.15598	4.23409
0.70419	0.15580	4.24967
0.70588	0.15564	4.26521
0.70757	0.15549	4.28072
0.70926	0.15536	4.29619
0.71095	0.15523	4.31162
0.71264	0.15512	4.32702
0.71433	0.15502	4.34238
0.71602	0.15492	4.35771
0.71771	0.15484	4.37301
0.71940	0.15477	4.38828
0.72109	0.15471	4.40351
0.72278	0.15466	4.41871
0.72447	0.15461	4.43388
0.72616	0.15458	4.44903
0.72785	0.15456	4.46414
0.72954	0.15454	4.47922
0.73122	0.15454	4.49427
0.73291	0.15454	4.50930
0.73460	0.15455	4.52429
0.73629	0.15457	4.53926
0.73798	0.15460	4.55420
0.73967	0.15463	4.56912
0.74136	0.15468	4.58401
0.74305	0.15473	4.59887
0.74474	0.15479	4.61371
0.74643	0.15485	4.62852
0.74812	0.15493	4.64331
0.74981	0.15501	4.65807
0.75150	0.15510	4.67281
0.75319	0.15519	4.68753
0.75488	0.15529	4.70222
0.75657	0.15540	4.71689
0.75826	0.15551	4.73154
0.75995	0.15564	4.74616
0.76164	0.15576	4.76077
0.76333	0.15590	4.77535
0.76502	0.15603	4.78991
0.76671	0.15618	4.80445
0.76840	0.15633	4.81896
0.77009	0.15649	4.83346
0.77178	0.15665	4.84794
0.77347	0.15682	4.86240
0.77516	0.15699	4.87684
0.77685	0.15717	4.89125
0.77854	0.15736	4.90565
0.78023	0.15755	4.92003
0.78192	0.15774	4.93440
0.78361	0.15794	4.94874
0.78530	0.15815	4.96307
0.78699	0.15835	4.97738
0.78867	0.15857	4.99167
0.79036	0.15879	5.00594
0.79205	0.15901	5.02019
0.79374	0.15924	5.03443
0.79543	0.15948	5.04866
0.79712	0.15971	5.06286
0.79881	0.15996	5.07705
0.80050	0.16020	5.09122
0.80219	0.16045	5.10538
0.80388	0.16071	5.11952
0.80557	0.16097	5.13365
0.80726	0.16123	5.14776
0.80895	0.16150	5.16186
0.81064	0.16177	5.17594
0.81233	0.16205	5.19001
0.81402	0.16233	5.20406
0.81571	0.16261	5.21810
0.81740	0.16290	5.23212
0.81909	0.16319	5.24613
0.82078	0.16349	5.26012
0.82247	0.16378	5.27410
0.82416	0.16409	5.28807
0.82585	0.16439	5.30203
0.82754	0.16470	5.31597
0.82923	0.16502	5.32990
0.83092	0.16533	5.34381
0.83261	0.16565	5.35772
0.83430	0.16598	5.37161
0.83599	0.16630	5.38548
0.83768	0.16663	5.39935
0.83937	0.16697	5.41320
0.84106	0.16730	5.42704
0.84275	0.16764	5.44087
0.84443	0.16799	5.45469
0.84612	0.16833	5.46849
0.84781	0.16868	5.48229
0.84950	0.16903	5.49607
0.85119	0.16939	5.50984
0.85288	0.16975	5.52360
0.85457	0.17011	5.53735
0.85626	0.17047	5.55109
0.85795	0.17084	5.56482
0.85964	0.17121	5.57853
0.86133	0.17158	5.59224
0.86302	0.17196	5.60594
0.86471	0.17234	5.61962
0.86640	0.17272	5.63330
0.86809	0.17311	5.64696
0.86978	0.17349	5.66061
0.87147	0.17388	5.67426
0.87316	0.17427	5.68789
0.87485	0.17467	5.70152
0.87654	0.17507	5.71514
0.87823	0.17547	5.72874
0.87992	0.17587	5.74234
0.88161	0.17628	5.75593
0.88330	0.17668	5.76950
0.88499	0.17710	5.78307
0.88668	0.17751	5.79663
0.88837	0.17792	5.81018
0.89006	0.17834	5.82372
0.89175	0.17876	5.83726
0.89344	0.17919	5.85078
0.89513	0.17961	5.86430
0.89682	0.18004	5.87780
0.89851	0.18047	5.89130
0.90020	0.18090	5.90479
0.90188	0.18134	5.91827
0.90357	0.18177	5.93175
0.90526	0.18221	5.94521
0.90695	0.18265	5.95867
0.90864	0.18310	5.97212
0.91033	0.18354	5.98556
0.91202	0.18399	5.99900
0.91371	0.18444	6.01242
0.91540	0.18489	6.02584
0.91709	0.18535	6.03925
0.91878	0.18581	6.05265
0.92047	0.18627	6.06605
0.92216	0.18673	6.07944
0.92385	0.18719	6.09282
0.92554	0.18766	6.10619
0.92723	0.18812	6.11956
0.92892	0.18859	6.13292
0.93061	0.18906	6.14627
0.93230	0.18954	6.15961
0.93399	0.19001	6.17295
0.93568	0.19049	6.18628
0.93737	0.19097	6.19960
0.93906	0.19145	6.21292
0.94075	0.19194	6.22623
0.94244	0.19242	6.23954
0.94413	0.19291	6.25283
0.94582	0.19340	6.26612
0.94751	0.19389	6.27941
0.94920	0.19439	6.29269
0.95089	0.19488	6.30596
0.95258	0.19538	6.31922
0.95427	0.19588	6.33248
0.95596	0.19638	6.34573
0.95764	0.19688	6.35898
0.95933	0.19739	6.37222
0.96102	0.19789	6.38545
0.96271	0.19840	6.39868
0.96440	0.19891	6.41190
0.96609	0.19943	6.42512
0.96778	0.19994	6.43833
0.96947	0.20046	6.45153
0.97116	0.20097	6.46473
0.97285	0.20149	6.47792
0.97454	0.20201	6.49111
0.97623	0.20254	6.50429
0.97792	0.20306	6.51747
0.97961	0.20359	6.53064
0.98130	0.20412	6.54380
0.98299	0.20465	6.55696
0.98468	0.20518	6.57011
0.98637	0.20571	6.58326
0.98806	0.20625	6.59641
0.98975	0.20678	6.60954
0.99144	0.20732	6.62268
0.99313	0.20786	6.63580
0.99482	0.20840	6.64893
0.99651	0.20895	6.66204
0.99820	0.20949	6.67515
0.99989	0.21004	6.68826
1.00158	0.21059	6.70136
1.00327	0.21114	6.71446
1.00496	0.21169	6.72755
1.00665	0.21224	6.74064
1.00834	0.21280	6.75372
1.01003	0.21336	6.76680
1.01172	0.21391	6.77987
1.01341	0.21447	6.79294
1.01509	0.21503	6.80600
1.01678	0.21560	6.81906
1.01847	0.21616	6.83211
1.02016	0.21673	6.84516
1.02185	0.21730	6.85820
1.02354	0.21787	6.87124
1.02523	0.21844	6.88428
1.02692	0.21901	6.89731
1.02861	0.21958	6.91033
1.03030	0.22016	6.92336
1.03199	0.22074	6.93637
1.03368	0.22132	6.94939
1.03537	0.22190	6.96239
1.03706	0.22248	6.97540
1.03875	0.22306	6.98840
1.04044	0.22365	7.00139
1.04213	0.22423	7.01439
1.04382	0.22482	7.02737
1.04551	0.22541	7.04036
1.04720	0.22600	7.05333
