Refractive index of gold at +86K
lambda [um]	n	k
0.87147	0.17547	5.68693
0.87316	0.17587	5.70060
0.87485	0.17627	5.71427
0.87654	0.17668	5.72793
0.87823	0.17708	5.74158
0.87992	0.17749	5.75521
0.88161	0.17791	5.76884
0.88330	0.17832	5.78246
0.88499	0.17874	5.79607
0.88668	0.17916	5.80967
0.88837	0.17958	5.82327
0.89006	0.18001	5.83685
0.89175	0.18044	5.85043
0.89344	0.18087	5.86399
0.89513	0.18130	5.87755
0.89682	0.18173	5.89110
0.89851	0.18217	5.90464
0.90020	0.18261	5.91817
0.90188	0.18305	5.93169
0.90357	0.18350	5.94521
0.90526	0.18395	5.95872
0.90695	0.18439	5.97222
0.90864	0.18485	5.98571
0.91033	0.18530	5.99919
0.91202	0.18575	6.01267
0.91371	0.18621	6.02614
0.91540	0.18667	6.03960
0.91709	0.18714	6.05305
0.91878	0.18760	6.06649
0.92047	0.18807	6.07993
0.92216	0.18854	6.09336
0.92385	0.18901	6.10678
0.92554	0.18948	6.12020
0.92723	0.18995	6.13361
0.92892	0.19043	6.14701
0.93061	0.19091	6.16040
0.93230	0.19139	6.17379
0.93399	0.19188	6.18717
0.93568	0.19236	6.20054
0.93737	0.19285	6.21391
0.93906	0.19334	6.22727
0.94075	0.19383	6.24062
0.94244	0.19432	6.25396
0.94413	0.19482	6.26730
0.94582	0.19532	6.28064
0.94751	0.19582	6.29396
0.94920	0.19632	6.30728
0.95089	0.19682	6.32060
0.95258	0.19732	6.33390
0.95427	0.19783	6.34720
0.95596	0.19834	6.36050
0.95764	0.19885	6.37379
0.95933	0.19936	6.38707
0.96102	0.19988	6.40034
0.96271	0.20039	6.41361
0.96440	0.20091	6.42688
0.96609	0.20143	6.44014
0.96778	0.20195	6.45339
0.96947	0.20248	6.46663
0.97116	0.20300	6.47987
0.97285	0.20353	6.49311
0.97454	0.20406	6.50634
0.97623	0.20459	6.51956
0.97792	0.20512	6.53278
0.97961	0.20566	6.54599
0.98130	0.20619	6.55920
0.98299	0.20673	6.57240
0.98468	0.20727	6.58560
0.98637	0.20781	6.59879
0.98806	0.20836	6.61197
0.98975	0.20890	6.62515
0.99144	0.20945	6.63832
0.99313	0.20999	6.65149
0.99482	0.21054	6.66466
0.99651	0.21110	6.67782
0.99820	0.21165	6.69097
0.99989	0.21220	6.70412
1.00158	0.21276	6.71726
1.00327	0.21332	6.73040
1.00496	0.21388	6.74353
1.00665	0.21444	6.75666
1.00834	0.21500	6.76979
1.01003	0.21557	6.78291
1.01172	0.21613	6.79602
1.01341	0.21670	6.80913
1.01509	0.21727	6.82223
1.01678	0.21784	6.83533
1.01847	0.21841	6.84843
1.02016	0.21899	6.86152
1.02185	0.21957	6.87461
1.02354	0.22014	6.88769
1.02523	0.22072	6.90077
1.02692	0.22130	6.91384
1.02861	0.22188	6.92691
1.03030	0.22247	6.93997
1.03199	0.22305	6.95303
1.03368	0.22364	6.96608
1.03537	0.22423	6.97913
1.03706	0.22482	6.99218
1.03875	0.22541	7.00522
1.04044	0.22600	7.01826
1.04213	0.22660	7.03129
1.04382	0.22719	7.04432
1.04551	0.22779	7.05735
1.04720	0.22839	7.07037
