Refractive index of gold at +56K
lambda [um]	n	k
0.55043	0.34502	2.48257
0.55212	0.33668	2.51031
0.55381	0.32877	2.53765
0.55550	0.32126	2.56462
0.55719	0.31412	2.59121
0.55888	0.30732	2.61745
0.56057	0.30086	2.64334
0.56225	0.29470	2.66890
0.56394	0.28883	2.69414
0.56563	0.28323	2.71907
0.56732	0.27789	2.74369
0.56901	0.27279	2.76803
0.57070	0.26792	2.79208
0.57239	0.26326	2.81587
0.57408	0.25880	2.83939
0.57577	0.25453	2.86266
0.57746	0.25045	2.88569
0.57915	0.24654	2.90847
0.58084	0.24279	2.93103
0.58253	0.23920	2.95337
0.58422	0.23575	2.97549
0.58591	0.23244	2.99741
0.58760	0.22927	3.01913
0.58929	0.22622	3.04065
0.59098	0.22329	3.06198
0.59267	0.22047	3.08313
0.59436	0.21777	3.10410
0.59605	0.21517	3.12490
0.59774	0.21267	3.14553
0.59943	0.21026	3.16601
0.60112	0.20795	3.18632
0.60281	0.20572	3.20649
0.60450	0.20358	3.22650
0.60619	0.20151	3.24638
0.60788	0.19952	3.26611
0.60957	0.19761	3.28571
0.61126	0.19576	3.30517
0.61295	0.19398	3.32451
0.61464	0.19227	3.34373
0.61633	0.19062	3.36282
0.61801	0.18903	3.38180
0.61970	0.18749	3.40066
0.62139	0.18601	3.41941
0.62308	0.18459	3.43805
0.62477	0.18321	3.45659
0.62646	0.18188	3.47502
0.62815	0.18060	3.49335
0.62984	0.17937	3.51159
0.63153	0.17818	3.52973
0.63322	0.17704	3.54777
0.63491	0.17593	3.56573
0.63660	0.17486	3.58360
0.63829	0.17384	3.60138
0.63998	0.17284	3.61908
0.64167	0.17189	3.63669
0.64336	0.17097	3.65423
0.64505	0.17008	3.67168
0.64674	0.16923	3.68906
0.64843	0.16840	3.70637
0.65012	0.16761	3.72360
0.65181	0.16684	3.74076
0.65350	0.16611	3.75786
0.65519	0.16540	3.77488
0.65688	0.16471	3.79184
0.65857	0.16406	3.80873
0.66026	0.16343	3.82556
0.66195	0.16282	3.84232
0.66364	0.16224	3.85903
0.66533	0.16168	3.87567
0.66702	0.16114	3.89226
0.66871	0.16062	3.90879
0.67040	0.16012	3.92526
0.67209	0.15965	3.94168
0.67378	0.15919	3.95804
0.67546	0.15876	3.97436
0.67715	0.15834	3.99062
0.67884	0.15794	4.00683
0.68053	0.15756	4.02299
0.68222	0.15719	4.03910
0.68391	0.15685	4.05516
0.68560	0.15652	4.07118
0.68729	0.15620	4.08715
0.68898	0.15590	4.10308
0.69067	0.15562	4.11896
0.69236	0.15535	4.13480
0.69405	0.15509	4.15060
0.69574	0.15485	4.16635
0.69743	0.15462	4.18206
0.69912	0.15441	4.19774
0.70081	0.15421	4.21337
0.70250	0.15402	4.22897
0.70419	0.15385	4.24453
0.70588	0.15368	4.26005
0.70757	0.15353	4.27553
0.70926	0.15339	4.29098
0.71095	0.15326	4.30639
0.71264	0.15315	4.32177
0.71433	0.15304	4.33711
0.71602	0.15294	4.35242
0.71771	0.15286	4.36770
0.71940	0.15278	4.38294
0.72109	0.15272	4.39816
0.72278	0.15266	4.41334
0.72447	0.15261	4.42849
0.72616	0.15258	4.44361
0.72785	0.15255	4.45870
0.72954	0.15253	4.47376
0.73122	0.15252	4.48879
0.73291	0.15252	4.50379
0.73460	0.15253	4.51877
0.73629	0.15254	4.53372
0.73798	0.15256	4.54864
0.73967	0.15259	4.56353
0.74136	0.15263	4.57840
0.74305	0.15268	4.59324
0.74474	0.15273	4.60806
0.74643	0.15280	4.62285
0.74812	0.15286	4.63761
0.74981	0.15294	4.65235
0.75150	0.15302	4.66707
0.75319	0.15311	4.68177
0.75488	0.15321	4.69644
0.75657	0.15331	4.71109
0.75826	0.15342	4.72571
0.75995	0.15353	4.74031
0.76164	0.15366	4.75490
0.76333	0.15378	4.76946
0.76502	0.15392	4.78399
0.76671	0.15406	4.79851
0.76840	0.15420	4.81301
0.77009	0.15435	4.82748
0.77178	0.15451	4.84194
0.77347	0.15467	4.85638
0.77516	0.15484	4.87079
0.77685	0.15502	4.88519
0.77854	0.15519	4.89957
0.78023	0.15538	4.91393
0.78192	0.15557	4.92827
0.78361	0.15576	4.94259
0.78530	0.15596	4.95689
0.78699	0.15616	4.97118
0.78867	0.15637	4.98545
0.79036	0.15659	4.99970
0.79205	0.15680	5.01393
0.79374	0.15703	5.02815
0.79543	0.15725	5.04235
0.79712	0.15749	5.05653
0.79881	0.15772	5.07070
0.80050	0.15796	5.08485
0.80219	0.15821	5.09899
0.80388	0.15846	5.11311
0.80557	0.15871	5.12722
0.80726	0.15897	5.14130
0.80895	0.15923	5.15538
0.81064	0.15949	5.16944
0.81233	0.15976	5.18348
0.81402	0.16003	5.19751
0.81571	0.16031	5.21153
0.81740	0.16059	5.22553
0.81909	0.16088	5.23952
0.82078	0.16117	5.25349
0.82247	0.16146	5.26745
0.82416	0.16175	5.28140
0.82585	0.16205	5.29533
0.82754	0.16236	5.30925
0.82923	0.16266	5.32316
0.83092	0.16297	5.33705
0.83261	0.16328	5.35093
0.83430	0.16360	5.36480
0.83599	0.16392	5.37866
0.83768	0.16424	5.39250
0.83937	0.16457	5.40633
0.84106	0.16490	5.42015
0.84275	0.16523	5.43396
0.84443	0.16557	5.44775
0.84612	0.16591	5.46154
0.84781	0.16625	5.47531
0.84950	0.16659	5.48907
0.85119	0.16694	5.50282
0.85288	0.16729	5.51656
0.85457	0.16765	5.53028
0.85626	0.16801	5.54400
0.85795	0.16837	5.55771
0.85964	0.16873	5.57140
0.86133	0.16909	5.58509
0.86302	0.16946	5.59876
0.86471	0.16983	5.61242
0.86640	0.17021	5.62608
0.86809	0.17058	5.63972
0.86978	0.17096	5.65335
0.87147	0.17135	5.66698
0.87316	0.17173	5.68059
0.87485	0.17212	5.69419
0.87654	0.17251	5.70779
0.87823	0.17290	5.72137
0.87992	0.17330	5.73495
0.88161	0.17369	5.74851
0.88330	0.17409	5.76207
0.88499	0.17450	5.77562
0.88668	0.17490	5.78915
0.88837	0.17531	5.80268
0.89006	0.17572	5.81620
0.89175	0.17613	5.82972
0.89344	0.17655	5.84322
0.89513	0.17696	5.85671
0.89682	0.17738	5.87020
0.89851	0.17781	5.88367
0.90020	0.17823	5.89714
0.90188	0.17866	5.91060
0.90357	0.17909	5.92406
0.90526	0.17952	5.93750
0.90695	0.17995	5.95094
0.90864	0.18039	5.96436
0.91033	0.18082	5.97778
0.91202	0.18126	5.99120
0.91371	0.18171	6.00460
0.91540	0.18215	6.01800
0.91709	0.18260	6.03139
0.91878	0.18305	6.04477
0.92047	0.18350	6.05814
0.92216	0.18395	6.07151
0.92385	0.18440	6.08487
0.92554	0.18486	6.09822
0.92723	0.18532	6.11157
0.92892	0.18578	6.12490
0.93061	0.18625	6.13823
0.93230	0.18671	6.15156
0.93399	0.18718	6.16487
0.93568	0.18765	6.17818
0.93737	0.18812	6.19149
0.93906	0.18859	6.20478
0.94075	0.18907	6.21807
0.94244	0.18954	6.23135
0.94413	0.19002	6.24463
0.94582	0.19050	6.25790
0.94751	0.19099	6.27116
0.94920	0.19147	6.28442
0.95089	0.19196	6.29767
0.95258	0.19245	6.31091
0.95427	0.19294	6.32415
0.95596	0.19343	6.33738
0.95764	0.19392	6.35060
0.95933	0.19442	6.36382
0.96102	0.19492	6.37704
0.96271	0.19542	6.39024
0.96440	0.19592	6.40344
0.96609	0.19642	6.41664
0.96778	0.19693	6.42983
0.96947	0.19743	6.44301
0.97116	0.19794	6.45619
0.97285	0.19845	6.46936
0.97454	0.19897	6.48253
0.97623	0.19948	6.49569
0.97792	0.20000	6.50884
0.97961	0.20051	6.52199
0.98130	0.20103	6.53513
0.98299	0.20155	6.54827
0.98468	0.20208	6.56140
0.98637	0.20260	6.57453
0.98806	0.20313	6.58765
0.98975	0.20365	6.60077
0.99144	0.20418	6.61388
0.99313	0.20471	6.62699
0.99482	0.20525	6.64009
0.99651	0.20578	6.65319
0.99820	0.20632	6.66628
0.99989	0.20685	6.67936
1.00158	0.20739	6.69244
1.00327	0.20793	6.70552
1.00496	0.20848	6.71859
1.00665	0.20902	6.73166
1.00834	0.20957	6.74472
1.01003	0.21011	6.75777
1.01172	0.21066	6.77082
1.01341	0.21121	6.78387
1.01509	0.21176	6.79691
1.01678	0.21232	6.80995
1.01847	0.21287	6.82298
1.02016	0.21343	6.83601
1.02185	0.21399	6.84903
1.02354	0.21455	6.86205
1.02523	0.21511	6.87507
1.02692	0.21567	6.88808
1.02861	0.21624	6.90108
1.03030	0.21680	6.91408
1.03199	0.21737	6.92708
1.03368	0.21794	6.94007
1.03537	0.21851	6.95306
1.03706	0.21908	6.96604
1.03875	0.21966	6.97902
1.04044	0.22023	6.99200
1.04213	0.22081	7.00497
1.04382	0.22139	7.01794
1.04551	0.22196	7.03090
1.04720	0.22255	7.04386
