Refractive index of gold at +23K
lambda [um]	n	k
0.93737	0.18041	6.18488
0.93906	0.18087	6.19816
0.94075	0.18132	6.21144
0.94244	0.18178	6.22472
0.94413	0.18224	6.23799
0.94582	0.18270	6.25125
0.94751	0.18316	6.26450
0.94920	0.18363	6.27775
0.95089	0.18409	6.29099
0.95258	0.18456	6.30422
0.95427	0.18503	6.31745
0.95596	0.18551	6.33067
0.95764	0.18598	6.34389
0.95933	0.18646	6.35710
0.96102	0.18693	6.37031
0.96271	0.18741	6.38350
0.96440	0.18789	6.39670
0.96609	0.18838	6.40988
0.96778	0.18886	6.42306
0.96947	0.18935	6.43624
0.97116	0.18983	6.44941
0.97285	0.19032	6.46257
0.97454	0.19082	6.47573
0.97623	0.19131	6.48888
0.97792	0.19180	6.50203
0.97961	0.19230	6.51517
0.98130	0.19280	6.52830
0.98299	0.19330	6.54143
0.98468	0.19380	6.55456
0.98637	0.19430	6.56768
0.98806	0.19481	6.58079
0.98975	0.19531	6.59390
0.99144	0.19582	6.60701
0.99313	0.19633	6.62010
0.99482	0.19684	6.63320
0.99651	0.19735	6.64629
0.99820	0.19787	6.65937
0.99989	0.19838	6.67245
1.00158	0.19890	6.68552
1.00327	0.19942	6.69859
1.00496	0.19994	6.71165
1.00665	0.20046	6.72471
1.00834	0.20098	6.73776
1.01003	0.20151	6.75081
1.01172	0.20203	6.76386
1.01341	0.20256	6.77690
1.01509	0.20309	6.78993
1.01678	0.20362	6.80296
1.01847	0.20415	6.81599
1.02016	0.20469	6.82901
1.02185	0.20522	6.84203
1.02354	0.20576	6.85504
1.02523	0.20630	6.86804
1.02692	0.20684	6.88105
1.02861	0.20738	6.89405
1.03030	0.20792	6.90704
1.03199	0.20847	6.92003
1.03368	0.20901	6.93302
1.03537	0.20956	6.94600
1.03706	0.21011	6.95897
1.03875	0.21066	6.97195
1.04044	0.21121	6.98491
1.04213	0.21176	6.99788
1.04382	0.21232	7.01084
1.04551	0.21287	7.02379
1.04720	0.21343	7.03675
