Refractive index of gold at +30K
lambda [um]	n	k
0.87654	0.16735	5.70228
0.87823	0.16773	5.71586
0.87992	0.16811	5.72942
0.88161	0.16850	5.74297
0.88330	0.16889	5.75652
0.88499	0.16928	5.77005
0.88668	0.16967	5.78358
0.88837	0.17006	5.79709
0.89006	0.17046	5.81060
0.89175	0.17086	5.82410
0.89344	0.17126	5.83759
0.89513	0.17167	5.85107
0.89682	0.17207	5.86455
0.89851	0.17248	5.87801
0.90020	0.17289	5.89147
0.90188	0.17331	5.90492
0.90357	0.17372	5.91836
0.90526	0.17414	5.93179
0.90695	0.17456	5.94522
0.90864	0.17498	5.95863
0.91033	0.17541	5.97204
0.91202	0.17583	5.98544
0.91371	0.17626	5.99883
0.91540	0.17669	6.01222
0.91709	0.17712	6.02560
0.91878	0.17756	6.03897
0.92047	0.17800	6.05233
0.92216	0.17843	6.06569
0.92385	0.17888	6.07903
0.92554	0.17932	6.09237
0.92723	0.17976	6.10571
0.92892	0.18021	6.11904
0.93061	0.18066	6.13235
0.93230	0.18111	6.14567
0.93399	0.18156	6.15897
0.93568	0.18202	6.17227
0.93737	0.18247	6.18556
0.93906	0.18293	6.19885
0.94075	0.18339	6.21213
0.94244	0.18386	6.22540
0.94413	0.18432	6.23866
0.94582	0.18479	6.25192
0.94751	0.18526	6.26518
0.94920	0.18573	6.27842
0.95089	0.18620	6.29166
0.95258	0.18667	6.30489
0.95427	0.18715	6.31812
0.95596	0.18762	6.33134
0.95764	0.18810	6.34456
0.95933	0.18858	6.35777
0.96102	0.18907	6.37097
0.96271	0.18955	6.38417
0.96440	0.19004	6.39736
0.96609	0.19052	6.41054
0.96778	0.19101	6.42372
0.96947	0.19151	6.43689
0.97116	0.19200	6.45006
0.97285	0.19249	6.46322
0.97454	0.19299	6.47638
0.97623	0.19349	6.48953
0.97792	0.19399	6.50267
0.97961	0.19449	6.51581
0.98130	0.19499	6.52895
0.98299	0.19550	6.54207
0.98468	0.19600	6.55520
0.98637	0.19651	6.56832
0.98806	0.19702	6.58143
0.98975	0.19753	6.59453
0.99144	0.19805	6.60764
0.99313	0.19856	6.62073
0.99482	0.19908	6.63382
0.99651	0.19960	6.64691
0.99820	0.20012	6.65999
0.99989	0.20064	6.67307
1.00158	0.20116	6.68614
1.00327	0.20168	6.69921
1.00496	0.20221	6.71227
1.00665	0.20274	6.72532
1.00834	0.20327	6.73838
1.01003	0.20380	6.75142
1.01172	0.20433	6.76447
1.01341	0.20486	6.77750
1.01509	0.20540	6.79054
1.01678	0.20593	6.80356
1.01847	0.20647	6.81659
1.02016	0.20701	6.82961
1.02185	0.20755	6.84262
1.02354	0.20810	6.85563
1.02523	0.20864	6.86864
1.02692	0.20919	6.88164
1.02861	0.20973	6.89463
1.03030	0.21028	6.90763
1.03199	0.21083	6.92061
1.03368	0.21139	6.93360
1.03537	0.21194	6.94658
1.03706	0.21249	6.95955
1.03875	0.21305	6.97252
1.04044	0.21361	6.98549
1.04213	0.21417	6.99845
1.04382	0.21473	7.01141
1.04551	0.21529	7.02436
1.04720	0.21585	7.03731
