Refractive index of gold at +25K
lambda [um]	n	k
0.77347	0.14889	4.85129
0.77516	0.14905	4.86569
0.77685	0.14921	4.88007
0.77854	0.14938	4.89443
0.78023	0.14956	4.90877
0.78192	0.14974	4.92309
0.78361	0.14993	4.93739
0.78530	0.15012	4.95168
0.78699	0.15031	4.96594
0.78867	0.15051	4.98020
0.79036	0.15071	4.99443
0.79205	0.15092	5.00864
0.79374	0.15114	5.02284
0.79543	0.15135	5.03703
0.79712	0.15158	5.05119
0.79881	0.15180	5.06534
0.80050	0.15203	5.07948
0.80219	0.15227	5.09360
0.80388	0.15250	5.10770
0.80557	0.15275	5.12179
0.80726	0.15299	5.13586
0.80895	0.15324	5.14992
0.81064	0.15350	5.16396
0.81233	0.15376	5.17799
0.81402	0.15402	5.19200
0.81571	0.15428	5.20600
0.81740	0.15455	5.21999
0.81909	0.15483	5.23396
0.82078	0.15510	5.24792
0.82247	0.15538	5.26186
0.82416	0.15567	5.27579
0.82585	0.15596	5.28971
0.82754	0.15625	5.30362
0.82923	0.15654	5.31751
0.83092	0.15684	5.33139
0.83261	0.15714	5.34525
0.83430	0.15744	5.35911
0.83599	0.15775	5.37295
0.83768	0.15806	5.38678
0.83937	0.15837	5.40059
0.84106	0.15869	5.41440
0.84275	0.15901	5.42819
0.84443	0.15933	5.44197
0.84612	0.15966	5.45574
0.84781	0.15999	5.46950
0.84950	0.16032	5.48325
0.85119	0.16065	5.49699
0.85288	0.16099	5.51071
0.85457	0.16133	5.52443
0.85626	0.16167	5.53813
0.85795	0.16202	5.55182
0.85964	0.16237	5.56550
0.86133	0.16272	5.57917
0.86302	0.16307	5.59284
0.86471	0.16343	5.60649
0.86640	0.16379	5.62013
0.86809	0.16415	5.63376
0.86978	0.16452	5.64738
0.87147	0.16488	5.66099
0.87316	0.16525	5.67459
0.87485	0.16563	5.68818
0.87654	0.16600	5.70176
0.87823	0.16638	5.71534
0.87992	0.16676	5.72890
0.88161	0.16714	5.74245
0.88330	0.16752	5.75600
0.88499	0.16791	5.76953
0.88668	0.16830	5.78306
0.88837	0.16869	5.79658
0.89006	0.16909	5.81009
0.89175	0.16948	5.82359
0.89344	0.16988	5.83708
0.89513	0.17028	5.85056
0.89682	0.17069	5.86403
0.89851	0.17109	5.87750
0.90020	0.17150	5.89096
0.90188	0.17191	5.90441
0.90357	0.17232	5.91785
0.90526	0.17274	5.93128
0.90695	0.17316	5.94471
0.90864	0.17358	5.95813
0.91033	0.17400	5.97153
0.91202	0.17442	5.98494
0.91371	0.17484	5.99833
0.91540	0.17527	6.01172
0.91709	0.17570	6.02510
0.91878	0.17613	6.03847
0.92047	0.17657	6.05183
0.92216	0.17700	6.06519
0.92385	0.17744	6.07854
0.92554	0.17788	6.09188
0.92723	0.17832	6.10521
0.92892	0.17876	6.11854
0.93061	0.17921	6.13186
0.93230	0.17966	6.14517
0.93399	0.18011	6.15848
0.93568	0.18056	6.17178
0.93737	0.18101	6.18507
0.93906	0.18147	6.19836
0.94075	0.18192	6.21164
0.94244	0.18238	6.22491
0.94413	0.18284	6.23818
0.94582	0.18331	6.25144
0.94751	0.18377	6.26469
0.94920	0.18424	6.27794
0.95089	0.18471	6.29118
0.95258	0.18518	6.30441
0.95427	0.18565	6.31764
0.95596	0.18612	6.33087
0.95764	0.18660	6.34408
0.95933	0.18707	6.35729
0.96102	0.18755	6.37049
0.96271	0.18803	6.38369
0.96440	0.18852	6.39688
0.96609	0.18900	6.41007
0.96778	0.18949	6.42325
0.96947	0.18997	6.43642
0.97116	0.19046	6.44959
0.97285	0.19096	6.46276
0.97454	0.19145	6.47591
0.97623	0.19194	6.48907
0.97792	0.19244	6.50221
0.97961	0.19294	6.51535
0.98130	0.19344	6.52849
0.98299	0.19394	6.54162
0.98468	0.19444	6.55474
0.98637	0.19494	6.56786
0.98806	0.19545	6.58097
0.98975	0.19596	6.59408
0.99144	0.19647	6.60719
0.99313	0.19698	6.62028
0.99482	0.19749	6.63338
0.99651	0.19800	6.64646
0.99820	0.19852	6.65955
0.99989	0.19904	6.67263
1.00158	0.19956	6.68570
1.00327	0.20008	6.69877
1.00496	0.20060	6.71183
1.00665	0.20112	6.72489
1.00834	0.20165	6.73794
1.01003	0.20217	6.75099
1.01172	0.20270	6.76403
1.01341	0.20323	6.77707
1.01509	0.20376	6.79011
1.01678	0.20429	6.80314
1.01847	0.20483	6.81616
1.02016	0.20536	6.82918
1.02185	0.20590	6.84220
1.02354	0.20644	6.85521
1.02523	0.20698	6.86821
1.02692	0.20752	6.88122
1.02861	0.20806	6.89421
1.03030	0.20861	6.90721
1.03199	0.20916	6.92020
1.03368	0.20970	6.93318
1.03537	0.21025	6.94616
1.03706	0.21080	6.95914
1.03875	0.21135	6.97211
1.04044	0.21191	6.98508
1.04213	0.21246	6.99804
1.04382	0.21302	7.01100
1.04551	0.21358	7.02396
1.04720	0.21414	7.03691
