Refractive index of gold at +16K
lambda [um]	n	k
0.68898	0.14822	4.09894
0.69067	0.14794	4.11478
0.69236	0.14768	4.13058
0.69405	0.14743	4.14633
0.69574	0.14720	4.16204
0.69743	0.14698	4.17772
0.69912	0.14677	4.19335
0.70081	0.14657	4.20895
0.70250	0.14639	4.22451
0.70419	0.14622	4.24003
0.70588	0.14606	4.25551
0.70757	0.14591	4.27096
0.70926	0.14577	4.28637
0.71095	0.14565	4.30174
0.71264	0.14553	4.31708
0.71433	0.14543	4.33239
0.71602	0.14533	4.34767
0.71771	0.14525	4.36291
0.71940	0.14517	4.37812
0.72109	0.14511	4.39330
0.72278	0.14505	4.40845
0.72447	0.14500	4.42356
0.72616	0.14497	4.43865
0.72785	0.14494	4.45371
0.72954	0.14492	4.46874
0.73122	0.14491	4.48374
0.73291	0.14490	4.49871
0.73460	0.14491	4.51366
0.73629	0.14492	4.52857
0.73798	0.14494	4.54347
0.73967	0.14497	4.55833
0.74136	0.14500	4.57317
0.74305	0.14504	4.58798
0.74474	0.14509	4.60277
0.74643	0.14515	4.61753
0.74812	0.14521	4.63227
0.74981	0.14528	4.64699
0.75150	0.14536	4.66168
0.75319	0.14544	4.67634
0.75488	0.14553	4.69099
0.75657	0.14563	4.70561
0.75826	0.14573	4.72021
0.75995	0.14584	4.73479
0.76164	0.14595	4.74934
0.76333	0.14607	4.76388
0.76502	0.14620	4.77839
0.76671	0.14633	4.79289
0.76840	0.14647	4.80736
0.77009	0.14661	4.82181
0.77178	0.14676	4.83624
0.77347	0.14691	4.85065
0.77516	0.14707	4.86505
0.77685	0.14724	4.87942
0.77854	0.14741	4.89378
0.78023	0.14758	4.90811
0.78192	0.14776	4.92243
0.78361	0.14794	4.93673
0.78530	0.14813	4.95102
0.78699	0.14832	4.96528
0.78867	0.14852	4.97953
0.79036	0.14872	4.99376
0.79205	0.14893	5.00797
0.79374	0.14914	5.02217
0.79543	0.14936	5.03635
0.79712	0.14958	5.05051
0.79881	0.14980	5.06466
0.80050	0.15003	5.07879
0.80219	0.15026	5.09291
0.80388	0.15050	5.10701
0.80557	0.15074	5.12110
0.80726	0.15098	5.13517
0.80895	0.15123	5.14922
0.81064	0.15148	5.16327
0.81233	0.15174	5.17729
0.81402	0.15200	5.19130
0.81571	0.15226	5.20530
0.81740	0.15253	5.21929
0.81909	0.15280	5.23326
0.82078	0.15307	5.24721
0.82247	0.15335	5.26115
0.82416	0.15363	5.27508
0.82585	0.15391	5.28900
0.82754	0.15420	5.30290
0.82923	0.15449	5.31679
0.83092	0.15479	5.33067
0.83261	0.15508	5.34454
0.83430	0.15538	5.35839
0.83599	0.15569	5.37223
0.83768	0.15600	5.38606
0.83937	0.15631	5.39987
0.84106	0.15662	5.41368
0.84275	0.15693	5.42747
0.84443	0.15725	5.44125
0.84612	0.15758	5.45502
0.84781	0.15790	5.46877
0.84950	0.15823	5.48252
0.85119	0.15856	5.49626
0.85288	0.15889	5.50998
0.85457	0.15923	5.52369
0.85626	0.15957	5.53740
0.85795	0.15991	5.55109
0.85964	0.16026	5.56477
0.86133	0.16061	5.57844
0.86302	0.16096	5.59210
0.86471	0.16131	5.60575
0.86640	0.16166	5.61939
0.86809	0.16202	5.63302
0.86978	0.16238	5.64664
0.87147	0.16275	5.66025
0.87316	0.16311	5.67385
0.87485	0.16348	5.68744
0.87654	0.16385	5.70102
0.87823	0.16422	5.71459
0.87992	0.16460	5.72816
0.88161	0.16498	5.74171
0.88330	0.16536	5.75525
0.88499	0.16574	5.76879
0.88668	0.16613	5.78231
0.88837	0.16652	5.79583
0.89006	0.16691	5.80934
0.89175	0.16730	5.82284
0.89344	0.16769	5.83633
0.89513	0.16809	5.84981
0.89682	0.16849	5.86329
0.89851	0.16889	5.87675
0.90020	0.16929	5.89021
0.90188	0.16970	5.90366
0.90357	0.17011	5.91710
0.90526	0.17052	5.93053
0.90695	0.17093	5.94396
0.90864	0.17134	5.95738
0.91033	0.17176	5.97079
0.91202	0.17218	5.98419
0.91371	0.17260	5.99758
0.91540	0.17302	6.01097
0.91709	0.17345	6.02435
0.91878	0.17387	6.03772
0.92047	0.17430	6.05108
0.92216	0.17473	6.06444
0.92385	0.17516	6.07779
0.92554	0.17560	6.09113
0.92723	0.17604	6.10446
0.92892	0.17647	6.11779
0.93061	0.17691	6.13111
0.93230	0.17736	6.14443
0.93399	0.17780	6.15773
0.93568	0.17825	6.17103
0.93737	0.17870	6.18433
0.93906	0.17915	6.19761
0.94075	0.17960	6.21089
0.94244	0.18005	6.22417
0.94413	0.18051	6.23743
0.94582	0.18096	6.25069
0.94751	0.18142	6.26395
0.94920	0.18188	6.27720
0.95089	0.18235	6.29044
0.95258	0.18281	6.30367
0.95427	0.18328	6.31690
0.95596	0.18375	6.33012
0.95764	0.18422	6.34334
0.95933	0.18469	6.35655
0.96102	0.18516	6.36975
0.96271	0.18564	6.38295
0.96440	0.18611	6.39614
0.96609	0.18659	6.40933
0.96778	0.18707	6.42251
0.96947	0.18756	6.43569
0.97116	0.18804	6.44886
0.97285	0.18852	6.46202
0.97454	0.18901	6.47518
0.97623	0.18950	6.48833
0.97792	0.18999	6.50148
0.97961	0.19048	6.51462
0.98130	0.19098	6.52775
0.98299	0.19147	6.54088
0.98468	0.19197	6.55401
0.98637	0.19247	6.56713
0.98806	0.19297	6.58024
0.98975	0.19347	6.59335
0.99144	0.19397	6.60646
0.99313	0.19448	6.61956
0.99482	0.19498	6.63265
0.99651	0.19549	6.64574
0.99820	0.19600	6.65882
0.99989	0.19651	6.67190
1.00158	0.19703	6.68497
1.00327	0.19754	6.69804
1.00496	0.19806	6.71111
1.00665	0.19857	6.72417
1.00834	0.19909	6.73722
1.01003	0.19961	6.75027
1.01172	0.20013	6.76331
1.01341	0.20066	6.77635
1.01509	0.20118	6.78939
1.01678	0.20171	6.80242
1.01847	0.20224	6.81544
1.02016	0.20277	6.82847
1.02185	0.20330	6.84148
1.02354	0.20383	6.85450
1.02523	0.20436	6.86750
1.02692	0.20490	6.88051
1.02861	0.20543	6.89351
1.03030	0.20597	6.90650
1.03199	0.20651	6.91949
1.03368	0.20705	6.93248
1.03537	0.20760	6.94546
1.03706	0.20814	6.95843
1.03875	0.20869	6.97141
1.04044	0.20923	6.98438
1.04213	0.20978	6.99734
1.04382	0.21033	7.01030
1.04551	0.21088	7.02326
1.04720	0.21143	7.03621
