Refractive index of gold at +8K
lambda [um]	n	k
0.55043	0.33333	2.48442
0.55212	0.32503	2.51213
0.55381	0.31716	2.53944
0.55550	0.30970	2.56636
0.55719	0.30261	2.59291
0.55888	0.29587	2.61909
0.56057	0.28946	2.64493
0.56225	0.28336	2.67043
0.56394	0.27755	2.69561
0.56563	0.27202	2.72047
0.56732	0.26674	2.74503
0.56901	0.26170	2.76930
0.57070	0.25689	2.79328
0.57239	0.25229	2.81699
0.57408	0.24790	2.84044
0.57577	0.24370	2.86363
0.57746	0.23968	2.88658
0.57915	0.23583	2.90929
0.58084	0.23214	2.93177
0.58253	0.22861	2.95403
0.58422	0.22523	2.97607
0.58591	0.22198	2.99791
0.58760	0.21886	3.01954
0.58929	0.21587	3.04098
0.59098	0.21300	3.06223
0.59267	0.21025	3.08329
0.59436	0.20760	3.10418
0.59605	0.20505	3.12490
0.59774	0.20260	3.14546
0.59943	0.20025	3.16585
0.60112	0.19799	3.18608
0.60281	0.19581	3.20616
0.60450	0.19372	3.22610
0.60619	0.19170	3.24589
0.60788	0.18976	3.26555
0.60957	0.18789	3.28507
0.61126	0.18609	3.30445
0.61295	0.18436	3.32371
0.61464	0.18269	3.34285
0.61633	0.18108	3.36187
0.61801	0.17953	3.38077
0.61970	0.17803	3.39955
0.62139	0.17659	3.41823
0.62308	0.17520	3.43679
0.62477	0.17386	3.45526
0.62646	0.17257	3.47362
0.62815	0.17133	3.49188
0.62984	0.17013	3.51004
0.63153	0.16898	3.52811
0.63322	0.16786	3.54608
0.63491	0.16679	3.56397
0.63660	0.16575	3.58177
0.63829	0.16475	3.59948
0.63998	0.16379	3.61711
0.64167	0.16286	3.63466
0.64336	0.16197	3.65213
0.64505	0.16111	3.66952
0.64674	0.16028	3.68683
0.64843	0.15948	3.70408
0.65012	0.15871	3.72125
0.65181	0.15797	3.73834
0.65350	0.15725	3.75537
0.65519	0.15656	3.77234
0.65688	0.15590	3.78923
0.65857	0.15527	3.80606
0.66026	0.15465	3.82283
0.66195	0.15406	3.83954
0.66364	0.15350	3.85619
0.66533	0.15296	3.87277
0.66702	0.15243	3.88930
0.66871	0.15193	3.90578
0.67040	0.15145	3.92219
0.67209	0.15099	3.93856
0.67378	0.15055	3.95487
0.67546	0.15013	3.97113
0.67715	0.14972	3.98733
0.67884	0.14933	4.00349
0.68053	0.14896	4.01960
0.68222	0.14861	4.03566
0.68391	0.14827	4.05167
0.68560	0.14795	4.06764
0.68729	0.14765	4.08356
0.68898	0.14736	4.09944
0.69067	0.14708	4.11527
0.69236	0.14682	4.13106
0.69405	0.14657	4.14681
0.69574	0.14634	4.16252
0.69743	0.14612	4.17819
0.69912	0.14591	4.19382
0.70081	0.14571	4.20941
0.70250	0.14553	4.22496
0.70419	0.14536	4.24047
0.70588	0.14520	4.25595
0.70757	0.14505	4.27139
0.70926	0.14491	4.28679
0.71095	0.14479	4.30216
0.71264	0.14467	4.31750
0.71433	0.14457	4.33280
0.71602	0.14447	4.34807
0.71771	0.14439	4.36331
0.71940	0.14431	4.37851
0.72109	0.14425	4.39368
0.72278	0.14419	4.40883
0.72447	0.14414	4.42394
0.72616	0.14411	4.43902
0.72785	0.14408	4.45407
0.72954	0.14406	4.46909
0.73122	0.14404	4.48409
0.73291	0.14404	4.49905
0.73460	0.14404	4.51399
0.73629	0.14406	4.52891
0.73798	0.14408	4.54379
0.73967	0.14410	4.55865
0.74136	0.14414	4.57348
0.74305	0.14418	4.58829
0.74474	0.14423	4.60307
0.74643	0.14429	4.61783
0.74812	0.14435	4.63256
0.74981	0.14442	4.64727
0.75150	0.14449	4.66196
0.75319	0.14458	4.67662
0.75488	0.14467	4.69126
0.75657	0.14476	4.70587
0.75826	0.14486	4.72047
0.75995	0.14497	4.73504
0.76164	0.14509	4.74959
0.76333	0.14521	4.76412
0.76502	0.14533	4.77863
0.76671	0.14546	4.79311
0.76840	0.14560	4.80758
0.77009	0.14574	4.82203
0.77178	0.14589	4.83646
0.77347	0.14604	4.85086
0.77516	0.14620	4.86525
0.77685	0.14636	4.87962
0.77854	0.14653	4.89397
0.78023	0.14671	4.90830
0.78192	0.14688	4.92262
0.78361	0.14707	4.93691
0.78530	0.14725	4.95119
0.78699	0.14745	4.96545
0.78867	0.14764	4.97969
0.79036	0.14785	4.99392
0.79205	0.14805	5.00812
0.79374	0.14826	5.02232
0.79543	0.14848	5.03649
0.79712	0.14870	5.05065
0.79881	0.14892	5.06479
0.80050	0.14915	5.07892
0.80219	0.14938	5.09303
0.80388	0.14961	5.10713
0.80557	0.14985	5.12121
0.80726	0.15009	5.13528
0.80895	0.15034	5.14933
0.81064	0.15059	5.16336
0.81233	0.15085	5.17738
0.81402	0.15111	5.19139
0.81571	0.15137	5.20538
0.81740	0.15163	5.21936
0.81909	0.15190	5.23333
0.82078	0.15218	5.24728
0.82247	0.15245	5.26122
0.82416	0.15273	5.27514
0.82585	0.15301	5.28906
0.82754	0.15330	5.30295
0.82923	0.15359	5.31684
0.83092	0.15388	5.33071
0.83261	0.15418	5.34457
0.83430	0.15448	5.35842
0.83599	0.15478	5.37226
0.83768	0.15509	5.38608
0.83937	0.15540	5.39989
